            k_x            k_y          value          error
    0.000000000    0.000000000   -0.000000000    0.000000000
    0.000000000    0.523598790    0.015153504    0.000280492
    0.000000000    1.047197580    0.043907253    0.000520226
    0.000000000    1.570796371    0.074195588    0.000484459
    0.000000000    2.094395161    0.100113473    0.001285429
    0.000000000    2.617993832    0.118031498    0.001223925
    0.000000000    3.141592741    0.120857222    0.002163064
    0.000000000   -3.141592741    0.120857222    0.002163064
    0.000000000   -2.617993832    0.118031502    0.001223925
    0.000000000   -2.094395161    0.100113481    0.001285429
    0.000000000   -1.570796371    0.074195601    0.000484460
    0.000000000   -1.047197580    0.043907267    0.000520226
    0.000000000   -0.523598790    0.015153500    0.000280492
    0.523598790    0.000000000    0.014878774    0.000165963
    0.523598790    0.523598790    0.022775398    0.000230903
    0.523598790    1.047197580    0.048170106    0.000390417
    0.523598790    1.570796371    0.077414683    0.000386883
    0.523598790    2.094395161    0.102463082    0.001309242
    0.523598790    2.617993832    0.120917862    0.001653648
    0.523598790    3.141592741    0.125098666    0.001477069
    0.523598790   -3.141592741    0.125098666    0.001477069
    0.523598790   -2.617993832    0.121817535    0.001363428
    0.523598790   -2.094395161    0.102884123    0.001038037
    0.523598790   -1.570796371    0.077690256    0.000898925
    0.523598790   -1.047197580    0.048490479    0.000885313
    0.523598790   -0.523598790    0.023057155    0.000204161
    1.047197580    0.000000000    0.043447197    0.000512754
    1.047197580    0.523598790    0.047529404    0.000507898
    1.047197580    1.047197580    0.064846325    0.001013698
    1.047197580    1.570796371    0.088319428    0.000862966
    1.047197580    2.094395161    0.112700499    0.001075757
    1.047197580    2.617993832    0.129228904    0.001365554
    1.047197580    3.141592741    0.134217689    0.001654119
    1.047197580   -3.141592741    0.134217689    0.001654119
    1.047197580   -2.617993832    0.129807751    0.001799178
    1.047197580   -2.094395161    0.112971683    0.001444284
    1.047197580   -1.570796371    0.090720775    0.002660295
    1.047197580   -1.047197580    0.062409823    0.000384093
    1.047197580   -0.523598790    0.048226952    0.000709906
    1.570796371    0.000000000    0.073792991    0.000666351
    1.570796371    0.523598790    0.077817237    0.001040124
    1.570796371    1.047197580    0.087470913    0.000707570
    1.570796371    1.570796371    0.106958482    0.000837524
    1.570796371    2.094395161    0.131077971    0.001515414
    1.570796371    2.617993832    0.145501629    0.002181775
    1.570796371    3.141592741    0.154140988    0.001321638
    1.570796371   -3.141592741    0.154140988    0.001321638
    1.570796371   -2.617993832    0.144351307    0.001423649
    1.570796371   -2.094395161    0.128572939    0.001008351
    1.570796371   -1.570796371    0.105755276    0.000625434
    1.570796371   -1.047197580    0.087724118    0.000635545
    1.570796371   -0.523598790    0.077109787    0.000712569
    2.094395161    0.000000000    0.098283366    0.000816399
    2.094395161    0.523598790    0.100625368    0.000910518
    2.094395161    1.047197580    0.110684544    0.001117857
    2.094395161    1.570796371    0.130103691    0.000730035
    2.094395161    2.094395161    0.150440473    0.001045362
    2.094395161    2.617993832    0.170208255    0.001543066
    2.094395161    3.141592741    0.180493859    0.001974274
    2.094395161   -3.141592741    0.180493859    0.001974274
    2.094395161   -2.617993832    0.171232078    0.001477957
    2.094395161   -2.094395161    0.150525681    0.001015285
    2.094395161   -1.570796371    0.130152017    0.000662417
    2.094395161   -1.047197580    0.111192131    0.000619134
    2.094395161   -0.523598790    0.101782399    0.000785739
    2.617993832    0.000000000    0.116083431    0.001357435
    2.617993832    0.523598790    0.118780416    0.001276008
    2.617993832    1.047197580    0.128789833    0.001395857
    2.617993832    1.570796371    0.144332933    0.001389832
    2.617993832    2.094395161    0.169951898    0.001138823
    2.617993832    2.617993832    0.192017972    0.001134462
    2.617993832    3.141592741    0.207659858    0.001755445
    2.617993832   -3.141592741    0.207659858    0.001755445
    2.617993832   -2.617993832    0.194735153    0.001724718
    2.617993832   -2.094395161    0.169192973    0.001150135
    2.617993832   -1.570796371    0.146852069    0.001990631
    2.617993832   -1.047197580    0.128935567    0.001441616
    2.617993832   -0.523598790    0.117309395    0.000714328
    3.141592741    0.000000000    0.120294005    0.000864489
   -3.141592741    0.000000000    0.120294005    0.000864489
    3.141592741    0.523598790    0.125024808    0.001234552
   -3.141592741    0.523598790    0.125024808    0.001234552
    3.141592741    1.047197580    0.133780512    0.000927415
   -3.141592741    1.047197580    0.133780512    0.000927415
    3.141592741    1.570796371    0.151350108    0.001215943
   -3.141592741    1.570796371    0.151350108    0.001215943
    3.141592741    2.094395161    0.176389889    0.001505625
   -3.141592741    2.094395161    0.176389889    0.001505625
    3.141592741    2.617993832    0.207333726    0.001367440
   -3.141592741    2.617993832    0.207333726    0.001367440
    3.141592741    3.141592741   10.607829878    0.107705146
   -3.141592741    3.141592741   10.607829878    0.107705146
    3.141592741   -3.141592741   10.607829878    0.107705146
   -3.141592741   -3.141592741   10.607829878    0.107705146
    3.141592741   -2.617993832    0.207333661    0.001367440
   -3.141592741   -2.617993832    0.207333661    0.001367440
    3.141592741   -2.094395161    0.176389835    0.001505625
   -3.141592741   -2.094395161    0.176389835    0.001505625
    3.141592741   -1.570796371    0.151350113    0.001215942
   -3.141592741   -1.570796371    0.151350113    0.001215942
    3.141592741   -1.047197580    0.133780643    0.000927415
   -3.141592741   -1.047197580    0.133780643    0.000927415
    3.141592741   -0.523598790    0.125024575    0.001234554
   -3.141592741   -0.523598790    0.125024575    0.001234554
   -2.617993832    0.000000000    0.116083435    0.001357435
   -2.617993832    0.523598790    0.117309476    0.000714326
   -2.617993832    1.047197580    0.128935548    0.001441615
   -2.617993832    1.570796371    0.146852033    0.001990633
   -2.617993832    2.094395161    0.169192715    0.001150138
   -2.617993832    2.617993832    0.194735152    0.001724718
   -2.617993832    3.141592741    0.207659825    0.001755448
   -2.617993832   -3.141592741    0.207659825    0.001755448
   -2.617993832   -2.617993832    0.192018252    0.001134462
   -2.617993832   -2.094395161    0.169952015    0.001138823
   -2.617993832   -1.570796371    0.144333207    0.001389827
   -2.617993832   -1.047197580    0.128789327    0.001395861
   -2.617993832   -0.523598790    0.118780746    0.001276006
   -2.094395161    0.000000000    0.098283375    0.000816399
   -2.094395161    0.523598790    0.101782737    0.000785737
   -2.094395161    1.047197580    0.111192081    0.000619133
   -2.094395161    1.570796371    0.130152322    0.000662416
   -2.094395161    2.094395161    0.150525684    0.001015286
   -2.094395161    2.617993832    0.171232339    0.001477956
   -2.094395161    3.141592741    0.180493810    0.001974275
   -2.094395161   -3.141592741    0.180493810    0.001974275
   -2.094395161   -2.617993832    0.170208369    0.001543065
   -2.094395161   -2.094395161    0.150437804    0.001045385
   -2.094395161   -1.570796371    0.130103859    0.000730033
   -2.094395161   -1.047197580    0.110684456    0.001117857
   -2.094395161   -0.523598790    0.100625175    0.000910519
   -1.570796371    0.000000000    0.073793004    0.000666351
   -1.570796371    0.523598790    0.077109884    0.000712568
   -1.570796371    1.047197580    0.087724185    0.000635545
   -1.570796371    1.570796371    0.105755276    0.000625435
   -1.570796371    2.094395161    0.128572637    0.001008354
   -1.570796371    2.617993832    0.144351344    0.001423648
   -1.570796371    3.141592741    0.154141005    0.001321641
   -1.570796371   -3.141592741    0.154141005    0.001321641
   -1.570796371   -2.617993832    0.145501907    0.002181775
   -1.570796371   -2.094395161    0.131078150    0.001515412
   -1.570796371   -1.570796371    0.106959414    0.000837516
   -1.570796371   -1.047197580    0.087470701    0.000707571
   -1.570796371   -0.523598790    0.077818183    0.001040118
   -1.047197580    0.000000000    0.043447212    0.000512754
   -1.047197580    0.523598790    0.048226565    0.000709910
   -1.047197580    1.047197580    0.062409824    0.000384092
   -1.047197580    1.570796371    0.090720710    0.002660294
   -1.047197580    2.094395161    0.112971737    0.001444282
   -1.047197580    2.617993832    0.129807769    0.001799179
   -1.047197580    3.141592741    0.134217823    0.001654121
   -1.047197580   -3.141592741    0.134217823    0.001654121
   -1.047197580   -2.617993832    0.129228396    0.001365557
   -1.047197580   -2.094395161    0.112700400    0.001075757
   -1.047197580   -1.570796371    0.088319225    0.000862968
   -1.047197580   -1.047197580    0.064846248    0.001013699
   -1.047197580   -0.523598790    0.047529463    0.000507897
   -0.523598790    0.000000000    0.014878770    0.000165963
   -0.523598790    0.523598790    0.023057152    0.000204158
   -0.523598790    1.047197580    0.048490873    0.000885311
   -0.523598790    1.570796371    0.077690156    0.000898926
   -0.523598790    2.094395161    0.102883782    0.001038040
   -0.523598790    2.617993832    0.121817460    0.001363429
   -0.523598790    3.141592741    0.125098434    0.001477073
   -0.523598790   -3.141592741    0.125098434    0.001477073
   -0.523598790   -2.617993832    0.120918188    0.001653647
   -0.523598790   -2.094395161    0.102462890    0.001309243
   -0.523598790   -1.570796371    0.077415621    0.000386877
   -0.523598790   -1.047197580    0.048170161    0.000390416
   -0.523598790   -0.523598790    0.022776151    0.000230897
