            k_x            k_y          value          error
    0.000000000    0.000000000    0.019399906    0.000753897
    0.000000000    0.448798954    0.013892769    0.000381098
    0.000000000    0.897597909    0.014940684    0.000300953
    0.000000000    1.346396923    0.021998051    0.000157265
    0.000000000    1.795195818    0.037491085    0.000119436
    0.000000000    2.243994713    0.055918673    0.000115231
    0.000000000    2.692793846    0.070553510    0.000101266
    0.000000000    3.141592741    0.076121040    0.000097914
    0.000000000   -3.141592741    0.076121040    0.000097914
    0.000000000   -2.692793846    0.070553513    0.000101266
    0.000000000   -2.243994713    0.055918672    0.000115231
    0.000000000   -1.795195818    0.037491090    0.000119436
    0.000000000   -1.346396923    0.021998056    0.000157265
    0.000000000   -0.897597909    0.014940686    0.000300952
    0.000000000   -0.448798954    0.013892764    0.000381098
    0.448798954    0.000000000    0.013741186    0.000317415
    0.448798954    0.448798954    0.011986507    0.000453444
    0.448798954    0.897597909    0.009713664    0.000277849
    0.448798954    1.346396923    0.015734600    0.000168506
    0.448798954    1.795195818    0.030676757    0.000119872
    0.448798954    2.243994713    0.049131965    0.000110828
    0.448798954    2.692793846    0.064175091    0.000107996
    0.448798954    3.141592741    0.069910027    0.000099623
    0.448798954   -3.141592741    0.069910027    0.000099623
    0.448798954   -2.692793846    0.064131021    0.000086713
    0.448798954   -2.243994713    0.049120460    0.000107705
    0.448798954   -1.795195818    0.030610431    0.000108056
    0.448798954   -1.346396923    0.015979500    0.000125115
    0.448798954   -0.897597909    0.010132734    0.000192230
    0.448798954   -0.448798954    0.011781194    0.000236564
    0.897597909    0.000000000    0.014857799    0.000240063
    0.897597909    0.448798954    0.009686381    0.000209226
    0.897597909    0.897597909    0.006620675    0.000172626
    0.897597909    1.346396923    0.006411150    0.000105274
    0.897597909    1.795195818    0.015690309    0.000133917
    0.897597909    2.243994713    0.032233577    0.000118667
    0.897597909    2.692793846    0.047351777    0.000109598
    0.897597909    3.141592741    0.053278236    0.000091539
    0.897597909   -3.141592741    0.053278236    0.000091539
    0.897597909   -2.692793846    0.047235449    0.000070115
    0.897597909   -2.243994713    0.032157742    0.000085704
    0.897597909   -1.795195818    0.015506566    0.000083611
    0.897597909   -1.346396923    0.006413348    0.000196982
    0.897597909   -0.897597909    0.006554521    0.000153407
    0.897597909   -0.448798954    0.009975395    0.000216228
    1.346396923    0.000000000    0.021848728    0.000101972
    1.346396923    0.448798954    0.015844885    0.000145345
    1.346396923    0.897597909    0.006074522    0.000079242
    1.346396923    1.346396923    0.002524320    0.000147021
    1.346396923    1.795195818    0.003633541    0.000150839
    1.346396923    2.243994713    0.013333139    0.000154408
    1.346396923    2.692793846    0.025943779    0.000115954
    1.346396923    3.141592741    0.031455049    0.000112909
    1.346396923   -3.141592741    0.031455049    0.000112909
    1.346396923   -2.692793846    0.025924583    0.000102698
    1.346396923   -2.243994713    0.013339557    0.000102536
    1.346396923   -1.795195818    0.003612767    0.000114721
    1.346396923   -1.346396923    0.002488719    0.000132315
    1.346396923   -0.897597909    0.006494328    0.000078959
    1.346396923   -0.448798954    0.015811007    0.000160898
    1.795195818    0.000000000    0.037383478    0.000069155
    1.795195818    0.448798954    0.030485683    0.000063688
    1.795195818    0.897597909    0.015668930    0.000108113
    1.795195818    1.346396923    0.003621933    0.000095646
    1.795195818    1.795195818   -0.001432360    0.000167782
    1.795195818    2.243994713    0.000110121    0.000141198
    1.795195818    2.692793846    0.007296334    0.000149995
    1.795195818    3.141592741    0.011310322    0.000125227
    1.795195818   -3.141592741    0.011310322    0.000125227
    1.795195818   -2.692793846    0.007189006    0.000159667
    1.795195818   -2.243994713    0.000252933    0.000117226
    1.795195818   -1.795195818   -0.001494883    0.000124671
