            k_x            k_y          value          error
    0.000000000    0.000000000   -0.010254423    0.000614257
    0.000000000    0.448798954    0.005848137    0.000130762
    0.000000000    0.897597909    0.004370628    0.000130207
    0.000000000    1.346396923    0.001849843    0.000127198
    0.000000000    1.795195818    0.000765549    0.000168696
    0.000000000    2.243994713    0.000710470    0.000139207
    0.000000000    2.692793846    0.001106006    0.000184539
    0.000000000    3.141592741    0.001246561    0.000150417
    0.000000000   -3.141592741    0.001246561    0.000150417
    0.000000000   -2.692793846    0.001106007    0.000184539
    0.000000000   -2.243994713    0.000710472    0.000139207
    0.000000000   -1.795195818    0.000765554    0.000168696
    0.000000000   -1.346396923    0.001849843    0.000127198
    0.000000000   -0.897597909    0.004370630    0.000130207
    0.000000000   -0.448798954    0.005848137    0.000130762
    0.448798954    0.000000000    0.005786007    0.000190213
    0.448798954    0.448798954   -0.014849474    0.000239394
    0.448798954    0.897597909   -0.005110681    0.000137238
    0.448798954    1.346396923   -0.003020052    0.000125683
    0.448798954    1.795195818   -0.001995468    0.000137252
    0.448798954    2.243994713   -0.000739252    0.000137755
    0.448798954    2.692793846    0.000544808    0.000129094
    0.448798954    3.141592741    0.000849749    0.000174450
    0.448798954   -3.141592741    0.000849749    0.000174450
    0.448798954   -2.692793846    0.000474759    0.000168072
    0.448798954   -2.243994713   -0.000607083    0.000172711
    0.448798954   -1.795195818   -0.001955501    0.000125707
    0.448798954   -1.346396923   -0.002996841    0.000118112
    0.448798954   -0.897597909   -0.005161210    0.000146991
    0.448798954   -0.448798954   -0.014834900    0.000189621
    0.897597909    0.000000000    0.004397948    0.000128487
    0.897597909    0.448798954   -0.005236769    0.000124200
    0.897597909    0.897597909   -0.023598344    0.000131871
    0.897597909    1.346396923   -0.010524550    0.000119151
    0.897597909    1.795195818   -0.005031664    0.000128330
    0.897597909    2.243994713   -0.002993536    0.000153842
    0.897597909    2.692793846   -0.000880501    0.000175761
    0.897597909    3.141592741    0.000007801    0.000160119
    0.897597909   -3.141592741    0.000007801    0.000160119
    0.897597909   -2.692793846   -0.000818676    0.000157142
    0.897597909   -2.243994713   -0.002994990    0.000117013
    0.897597909   -1.795195818   -0.004959510    0.000096205
    0.897597909   -1.346396923   -0.010406882    0.000131959
    0.897597909   -0.897597909   -0.023562659    0.000168424
    0.897597909   -0.448798954   -0.005221745    0.000156323
    1.346396923    0.000000000    0.001811713    0.000127124
    1.346396923    0.448798954   -0.003109540    0.000119862
    1.346396923    0.897597909   -0.010581281    0.000140824
    1.346396923    1.346396923   -0.009508717    0.000106411
    1.346396923    1.795195818   -0.005485655    0.000148463
    1.346396923    2.243994713   -0.002791810    0.000124922
    1.346396923    2.692793846   -0.001693919    0.000125062
    1.346396923    3.141592741   -0.000572281    0.000163401
    1.346396923   -3.141592741   -0.000572281    0.000163401
    1.346396923   -2.692793846   -0.001647659    0.000139404
    1.346396923   -2.243994713   -0.002863054    0.000105392
    1.346396923   -1.795195818   -0.005328254    0.000117368
    1.346396923   -1.346396923   -0.009500749    0.000106102
    1.346396923   -0.897597909   -0.010630693    0.000102779
    1.346396923   -0.448798954   -0.003064921    0.000133846
    1.795195818    0.000000000    0.000696548    0.000174859
    1.795195818    0.448798954   -0.002030350    0.000134048
    1.795195818    0.897597909   -0.004967098    0.000112854
    1.795195818    1.346396923   -0.005511599    0.000144997
    1.795195818    1.795195818   -0.004331450    0.000144650
    1.795195818    2.243994713   -0.003375996    0.000128789
    1.795195818    2.692793846   -0.001212648    0.000147951
    1.795195818    3.141592741    0.000054354    0.000166814
    1.795195818   -3.141592741    0.000054354    0.000166814
    1.795195818   -2.692793846   -0.001157206    0.000133212
    1.795195818   -2.243994713   -0.003351694    0.000155482
    1.795195818   -1.795195818   -0.004618802    0.000121335
    1.795195818   -1.346396923   -0.005429652    0.000118342
    1.795195818   -0.897597909   -0.004915495    0.000119057
    1.795195818   -0.448798954   -0.002018576    0.000139539
    2.243994713    0.000000000    0.000735510    0.000160018
    2.243994713    0.448798954   -0.000589273    0.000152745
    2.243994713    0.897597909   -0.002995998    0.000131594
    2.243994713    1.346396923   -0.002788196    0.000129101
    2.243994713    1.795195818   -0.003392288    0.000167499
    2.243994713    2.243994713   -0.005441855    0.000139352
    2.243994713    2.692793846   -0.001001675    0.000148321
    2.243994713    3.141592741    0.002704602    0.000153152
    2.243994713   -3.141592741    0.002704602    0.000153152
    2.243994713   -2.692793846   -0.001060740    0.000102028
    2.243994713   -2.243994713   -0.005583126    0.000116686
    2.243994713   -1.795195818   -0.003193898    0.000108747
    2.243994713   -1.346396923   -0.002712379    0.000139698
    2.243994713   -0.897597909   -0.002822408    0.000125854
    2.243994713   -0.448798954   -0.000685342    0.000131048
    2.692793846    0.000000000    0.001169597    0.000173947
    2.692793846    0.448798954    0.000662605    0.000163467
    2.692793846    0.897597909   -0.000813455    0.000144628
    2.692793846    1.346396923   -0.001589681    0.000143673
    2.692793846    1.795195818   -0.001195596    0.000115506
    2.692793846    2.243994713   -0.000954435    0.000157180
    2.692793846    2.692793846    0.003189067    0.000168882
    2.692793846    3.141592741    0.006357677    0.000124041
    2.692793846   -3.141592741    0.006357677    0.000124041
    2.692793846   -2.692793846    0.002879491    0.000146263
    2.692793846   -2.243994713   -0.000957124    0.000124339
    2.692793846   -1.795195818   -0.001096863    0.000125492
    2.692793846   -1.346396923   -0.001546140    0.000135920
    2.692793846   -0.897597909   -0.000740135    0.000162091
    2.692793846   -0.448798954    0.000648777    0.000150642
    3.141592741    0.000000000    0.001507270    0.000163505
   -3.141592741    0.000000000    0.001507270    0.000163505
    3.141592741    0.448798954    0.000935633    0.000192134
   -3.141592741    0.448798954    0.000935633    0.000192134
    3.141592741    0.897597909    0.000046619    0.000151411
   -3.141592741    0.897597909    0.000046619    0.000151411
    3.141592741    1.346396923   -0.000481713    0.000138184
   -3.141592741    1.346396923   -0.000481713    0.000138184
    3.141592741    1.795195818    0.000153918    0.000148561
   -3.141592741    1.795195818    0.000153918    0.000148561
    3.141592741    2.243994713    0.002799686    0.000127927
   -3.141592741    2.243994713    0.002799686    0.000127927
    3.141592741    2.692793846    0.006448223    0.000127618
   -3.141592741    2.692793846    0.006448223    0.000127618
    3.141592741    3.141592741   -0.000252749    0.000343251
   -3.141592741    3.141592741   -0.000252749    0.000343251
    3.141592741   -3.141592741   -0.000252749    0.000343251
   -3.141592741   -3.141592741   -0.000252749    0.000343251
    3.141592741   -2.692793846    0.006448224    0.000127618
   -3.141592741   -2.692793846    0.006448224    0.000127618
    3.141592741   -2.243994713    0.002799682    0.000127927
   -3.141592741   -2.243994713    0.002799682    0.000127927
    3.141592741   -1.795195818    0.000153916    0.000148561
   -3.141592741   -1.795195818    0.000153916    0.000148561
    3.141592741   -1.346396923   -0.000481716    0.000138184
   -3.141592741   -1.346396923   -0.000481716    0.000138184
    3.141592741   -0.897597909    0.000046616    0.000151411
   -3.141592741   -0.897597909    0.000046616    0.000151411
    3.141592741   -0.448798954    0.000935629    0.000192134
   -3.141592741   -0.448798954    0.000935629    0.000192134
   -2.692793846    0.000000000    0.001169598    0.000173947
   -2.692793846    0.448798954    0.000648781    0.000150642
