            k_x            k_y          value          error
    0.000000000    0.000000000    0.989927981    0.000114249
    0.000000000    0.448798954    0.989722544    0.000071065
    0.000000000    0.897597909    0.989095461    0.000081516
    0.000000000    1.346396923    0.988248290    0.000087248
    0.000000000    1.795195818    0.987173324    0.000113228
    0.000000000    2.243994713    0.985534011    0.000120971
    0.000000000    2.692793846    0.983875426    0.000148660
    0.000000000    3.141592741    0.920794088    0.005654690
    0.000000000   -3.141592741    0.920794088    0.005654690
    0.000000000   -2.692793846    0.983875430    0.000148660
    0.000000000   -2.243994713    0.985534005    0.000120971
    0.000000000   -1.795195818    0.987173335    0.000113228
    0.000000000   -1.346396923    0.988248288    0.000087248
    0.000000000   -0.897597909    0.989095458    0.000081516
    0.000000000   -0.448798954    0.989722546    0.000071065
    0.448798954    0.000000000    0.989639020    0.000074006
    0.448798954    0.448798954    0.988391009    0.000074590
    0.448798954    0.897597909    0.984149542    0.000102596
    0.448798954    1.346396923    0.975070404    0.000093987
    0.448798954    1.795195818    0.953956270    0.000156847
    0.448798954    2.243994713    0.885735766    0.000291325
    0.448798954    2.692793846    0.504195312    0.000469900
    0.448798954    3.141592741    0.034355795    0.000483637
    0.448798954   -3.141592741    0.034355795    0.000483637
    0.448798954   -2.692793846    0.439015279    0.002416106
    0.448798954   -2.243994713    0.897974247    0.000327377
    0.448798954   -1.795195818    0.957788142    0.000136154
    0.448798954   -1.346396923    0.976761455    0.000124498
    0.448798954   -0.897597909    0.984885701    0.000080265
    0.448798954   -0.448798954    0.988681401    0.000066515
    0.897597909    0.000000000    0.989144933    0.000096388
    0.897597909    0.448798954    0.984093622    0.000084054
    0.897597909    0.897597909    0.967290936    0.000146743
    0.897597909    1.346396923    0.926097337    0.000124304
    0.897597909    1.795195818    0.815393441    0.000165232
    0.897597909    2.243994713    0.500046363    0.000247763
    0.897597909    2.692793846    0.118173348    0.000324421
    0.897597909    3.141592741    0.020350719    0.000184732
    0.897597909   -3.141592741    0.020350719    0.000184732
    0.897597909   -2.692793846    0.107507260    0.000238998
    0.897597909   -2.243994713    0.431382092    0.002067806
    0.897597909   -1.795195818    0.823041044    0.000211923
    0.897597909   -1.346396923    0.929832744    0.000118884
    0.897597909   -0.897597909    0.968950081    0.000078379
    0.897597909   -0.448798954    0.984906031    0.000095821
    1.346396923    0.000000000    0.988294066    0.000071915
    1.346396923    0.448798954    0.975181936    0.000074753
    1.346396923    0.897597909    0.926093819    0.000156319
    1.346396923    1.346396923    0.794414942    0.000245769
    1.346396923    1.795195818    0.498157610    0.000229345
    1.346396923    2.243994713    0.181834374    0.000197746
    1.346396923    2.692793846    0.045824509    0.000133128
    1.346396923    3.141592741    0.013111650    0.000071103
    1.346396923   -3.141592741    0.013111650    0.000071103
    1.346396923   -2.692793846    0.042225434    0.000104977
    1.346396923   -2.243994713    0.175162406    0.000165237
    1.346396923   -1.795195818    0.430569968    0.001089861
    1.346396923   -1.346396923    0.800555506    0.000110524
    1.346396923   -0.897597909    0.929929878    0.000143760
    1.346396923   -0.448798954    0.976599436    0.000129046
    1.795195818    0.000000000    0.987431949    0.000100343
    1.795195818    0.448798954    0.953656131    0.000107649
    1.795195818    0.897597909    0.815633288    0.000195725
    1.795195818    1.346396923    0.497817366    0.000230151
    1.795195818    1.795195818    0.200910817    0.000126020
    1.795195818    2.243994713    0.070588197    0.000078522
    1.795195818    2.692793846    0.021988400    0.000074294
    1.795195818    3.141592741    0.009046422    0.000074603
    1.795195818   -3.141592741    0.009046422    0.000074603
    1.795195818   -2.692793846    0.020542503    0.000059546
    1.795195818   -2.243994713    0.067137735    0.000090900
    1.795195818   -1.795195818    0.195715284    0.000108445
    1.795195818   -1.346396923    0.430447553    0.001280674
    1.795195818   -0.897597909    0.822816551    0.000270068
    1.795195818   -0.448798954    0.957895066    0.000094629
    2.243994713    0.000000000    0.985448643    0.000230082
    2.243994713    0.448798954    0.885587196    0.000193824
    2.243994713    0.897597909    0.500585650    0.000294483
    2.243994713    1.346396923    0.181513743    0.000146209
    2.243994713    1.795195818    0.070575246    0.000069428
    2.243994713    2.243994713    0.028873339    0.000043338
    2.243994713    2.692793846    0.011829757    0.000045683
    2.243994713    3.141592741    0.006840554    0.000026371
    2.243994713   -3.141592741    0.006840554    0.000026371
    2.243994713   -2.692793846    0.011084906    0.000042179
    2.243994713   -2.243994713    0.027261495    0.000067671
    2.243994713   -1.795195818    0.067166393    0.000093186
    2.243994713   -1.346396923    0.175205910    0.000129937
    2.243994713   -0.897597909    0.431349602    0.002083173
    2.243994713   -0.448798954    0.897207154    0.000291095
    2.692793846    0.000000000    0.983307011    0.000300921
    2.692793846    0.448798954    0.506187551    0.000443739
    2.692793846    0.897597909    0.118150032    0.000308695
    2.692793846    1.346396923    0.045856553    0.000073949
    2.692793846    1.795195818    0.022196306    0.000047066
