            k_x            k_y          value          error
    0.000000000    0.000000000    0.989684524    0.000100624
    0.000000000    0.448798954    0.989616784    0.000096666
    0.000000000    0.897597909    0.989130562    0.000123794
    0.000000000    1.346396923    0.988256568    0.000071433
    0.000000000    1.795195818    0.987216633    0.000116066
    0.000000000    2.243994713    0.985598414    0.000137935
    0.000000000    2.692793846    0.983137115    0.000271230
    0.000000000    3.141592741    0.915530707    0.006958613
    0.000000000   -3.141592741    0.915530707    0.006958613
    0.000000000   -2.692793846    0.983137116    0.000271230
    0.000000000   -2.243994713    0.985598406    0.000137936
    0.000000000   -1.795195818    0.987216644    0.000116066
    0.000000000   -1.346396923    0.988256566    0.000071433
    0.000000000   -0.897597909    0.989130559    0.000123794
    0.000000000   -0.448798954    0.989616786    0.000096666
    0.448798954    0.000000000    0.989631480    0.000102464
    0.448798954    0.448798954    0.988578019    0.000079490
    0.448798954    0.897597909    0.985040461    0.000116791
    0.448798954    1.346396923    0.976659220    0.000143669
    0.448798954    1.795195818    0.957837402    0.000171657
    0.448798954    2.243994713    0.898084445    0.000315094
    0.448798954    2.692793846    0.443710632    0.001735442
    0.448798954    3.141592741    0.033737982    0.000276924
    0.448798954   -3.141592741    0.033737982    0.000276924
    0.448798954   -2.692793846    0.507225324    0.000559441
    0.448798954   -2.243994713    0.885722640    0.000264745
    0.448798954   -1.795195818    0.953728204    0.000116769
    0.448798954   -1.346396923    0.975234530    0.000113286
    0.448798954   -0.897597909    0.984194075    0.000106279
    0.448798954   -0.448798954    0.988286006    0.000063955
    0.897597909    0.000000000    0.989263939    0.000132290
    0.897597909    0.448798954    0.984965019    0.000102286
    0.897597909    0.897597909    0.969124640    0.000105007
    0.897597909    1.346396923    0.929994444    0.000174939
    0.897597909    1.795195818    0.823038481    0.000234352
    0.897597909    2.243994713    0.432956960    0.000921924
    0.897597909    2.692793846    0.107561643    0.000226914
    0.897597909    3.141592741    0.020250970    0.000130682
    0.897597909   -3.141592741    0.020250970    0.000130682
    0.897597909   -2.692793846    0.118058223    0.000162235
    0.897597909   -2.243994713    0.500465311    0.000350460
    0.897597909   -1.795195818    0.815796867    0.000207056
    0.897597909   -1.346396923    0.926107488    0.000155223
    0.897597909   -0.897597909    0.967387320    0.000107499
    0.897597909   -0.448798954    0.984196814    0.000102577
    1.346396923    0.000000000    0.988389612    0.000083770
    1.346396923    0.448798954    0.976983924    0.000132359
    1.346396923    0.897597909    0.929876951    0.000131660
    1.346396923    1.346396923    0.800490143    0.000226433
    1.346396923    1.795195818    0.431956012    0.001922713
    1.346396923    2.243994713    0.175365027    0.000091068
    1.346396923    2.692793846    0.042185774    0.000067856
    1.346396923    3.141592741    0.013144465    0.000093422
