            k_x            k_y          value          error
    0.000000000    0.000000000   -0.117303895    0.000019506
    0.000000000    0.448798954   -0.098485268    0.000018635
    0.000000000    0.897597909   -0.072209331    0.000017662
    0.000000000    1.346396923   -0.052625077    0.000015094
    0.000000000    1.795195818   -0.039966194    0.000016413
    0.000000000    2.243994713   -0.032421887    0.000023162
    0.000000000    2.692793846   -0.028542288    0.000027374
    0.000000000    3.141592741   -0.027337444    0.000028341
    0.000000000   -3.141592741   -0.027337444    0.000028341
    0.000000000   -2.692793846   -0.028542290    0.000027374
    0.000000000   -2.243994713   -0.032421886    0.000023162
    0.000000000   -1.795195818   -0.039966189    0.000016413
    0.000000000   -1.346396923   -0.052625072    0.000015094
    0.000000000   -0.897597909   -0.072209327    0.000017662
    0.000000000   -0.448798954   -0.098485261    0.000018635
    0.448798954    0.000000000   -0.098465042    0.000036715
    0.448798954    0.448798954   -0.088516089    0.000020572
    0.448798954    0.897597909   -0.069590369    0.000020231
    0.448798954    1.346396923   -0.052103330    0.000014922
    0.448798954    1.795195818   -0.039843928    0.000017530
    0.448798954    2.243994713   -0.032437468    0.000022283
    0.448798954    2.692793846   -0.028532490    0.000025962
    0.448798954    3.141592741   -0.027339159    0.000027497
    0.448798954   -3.141592741   -0.027339159    0.000027497
    0.448798954   -2.692793846   -0.028530159    0.000026644
    0.448798954   -2.243994713   -0.032433890    0.000022678
    0.448798954   -1.795195818   -0.039838123    0.000019284
    0.448798954   -1.346396923   -0.052088669    0.000014294
    0.448798954   -0.897597909   -0.069559048    0.000013173
    0.448798954   -0.448798954   -0.088467168    0.000024041
    0.897597909    0.000000000   -0.072185611    0.000028473
    0.897597909    0.448798954   -0.069561838    0.000023732
    0.897597909    0.897597909   -0.061210546    0.000021510
    0.897597909    1.346396923   -0.049907381    0.000017889
    0.897597909    1.795195818   -0.039592276    0.000020317
    0.897597909    2.243994713   -0.032404897    0.000022085
    0.897597909    2.692793846   -0.028523804    0.000024765
    0.897597909    3.141592741   -0.027297221    0.000025426
    0.897597909   -3.141592741   -0.027297221    0.000025426
    0.897597909   -2.692793846   -0.028525063    0.000025253
    0.897597909   -2.243994713   -0.032400404    0.000022353
    0.897597909   -1.795195818   -0.039574647    0.000021799
    0.897597909   -1.346396923   -0.049875399    0.000021727
    0.897597909   -0.897597909   -0.061182227    0.000021172
    0.897597909   -0.448798954   -0.069567922    0.000025861
    1.346396923    0.000000000   -0.052616483    0.000023844
    1.346396923    0.448798954   -0.052081123    0.000024521
    1.346396923    0.897597909   -0.049872619    0.000024158
    1.346396923    1.346396923   -0.045248732    0.000023895
    1.346396923    1.795195818   -0.038706875    0.000020768
    1.346396923    2.243994713   -0.032406478    0.000019943
    1.346396923    2.692793846   -0.028421877    0.000022291
    1.346396923    3.141592741   -0.027171068    0.000022732
    1.346396923   -3.141592741   -0.027171068    0.000022732
    1.346396923   -2.692793846   -0.028419311    0.000024009
    1.346396923   -2.243994713   -0.032391585    0.000024164
    1.346396923   -1.795195818   -0.038678760    0.000024427
    1.346396923   -1.346396923   -0.045236744    0.000023704
    1.346396923   -0.897597909   -0.049867005    0.000023701
    1.346396923   -0.448798954   -0.052081544    0.000023191
    1.795195818    0.000000000   -0.039954409    0.000026597
    1.795195818    0.448798954   -0.039834380    0.000025570
    1.795195818    0.897597909   -0.039568427    0.000027127
    1.795195818    1.346396923   -0.038681979    0.000025967
    1.795195818    1.795195818   -0.036335951    0.000026485
    1.795195818    2.243994713   -0.032172111    0.000021244
    1.795195818    2.692793846   -0.028227738    0.000020547
    1.795195818    3.141592741   -0.026786235    0.000021964
    1.795195818   -3.141592741   -0.026786235    0.000021964
    1.795195818   -2.692793846   -0.028219101    0.000024796
    1.795195818   -2.243994713   -0.032151118    0.000026486
