            k_x            k_y          value          error
    0.000000000    0.000000000    0.249931561    0.000075683
    0.000000000    0.448798954    0.237234363    0.000074624
    0.000000000    0.897597909    0.205206740    0.000071339
    0.000000000    1.346396923    0.165401027    0.000076609
    0.000000000    1.795195818    0.128017122    0.000080392
    0.000000000    2.243994713    0.099358302    0.000094117
    0.000000000    2.692793846    0.081901778    0.000099544
    0.000000000    3.141592741    0.076121047    0.000097914
    0.000000000   -3.141592741    0.076121047    0.000097914
    0.000000000   -2.692793846    0.081901777    0.000099544
    0.000000000   -2.243994713    0.099358303    0.000094117
    0.000000000   -1.795195818    0.128017114    0.000080392
    0.000000000   -1.346396923    0.165401014    0.000076609
    0.000000000   -0.897597909    0.205206732    0.000071339
    0.000000000   -0.448798954    0.237234356    0.000074624
    0.448798954    0.000000000    0.237224898    0.000073505
    0.448798954    0.448798954    0.225501650    0.000074564
    0.448798954    0.897597909    0.194765328    0.000072588
    0.448798954    1.346396923    0.155964795    0.000075800
    0.448798954    1.795195818    0.119534376    0.000082902
    0.448798954    2.243994713    0.091688322    0.000087241
    0.448798954    2.692793846    0.074859755    0.000095043
    0.448798954    3.141592741    0.069297382    0.000093057
    0.448798954   -3.141592741    0.069297382    0.000093057
    0.448798954   -2.692793846    0.074862291    0.000084943
    0.448798954   -2.243994713    0.091716562    0.000085804
    0.448798954   -1.795195818    0.119526073    0.000075904
    0.448798954   -1.346396923    0.155969306    0.000071172
    0.448798954   -0.897597909    0.194778271    0.000069817
    0.448798954   -0.448798954    0.225509366    0.000069019
    0.897597909    0.000000000    0.205185956    0.000069452
    0.897597909    0.448798954    0.194746867    0.000072403
    0.897597909    0.897597909    0.166649131    0.000072593
    0.897597909    1.346396923    0.130330983    0.000072275
    0.897597909    1.795195818    0.096361470    0.000074482
    0.897597909    2.243994713    0.070909671    0.000081108
    0.897597909    2.692793846    0.055880957    0.000082064
    0.897597909    3.141592741    0.051006222    0.000089178
    0.897597909   -3.141592741    0.051006222    0.000089178
    0.897597909   -2.692793846    0.055908770    0.000083731
    0.897597909   -2.243994713    0.070926001    0.000077574
    0.897597909   -1.795195818    0.096372291    0.000069958
    0.897597909   -1.346396923    0.130364558    0.000063745
    0.897597909   -0.897597909    0.166686663    0.000064294
    0.897597909   -0.448798954    0.194760422    0.000065627
    1.346396923    0.000000000    0.165346856    0.000062834
    1.346396923    0.448798954    0.155923896    0.000068250
    1.346396923    0.897597909    0.130309280    0.000069621
    1.346396923    1.346396923    0.096329309    0.000066540
    1.346396923    1.795195818    0.064843506    0.000068353
    1.346396923    2.243994713    0.042687494    0.000071735
    1.346396923    2.692793846    0.030648130    0.000074729
    1.346396923    3.141592741    0.026939357    0.000085398
    1.346396923   -3.141592741    0.026939357    0.000085398
    1.346396923   -2.692793846    0.030649831    0.000083033
    1.346396923   -2.243994713    0.042714381    0.000075733
    1.346396923   -1.795195818    0.064906189    0.000068298
    1.346396923   -1.346396923    0.096381172    0.000060392
    1.346396923   -0.897597909    0.130340000    0.000062157
    1.346396923   -0.448798954    0.155929486    0.000062322
    1.795195818    0.000000000    0.127970544    0.000056214
    1.795195818    0.448798954    0.119486991    0.000057974
    1.795195818    0.897597909    0.096302778    0.000060923
    1.795195818    1.346396923    0.064823740    0.000067338
    1.795195818    1.795195818    0.034743744    0.000066849
    1.795195818    2.243994713    0.014983976    0.000071332
    1.795195818    2.692793846    0.006364105    0.000079137
    1.795195818    3.141592741    0.004305864    0.000083346
    1.795195818   -3.141592741    0.004305864    0.000083346
    1.795195818   -2.692793846    0.006375132    0.000085959
    1.795195818   -2.243994713    0.015027202    0.000078875
    1.795195818   -1.795195818    0.034809297    0.000068867
    1.795195818   -1.346396923    0.064883906    0.000060994
    1.795195818   -0.897597909    0.096341582    0.000058173
    1.795195818   -0.448798954    0.119489479    0.000058007
    2.243994713    0.000000000    0.099326366    0.000056335
    2.243994713    0.448798954    0.091677067    0.000056526
    2.243994713    0.897597909    0.070885362    0.000058464
    2.243994713    1.346396923    0.042666757    0.000063276
    2.243994713    1.795195818    0.014967659    0.000068308
    2.243994713    2.243994713   -0.003827155    0.000073021
    2.243994713    2.692793846   -0.010539893    0.000085247
    2.243994713    3.141592741   -0.011200699    0.000094429
    2.243994713   -3.141592741   -0.011200699    0.000094429
    2.243994713   -2.692793846   -0.010522749    0.000091982
    2.243994713   -2.243994713   -0.003777597    0.000083136
    2.243994713   -1.795195818    0.015012388    0.000077092
    2.243994713   -1.346396923    0.042687522    0.000065655
    2.243994713   -0.897597909    0.070916159    0.000062762
    2.243994713   -0.448798954    0.091683918    0.000063208
    2.692793846    0.000000000    0.081887993    0.000061319
    2.692793846    0.448798954    0.074862241    0.000064433
    2.692793846    0.897597909    0.055881159    0.000063767
    2.692793846    1.346396923    0.030629349    0.000068911
    2.692793846    1.795195818    0.006334266    0.000073342
    2.692793846    2.243994713   -0.010559961    0.000084535
    2.692793846    2.692793846   -0.017354276    0.000089988
    2.692793846    3.141592741   -0.018066748    0.000097799
    2.692793846   -3.141592741   -0.018066748    0.000097799
    2.692793846   -2.692793846   -0.017342843    0.000095540
    2.692793846   -2.243994713   -0.010522299    0.000090510
    2.692793846   -1.795195818    0.006366651    0.000082784
    2.692793846   -1.346396923    0.030645703    0.000071467
    2.692793846   -0.897597909    0.055898448    0.000067576
    2.692793846   -0.448798954    0.074871110    0.000060821
    3.141592741    0.000000000    0.076129409    0.000066812
   -3.141592741    0.000000000    0.076129409    0.000066812
    3.141592741    0.448798954    0.069300159    0.000068404
   -3.141592741    0.448798954    0.069300159    0.000068404
    3.141592741    0.897597909    0.051015019    0.000064020
   -3.141592741    0.897597909    0.051015019    0.000064020
    3.141592741    1.346396923    0.026952143    0.000072035
   -3.141592741    1.346396923    0.026952143    0.000072035
    3.141592741    1.795195818    0.004286440    0.000079463
   -3.141592741    1.795195818    0.004286440    0.000079463
    3.141592741    2.243994713   -0.011216214    0.000088253
   -3.141592741    2.243994713   -0.011216214    0.000088253
    3.141592741    2.692793846   -0.018070268    0.000095821
   -3.141592741    2.692793846   -0.018070268    0.000095821
    3.141592741    3.141592741   -0.019438226    0.000098047
   -3.141592741    3.141592741   -0.019438226    0.000098047
    3.141592741   -3.141592741   -0.019438226    0.000098047
   -3.141592741   -3.141592741   -0.019438226    0.000098047
    3.141592741   -2.692793846   -0.018070270    0.000095821
   -3.141592741   -2.692793846   -0.018070270    0.000095821
    3.141592741   -2.243994713   -0.011216215    0.000088253
   -3.141592741   -2.243994713   -0.011216215    0.000088253
    3.141592741   -1.795195818    0.004286437    0.000079463
   -3.141592741   -1.795195818    0.004286437    0.000079463
    3.141592741   -1.346396923    0.026952134    0.000072035
   -3.141592741   -1.346396923    0.026952134    0.000072035
    3.141592741   -0.897597909    0.051015009    0.000064020
   -3.141592741   -0.897597909    0.051015009    0.000064020
    3.141592741   -0.448798954    0.069300155    0.000068404
   -3.141592741   -0.448798954    0.069300155    0.000068404
   -2.692793846    0.000000000    0.081887992    0.000061319
   -2.692793846    0.448798954    0.074871120    0.000060821
   -2.692793846    0.897597909    0.055898455    0.000067576
   -2.692793846    1.346396923    0.030645712    0.000071467
   -2.692793846    1.795195818    0.006366654    0.000082784
   -2.692793846    2.243994713   -0.010522304    0.000090510
   -2.692793846    2.692793846   -0.017342843    0.000095540
   -2.692793846    3.141592741   -0.018066749    0.000097799
   -2.692793846   -3.141592741   -0.018066749    0.000097799
   -2.692793846   -2.692793846   -0.017354275    0.000089988
   -2.692793846   -2.243994713   -0.010559961    0.000084535
   -2.692793846   -1.795195818    0.006334263    0.000073342
   -2.692793846   -1.346396923    0.030629337    0.000068911
   -2.692793846   -0.897597909    0.055881153    0.000063767
   -2.692793846   -0.448798954    0.074862235    0.000064433
   -2.243994713    0.000000000    0.099326367    0.000056335
   -2.243994713    0.448798954    0.091683925    0.000063208
   -2.243994713    0.897597909    0.070916166    0.000062762
   -2.243994713    1.346396923    0.042687533    0.000065655
   -2.243994713    1.795195818    0.015012395    0.000077092
   -2.243994713    2.243994713   -0.003777597    0.000083136
   -2.243994713    2.692793846   -0.010522745    0.000091982
   -2.243994713    3.141592741   -0.011200700    0.000094429
   -2.243994713   -3.141592741   -0.011200700    0.000094429
   -2.243994713   -2.692793846   -0.010539892    0.000085247
   -2.243994713   -2.243994713   -0.003827154    0.000073021
   -2.243994713   -1.795195818    0.014967653    0.000068308
   -2.243994713   -1.346396923    0.042666752    0.000063276
   -2.243994713   -0.897597909    0.070885355    0.000058464
   -2.243994713   -0.448798954    0.091677063    0.000056526
   -1.795195818    0.000000000    0.127970536    0.000056214
   -1.795195818    0.448798954    0.119489481    0.000058007
   -1.795195818    0.897597909    0.096341583    0.000058173
   -1.795195818    1.346396923    0.064883912    0.000060994
   -1.795195818    1.795195818    0.034809297    0.000068867
   -1.795195818    2.243994713    0.015027195    0.000078875
   -1.795195818    2.692793846    0.006375128    0.000085959
   -1.795195818    3.141592741    0.004305861    0.000083346
   -1.795195818   -3.141592741    0.004305861    0.000083346
   -1.795195818   -2.692793846    0.006364102    0.000079137
   -1.795195818   -2.243994713    0.014983971    0.000071332
   -1.795195818   -1.795195818    0.034743737    0.000066849
   -1.795195818   -1.346396923    0.064823725    0.000067338
   -1.795195818   -0.897597909    0.096302764    0.000060923
   -1.795195818   -0.448798954    0.119486981    0.000057974
   -1.346396923    0.000000000    0.165346843    0.000062834
   -1.346396923    0.448798954    0.155929482    0.000062322
   -1.346396923    0.897597909    0.130339995    0.000062157
   -1.346396923    1.346396923    0.096381172    0.000060392
   -1.346396923    1.795195818    0.064906183    0.000068298
   -1.346396923    2.243994713    0.042714371    0.000075733
   -1.346396923    2.692793846    0.030649822    0.000083033
   -1.346396923    3.141592741    0.026939348    0.000085398
   -1.346396923   -3.141592741    0.026939348    0.000085398
   -1.346396923   -2.692793846    0.030648118    0.000074729
   -1.346396923   -2.243994713    0.042687488    0.000071735
   -1.346396923   -1.795195818    0.064843491    0.000068353
   -1.346396923   -1.346396923    0.096329288    0.000066540
   -1.346396923   -0.897597909    0.130309261    0.000069621
   -1.346396923   -0.448798954    0.155923881    0.000068250
   -0.897597909    0.000000000    0.205185948    0.000069452
   -0.897597909    0.448798954    0.194760424    0.000065627
   -0.897597909    0.897597909    0.166686663    0.000064294
   -0.897597909    1.346396923    0.130364564    0.000063745
   -0.897597909    1.795195818    0.096372290    0.000069958
   -0.897597909    2.243994713    0.070925995    0.000077574
   -0.897597909    2.692793846    0.055908764    0.000083731
   -0.897597909    3.141592741    0.051006212    0.000089178
   -0.897597909   -3.141592741    0.051006212    0.000089178
   -0.897597909   -2.692793846    0.055880951    0.000082064
   -0.897597909   -2.243994713    0.070909665    0.000081108
   -0.897597909   -1.795195818    0.096361457    0.000074482
   -0.897597909   -1.346396923    0.130330964    0.000072275
   -0.897597909   -0.897597909    0.166649116    0.000072593
   -0.897597909   -0.448798954    0.194746859    0.000072403
   -0.448798954    0.000000000    0.237224892    0.000073505
   -0.448798954    0.448798954    0.225509366    0.000069019
   -0.448798954    0.897597909    0.194778270    0.000069817
   -0.448798954    1.346396923    0.155969310    0.000071172
   -0.448798954    1.795195818    0.119526072    0.000075904
   -0.448798954    2.243994713    0.091716554    0.000085804
   -0.448798954    2.692793846    0.074862280    0.000084943
   -0.448798954    3.141592741    0.069297378    0.000093057
   -0.448798954   -3.141592741    0.069297378    0.000093057
   -0.448798954   -2.692793846    0.074859749    0.000095043
   -0.448798954   -2.243994713    0.091688318    0.000087241
   -0.448798954   -1.795195818    0.119534366    0.000082902
   -0.448798954   -1.346396923    0.155964781    0.000075800
   -0.448798954   -0.897597909    0.194765319    0.000072588
   -0.448798954   -0.448798954    0.225501631    0.000074564
