            k_x            k_y          value          error
    0.000000000    0.000000000    0.944573696    0.000274254
    0.000000000    0.523598790    0.940671965    0.000249042
    0.000000000    1.047197580    0.925673174    0.000280730
    0.000000000    1.570796371    0.884761770    0.000468922
    0.000000000    2.094395161    0.774869314    0.000818716
    0.000000000    2.617993832    0.593389228    0.002145198
    0.000000000    3.141592741    0.507175080    0.002450368
    0.000000000   -3.141592741    0.507175080    0.002450368
    0.000000000   -2.617993832    0.593389207    0.002145197
    0.000000000   -2.094395161    0.774869323    0.000818716
    0.000000000   -1.570796371    0.884761737    0.000468922
    0.000000000   -1.047197580    0.925673142    0.000280729
    0.000000000   -0.523598790    0.940671969    0.000249042
    0.523598790    0.000000000    0.940722271    0.000267363
    0.523598790    0.523598790    0.935930378    0.000269631
    0.523598790    1.047197580    0.917408504    0.000400963
    0.523598790    1.570796371    0.864726192    0.000477402
    0.523598790    2.094395161    0.719431886    0.001259640
    0.523598790    2.617993832    0.503571425    0.002401976
    0.523598790    3.141592741    0.417099465    0.002084280
    0.523598790   -3.141592741    0.417099465    0.002084280
    0.523598790   -2.617993832    0.503132876    0.002109459
    0.523598790   -2.094395161    0.718742390    0.001149184
    0.523598790   -1.570796371    0.864813954    0.000650468
    0.523598790   -1.047197580    0.917624209    0.000323395
    0.523598790   -0.523598790    0.936011737    0.000279665
    1.047197580    0.000000000    0.925566559    0.000315778
    1.047197580    0.523598790    0.917486760    0.000338641
    1.047197580    1.047197580    0.883398469    0.000379770
    1.047197580    1.570796371    0.771724580    0.000767684
    1.047197580    2.094395161    0.501797315    0.000856335
    1.047197580    2.617993832    0.285634719    0.001257969
    1.047197580    3.141592741    0.231051242    0.001491318
    1.047197580   -3.141592741    0.231051242    0.001491318
    1.047197580   -2.617993832    0.284639746    0.001728289
    1.047197580   -2.094395161    0.497931641    0.001438417
    1.047197580   -1.570796371    0.770868604    0.000724257
    1.047197580   -1.047197580    0.883351359    0.000552960
    1.047197580   -0.523598790    0.917633996    0.000340126
    1.570796371    0.000000000    0.884516881    0.000351614
    1.570796371    0.523598790    0.864398657    0.000421153
    1.570796371    1.047197580    0.771204947    0.000477831
    1.570796371    1.570796371    0.498883231    0.000257041
    1.570796371    2.094395161    0.228598422    0.000619012
    1.570796371    2.617993832    0.136335068    0.000478790
    1.570796371    3.141592741    0.116483971    0.000413292
    1.570796371   -3.141592741    0.116483971    0.000413292
    1.570796371   -2.617993832    0.136096830    0.000537147
    1.570796371   -2.094395161    0.227118772    0.000808062
    1.570796371   -1.570796371    0.498494107    0.000177498
    1.570796371   -1.047197580    0.771686557    0.000862273
    1.570796371   -0.523598790    0.864384710    0.000544780
    2.094395161    0.000000000    0.774522750    0.001332605
    2.094395161    0.523598790    0.717988270    0.001227017
    2.094395161    1.047197580    0.498773100    0.000779082
    2.094395161    1.570796371    0.227536333    0.000655493
    2.094395161    2.094395161    0.114744847    0.000443237
    2.094395161    2.617993832    0.079390273    0.000344326
    2.094395161    3.141592741    0.070615205    0.000264245
    2.094395161   -3.141592741    0.070615205    0.000264245
    2.094395161   -2.617993832    0.079084188    0.000225613
    2.094395161   -2.094395161    0.114535318    0.000412893
    2.094395161   -1.570796371    0.227631477    0.000649221
    2.094395161   -1.047197580    0.501614817    0.001397046
