            k_x            k_y          value          error
    0.000000000    0.000000000    0.944788875    0.000340919
    0.000000000    0.523598790    0.940811866    0.000351373
    0.000000000    1.047197580    0.925911740    0.000353164
    0.000000000    1.570796371    0.884801652    0.000460011
    0.000000000    2.094395161    0.774648049    0.000964820
    0.000000000    2.617993832    0.594796009    0.002117113
    0.000000000    3.141592741    0.509125108    0.002895165
    0.000000000   -3.141592741    0.509125108    0.002895165
    0.000000000   -2.617993832    0.594795987    0.002117113
    0.000000000   -2.094395161    0.774648059    0.000964820
    0.000000000   -1.570796371    0.884801620    0.000460011
    0.000000000   -1.047197580    0.925911708    0.000353164
    0.000000000   -0.523598790    0.940811871    0.000351373
    0.523598790    0.000000000    0.940858283    0.000380611
    0.523598790    0.523598790    0.936027553    0.000402143
    0.523598790    1.047197580    0.917566268    0.000393658
    0.523598790    1.570796371    0.864428688    0.000481201
    0.523598790    2.094395161    0.718922219    0.001275842
    0.523598790    2.617993832    0.505441940    0.001934653
    0.523598790    3.141592741    0.419355778    0.001569436
    0.523598790   -3.141592741    0.419355778    0.001569436
    0.523598790   -2.617993832    0.505144018    0.001942043
    0.523598790   -2.094395161    0.718705435    0.001234112
    0.523598790   -1.570796371    0.864882480    0.000511585
    0.523598790   -1.047197580    0.917735552    0.000364486
    0.523598790   -0.523598790    0.936142221    0.000277984
    1.047197580    0.000000000    0.925924554    0.000398752
    1.047197580    0.523598790    0.917240110    0.000382722
    1.047197580    1.047197580    0.883183151    0.000337339
    1.047197580    1.570796371    0.771686188    0.000630266
    1.047197580    2.094395161    0.500913579    0.001034061
    1.047197580    2.617993832    0.285362188    0.001359004
    1.047197580    3.141592741    0.230821422    0.001306796
    1.047197580   -3.141592741    0.230821422    0.001306796
    1.047197580   -2.617993832    0.285529919    0.001561538
    1.047197580   -2.094395161    0.498293278    0.001696411
    1.047197580   -1.570796371    0.770911016    0.000701456
    1.047197580   -1.047197580    0.883584756    0.000281401
    1.047197580   -0.523598790    0.917877341    0.000309098
    1.570796371    0.000000000    0.884581353    0.000525140
    1.570796371    0.523598790    0.864278233    0.000477813
    1.570796371    1.047197580    0.771321396    0.000741694
    1.570796371    1.570796371    0.499078286    0.000266271
    1.570796371    2.094395161    0.227425896    0.000603562
    1.570796371    2.617993832    0.135869828    0.000438724
    1.570796371    3.141592741    0.116047184    0.000391284
    1.570796371   -3.141592741    0.116047184    0.000391284
    1.570796371   -2.617993832    0.136107469    0.000462311
    1.570796371   -2.094395161    0.227972375    0.000828812
    1.570796371   -1.570796371    0.499602375    0.000190369
    1.570796371   -1.047197580    0.772016796    0.000712711
    1.570796371   -0.523598790    0.864677449    0.000590038
    2.094395161    0.000000000    0.773935996    0.001767968
    2.094395161    0.523598790    0.717350990    0.001515224
    2.094395161    1.047197580    0.498339352    0.001132087
    2.094395161    1.570796371    0.227246380    0.000795961
    2.094395161    2.094395161    0.114332164    0.000394438
    2.094395161    2.617993832    0.079150399    0.000305233
    2.094395161    3.141592741    0.070667804    0.000306201
    2.094395161   -3.141592741    0.070667804    0.000306201
    2.094395161   -2.617993832    0.079152939    0.000314610
    2.094395161   -2.094395161    0.114695233    0.000412141
    2.094395161   -1.570796371    0.229261864    0.000774830
    2.094395161   -1.047197580    0.502845325    0.001730926
    2.094395161   -0.523598790    0.718545954    0.001961804
    2.617993832    0.000000000    0.587803032    0.002088716
    2.617993832    0.523598790    0.499374186    0.002261874
    2.617993832    1.047197580    0.283243557    0.001270216
    2.617993832    1.570796371    0.135380549    0.000557253
    2.617993832    2.094395161    0.079060128    0.000373212
    2.617993832    2.617993832    0.058542397    0.000297005
    2.617993832    3.141592741    0.053185806    0.000311682
    2.617993832   -3.141592741    0.053185806    0.000311682
    2.617993832   -2.617993832    0.058556171    0.000288529
    2.617993832   -2.094395161    0.079027765    0.000361941
    2.617993832   -1.570796371    0.135728328    0.000592942
    2.617993832   -1.047197580    0.284756587    0.001270155
    2.617993832   -0.523598790    0.500716202    0.002121535
    3.141592741    0.000000000    0.499765739    0.003036616
   -3.141592741    0.000000000    0.499765739    0.003036616
    3.141592741    0.523598790    0.412584988    0.002157990
   -3.141592741    0.523598790    0.412584988    0.002157990
    3.141592741    1.047197580    0.229904407    0.001003251
   -3.141592741    1.047197580    0.229904407    0.001003251
    3.141592741    1.570796371    0.115614073    0.000538707
   -3.141592741    1.570796371    0.115614073    0.000538707
    3.141592741    2.094395161    0.070434349    0.000370570
   -3.141592741    2.094395161    0.070434349    0.000370570
    3.141592741    2.617993832    0.053050720    0.000290079
   -3.141592741    2.617993832    0.053050720    0.000290079
    3.141592741    3.141592741    0.048374828    0.000312332
   -3.141592741    3.141592741    0.048374828    0.000312332
    3.141592741   -3.141592741    0.048374828    0.000312332
   -3.141592741   -3.141592741    0.048374828    0.000312332
    3.141592741   -2.617993832    0.053050747    0.000290079
   -3.141592741   -2.617993832    0.053050747    0.000290079
    3.141592741   -2.094395161    0.070434332    0.000370571
   -3.141592741   -2.094395161    0.070434332    0.000370571
    3.141592741   -1.570796371    0.115613967    0.000538707
   -3.141592741   -1.570796371    0.115613967    0.000538707
    3.141592741   -1.047197580    0.229904315    0.001003251
   -3.141592741   -1.047197580    0.229904315    0.001003251
    3.141592741   -0.523598790    0.412585045    0.002157990
   -3.141592741   -0.523598790    0.412585045    0.002157990
   -2.617993832    0.000000000    0.587803012    0.002088716
   -2.617993832    0.523598790    0.500716236    0.002121535
   -2.617993832    1.047197580    0.284756641    0.001270156
   -2.617993832    1.570796371    0.135728364    0.000592942
   -2.617993832    2.094395161    0.079027817    0.000361941
   -2.617993832    2.617993832    0.058556173    0.000288528
   -2.617993832    3.141592741    0.053185834    0.000311682
   -2.617993832   -3.141592741    0.053185834    0.000311682
   -2.617993832   -2.617993832    0.058542332    0.000297005
   -2.617993832   -2.094395161    0.079060021    0.000373212
   -2.617993832   -1.570796371    0.135380458    0.000557253
   -2.617993832   -1.047197580    0.283243453    0.001270216
   -2.617993832   -0.523598790    0.499374150    0.002261874
   -2.094395161    0.000000000    0.773936007    0.001767968
   -2.094395161    0.523598790    0.718545909    0.001961804
   -2.094395161    1.047197580    0.502845356    0.001730926
   -2.094395161    1.570796371    0.229261920    0.000774830
   -2.094395161    2.094395161    0.114695233    0.000412141
   -2.094395161    2.617993832    0.079152887    0.000314610
   -2.094395161    3.141592741    0.070667786    0.000306201
   -2.094395161   -3.141592741    0.070667786    0.000306201
   -2.094395161   -2.617993832    0.079150292    0.000305233
   -2.094395161   -2.094395161    0.114332144    0.000394438
   -2.094395161   -1.570796371    0.227246282    0.000795961
   -2.094395161   -1.047197580    0.498339266    0.001132087
   -2.094395161   -0.523598790    0.717350944    0.001515224
   -1.570796371    0.000000000    0.884581320    0.000525141
   -1.570796371    0.523598790    0.864677365    0.000590038
   -1.570796371    1.047197580    0.772016825    0.000712712
   -1.570796371    1.570796371    0.499602375    0.000190369
   -1.570796371    2.094395161    0.227972319    0.000828812
   -1.570796371    2.617993832    0.136107433    0.000462310
   -1.570796371    3.141592741    0.116047079    0.000391284
   -1.570796371   -3.141592741    0.116047079    0.000391284
   -1.570796371   -2.617993832    0.135869737    0.000438724
