L,nup,n,delta,U,seed,beta_proj,tau_max,nw,chi_son_full,chi_son_vertex,chi_sext_full,chi_sext_vertex,chi_d_full,chi_d_vertex,chi_dxy_full,chi_dxy_vertex,chi_pan_s_full,chi_pan_s_vertex,chi_pan_d_full,chi_pan_d_vertex
12,72,1.0,0.3,3.0,3,32.0,0.8,500,6.094744580104466,-6.115561857090114,31.692826844165758,3.724779192972824,48.8450868619481,1.966969324587859,50.9826107073757,4.463888055530587,34.35951543873354,2.028753866206015,36.63381514646106,1.4752269934408924
12,72,1.0,0.3,3.0,4,32.0,0.8,500,6.094433546030521,-6.108760855757277,31.669430651693567,3.7237393388506845,48.740949713597885,1.987161537839426,50.864340106661494,4.383708665910779,34.32745187572691,2.0226096821382358,36.55571228519841,1.4903711533795687
12,72,1.0,0.3,3.0,5,32.0,0.8,500,6.088888418904056,-6.115531316548084,31.69286468923959,3.7220555609780526,48.803702429321234,1.9479819816131396,50.91620546506579,4.359478469374156,34.3546271952864,2.026786950202715,36.60277682199093,1.4609864862098565
12,72,1.0,0.3,3.0,6,32.0,0.8,500,6.094114716542818,-6.114313132961917,31.654347884213855,3.7079304344526163,48.78053811707768,1.9089595740992404,50.95379838841045,4.397549925460468,34.327257028660085,2.0157375055622335,36.58540358780825,1.43171968057443
12,72,1.0,0.3,3.0,2,32.0,0.8,500,6.090144844098002,-6.099470610435087,31.654436464794337,3.7170340628967296,48.595902112160104,1.8107070042025193,50.89451104799848,4.388113072583704,34.31725778556931,2.0232510011450495,36.44692658412008,1.3580302531518886
12,72,1.0,0.3,3.0,1,32.0,0.8,500,6.089472033574942,-6.108816649047203,31.67384213531683,3.7146668061709405,48.76078354099725,2.0574493215757856,50.929138108311314,4.43716473628527,34.33846759067707,2.0220710320036135,36.57058765574793,1.543086991181839
