L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
10,50,0.1,5.0,1,1.0,20.12020003503241,-16.299381168208814,1.798853784655784,-2.2732006424267275,241.52245948628328,61.50960493907421,18.84896223730699,3.8806229636737952,135.7593897961798,28.462096009680597,18.409154780814394,3.7309069528359418,165.5289084070816,-6.201641184394488,21.05401912076964,-1.1506849597922133,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.2994;-10.9782;-7.57356;-5.27124;-3.70514;-2.62853;-1.88904;-1.38309;-1.02678;-0.770383;-0.57709;-0.444918;-0.343096;-0.26764;-0.212004;-0.172907;-0.141413,61.5096;27.7647;12.3993;5.1365;2.00502;0.700722;0.0778703;-0.127337;-0.180045;-0.189331;-0.160606;-0.145115;-0.113616;-0.0991422;-0.0881261;-0.0852981;-0.0757671,28.4621;19.0579;12.7414;8.22457;5.54566;4.13056;2.93223;2.32031;1.53429;1.08776;0.730272;0.53202;0.453421;0.36083;0.31984;0.28525;0.261573,-6.20164;-4.57975;-3.62394;-2.5336;-1.62266;-1.53543;-1.21908;-1.05568;-0.865121;-0.699434;-0.56817;-0.403785;-0.376031;-0.283227;-0.251889;-0.211088;-0.167988,32.0,0.8,500
10,50,0.1,5.0,2,1.0,20.320722044148642,-16.870361630047597,1.819329321671821,-2.3591470857400596,242.57574282753922,62.72403330648641,18.9771652162264,3.9809583591846858,134.89105706845922,27.66111501752265,18.19587832590854,3.403498295531964,167.25584213934013,-7.205080992988013,21.435156656076582,-1.2308997901964984,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.8704;-11.3849;-7.83727;-5.45516;-3.85919;-2.73997;-1.98122;-1.44749;-1.06747;-0.799172;-0.601775;-0.456939;-0.356722;-0.281978;-0.223912;-0.180459;-0.148365,62.724;28.4557;12.737;5.40038;2.09779;0.705927;0.103713;-0.12151;-0.196782;-0.166574;-0.146716;-0.149606;-0.126264;-0.109003;-0.0964803;-0.087936;-0.0848022,27.6611;17.4483;11.8938;8.06881;5.38831;3.44114;2.3602;1.63915;1.13173;0.763048;0.647706;0.360501;0.290596;0.326077;0.21335;0.188044;0.157292,-7.20508;-4.2431;-3.4823;-2.45186;-1.90794;-1.61736;-1.43059;-1.18216;-0.961397;-0.742817;-0.652784;-0.589688;-0.516887;-0.429271;-0.369176;-0.300114;-0.275998,32.0,0.8,500
10,50,0.1,5.0,3,1.0,20.13507867613514,-16.278737420347273,1.7958522982730174,-2.267512979256737,241.60652524087791,61.52402456485104,18.874350222732172,3.8908968464700835,131.23617325470343,24.66078489928235,17.54920908638705,2.9711424442240904,166.83114385107115,-5.878309509403435,21.095017067847134,-1.1562378194291016,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.2787;-11.0198;-7.53838;-5.23175;-3.66203;-2.62938;-1.8919;-1.37538;-1.01147;-0.761101;-0.575897;-0.442359;-0.341878;-0.269407;-0.215122;-0.17424;-0.141655,61.524;28.2798;12.4226;5.10186;1.97387;0.604688;0.0167202;-0.163779;-0.202322;-0.206524;-0.185956;-0.144411;-0.111219;-0.103736;-0.0951501;-0.0901739;-0.0805164,24.6608;15.1463;9.8307;6.83122;4.69779;3.06188;2.12752;1.5352;1.05623;0.738132;0.577985;0.40984;0.331784;0.258374;0.218253;0.188277;0.165951,-5.87831;-4.52272;-3.77439;-2.75419;-1.96229;-1.42435;-1.01626;-0.864305;-0.767959;-0.691139;-0.542486;-0.435265;-0.364168;-0.350776;-0.314229;-0.283806;-0.234545,32.0,0.8,500
10,50,0.1,5.0,4,1.0,20.25812297746762,-16.705063617311488,1.811898543533378,-2.3314423380830904,242.43029758347143,62.30610610262702,18.903841781020294,3.962590219154568,134.43125178079598,27.83134120829884,18.14468518720261,3.580509666839551,169.28977859478897,-4.78660481548839,21.702027797494093,-0.8252301097102992,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.7051;-11.2948;-7.72946;-5.39175;-3.79197;-2.71061;-1.9449;-1.41876;-1.04154;-0.781485;-0.594517;-0.460182;-0.356017;-0.281224;-0.223202;-0.181308;-0.149173,62.3061;28.2978;12.6509;5.47232;2.15063;0.746759;0.103016;-0.143166;-0.174817;-0.202385;-0.188283;-0.158155;-0.134983;-0.106438;-0.0902657;-0.0836736;-0.0810538,27.8313;17.639;11.4347;7.95166;5.65611;4.17906;2.88292;2.19481;1.66302;1.21287;0.839131;0.580002;0.481858;0.34594;0.284396;0.243437;0.21137,-4.7866;-3.0026;-2.033;-1.10168;-1.19536;-1.00137;-0.86734;-0.852876;-0.821565;-0.751172;-0.635589;-0.511199;-0.373744;-0.338141;-0.285567;-0.239056;-0.202103,32.0,0.8,500
10,50,0.1,5.0,5,1.0,20.157196271317975,-16.196280289408428,1.8005171554013117,-2.2653582879314054,240.87851331840005,60.773260261181576,18.85510262625973,3.869749489624911,135.0581761923376,28.196425131758282,18.066446053080444,3.4441868013533172,165.61448016768242,-5.937630953202085,21.092411714241347,-1.0900868390433722,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.1963;-10.9915;-7.5367;-5.24394;-3.6925;-2.63771;-1.89392;-1.38316;-1.01199;-0.75473;-0.567599;-0.435553;-0.336733;-0.266457;-0.212539;-0.173022;-0.141928,60.7733;27.7153;12.586;5.25778;2.03675;0.670727;0.00898193;-0.125729;-0.187298;-0.209448;-0.168034;-0.137832;-0.130559;-0.104925;-0.0896906;-0.0766846;-0.0738651,28.1964;18.127;11.8128;7.55356;5.21541;3.44588;2.28604;1.72654;1.2519;0.928747;0.647856;0.571223;0.409974;0.274943;0.266068;0.191813;0.151548,-5.93763;-4.32616;-3.20443;-2.50591;-1.77801;-1.56755;-1.24499;-1.02014;-0.651051;-0.521545;-0.482326;-0.344765;-0.37203;-0.28464;-0.249634;-0.182052;-0.195342,32.0,0.8,500
10,50,0.1,5.0,6,1.0,20.299515876961557,-16.728766284218118,1.8153890811159443,-2.347481048618208,242.29586719715195,62.50960255150903,18.94220436394238,3.961794062927113,135.48922122326013,28.418341037181637,18.114508074596785,3.377158717896266,166.62310428936678,-6.83526537163898,21.558355659077055,-0.9937507074200045,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.7288;-11.368;-7.82017;-5.43813;-3.83197;-2.72192;-1.967;-1.43401;-1.0586;-0.786665;-0.596201;-0.456443;-0.353581;-0.277813;-0.221066;-0.179485;-0.148303,62.5096;28.302;12.673;5.38956;2.15585;0.658782;0.0691695;-0.167291;-0.200137;-0.170829;-0.149262;-0.12421;-0.111955;-0.112942;-0.0979532;-0.0905534;-0.0843787,28.4183;17.8392;11.6887;7.31185;4.73687;3.29972;2.20127;1.69639;1.21026;0.853375;0.620576;0.48775;0.422047;0.349153;0.276146;0.236049;0.209276,-6.83527;-4.08196;-2.86446;-1.82537;-1.46017;-1.17509;-0.767134;-0.797642;-0.658633;-0.602458;-0.563958;-0.412795;-0.367261;-0.326891;-0.253431;-0.213149;-0.17396,32.0,0.8,500
10,50,0.2,5.0,1,1.0,21.39533475914372,-17.176833503575864,1.9229123533808958,-2.465588392306232,238.81170223529904,60.631169156841906,18.664547893085036,3.809003334423572,132.58694752630421,25.332136155133508,17.728475620591702,2.7988500426706446,191.2830279753654,22.937143282796637,23.173446620274454,2.486479452752256,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-17.1768;-11.7391;-8.14328;-5.70284;-4.06134;-2.92682;-2.1235;-1.56168;-1.15897;-0.868514;-0.661331;-0.512454;-0.400298;-0.317474;-0.254564;-0.206527;-0.169314,60.6312;27.4795;12.1476;5.13322;1.95495;0.533833;-0.0156158;-0.152131;-0.232908;-0.205656;-0.180064;-0.143276;-0.126216;-0.109222;-0.094153;-0.0857513;-0.0792668,25.3321;15.812;9.98437;6.09767;3.95529;2.53755;1.42811;1.06502;0.805201;0.439717;0.344324;0.259064;0.202139;0.145629;0.100454;0.0869441;0.0949016,22.9371;15.3418;9.92735;6.12499;3.72281;2.17502;1.27672;0.637613;0.281967;0.0587878;-0.0768611;-0.157155;-0.217962;-0.238113;-0.237912;-0.248058;-0.219915,32.0,0.8,500
10,50,0.2,5.0,2,1.0,21.343004744976724,-17.050401870352992,1.9135128147497356,-2.440417060121466,239.36815314775814,60.546892414407765,18.6676216044935,3.7833946775965286,131.83340136989654,23.02997170288578,17.731216161227714,2.515403529266191,192.19319433027633,23.018384815493455,23.29167014644448,2.526185851614385,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-17.0504;-11.6325;-8.07044;-5.63989;-4.02859;-2.8716;-2.09757;-1.53363;-1.14918;-0.863356;-0.661232;-0.506564;-0.392152;-0.309465;-0.245326;-0.199582;-0.164147,60.5469;27.165;11.9851;5.03532;1.88799;0.581951;0.0209157;-0.152006;-0.195558;-0.189863;-0.166078;-0.129715;-0.115544;-0.104184;-0.0987948;-0.0886041;-0.0830516,23.03;14.064;8.97192;5.89221;3.52689;2.31047;1.37697;0.964365;0.582138;0.332267;0.223458;0.15493;0.110294;0.0957922;0.0862219;0.0684401;0.0653863,23.0184;15.5901;10.0827;6.19703;3.74016;2.3569;1.40486;0.811517;0.292655;-0.0226451;-0.137233;-0.207972;-0.280907;-0.261906;-0.241135;-0.210374;-0.198478,32.0,0.8,500
10,50,0.2,5.0,3,1.0,21.31781341320003,-16.98683516550718,1.9160618431482153,-2.4828011373662795,237.6945976685673,59.76900586139211,18.54658903301316,3.717039194964755,128.42751430898994,21.53721802425667,17.2997119514562,2.4993005037013494,190.8624520684204,22.997041278451217,23.251233719875216,2.6138720916334877,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.9868;-11.5511;-8.21234;-5.83508;-4.09972;-2.97386;-2.14923;-1.57494;-1.21791;-0.983144;-0.725462;-0.520932;-0.418053;-0.323154;-0.263634;-0.220469;-0.187229,59.769;26.8573;11.7745;4.89172;1.92057;0.485603;0.0292308;-0.252893;-0.230747;-0.197291;-0.188063;-0.171917;-0.142556;-0.103552;-0.0896388;-0.0845383;-0.0828943,21.5372;13.8416;8.88626;5.73663;3.34709;2.46478;1.65349;0.941814;0.620932;0.52806;0.274102;0.222822;0.140957;0.209312;0.178814;0.119308;0.102917,22.997;15.3848;9.95426;6.5153;4.06793;2.31615;1.75999;1.4065;0.570577;0.0987425;-0.214826;-0.159504;-0.237275;-0.233941;-0.186221;-0.167609;-0.191855,32.0,0.8,500
10,50,0.2,5.0,4,1.0,21.192096357955826,-16.805982862330573,1.8983458313350958,-2.3932628221388486,238.32603938662788,59.795632646482446,18.59321332230652,3.722999360606096,131.11538117981186,23.26703075486845,17.762680934959054,2.811429888251913,188.69040346150035,21.795783890976487,23.025357212818577,2.555119490844492,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-16.806;-11.4405;-7.89603;-5.51449;-3.91031;-2.82407;-2.05541;-1.51723;-1.12405;-0.843985;-0.641892;-0.491208;-0.382256;-0.301625;-0.241952;-0.196089;-0.162346,59.7956;27.0186;11.7358;4.8526;1.80537;0.437866;-0.00435336;-0.132407;-0.192477;-0.19468;-0.175214;-0.138654;-0.114248;-0.109205;-0.0948691;-0.0896436;-0.0846865,23.267;15.0209;9.26704;5.98015;4.1545;3.08789;2.06001;1.31163;1.02886;0.797395;0.529332;0.442105;0.309231;0.22162;0.173478;0.141855;0.138234,21.7958;14.6497;10.057;6.69576;4.22023;2.44704;1.41156;0.744335;0.426936;0.194287;0.0737579;-0.0613362;-0.124752;-0.147894;-0.134956;-0.164058;-0.166178,32.0,0.8,500
