L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
10,50,0.1,2.0,1,1.0,34.3070049448596,-13.507912541608828,6.457644689806607,-5.399636313347443,223.79868659417357,28.836707380567226,26.360778616214407,2.262366082951968,143.5838829408126,6.352839750321703,51.94708349864925,2.937662296082146,232.7211803578793,-0.42897986489237566,68.01617604479779,-0.5955301593355271,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.5079;-12.1388;-10.9063;-9.79915;-8.82835;-7.97335;-7.222;-6.56422;-5.98153;-5.46837;-5.01848;-4.61313;-4.24885;-3.9239;-3.62867;-3.3631;-3.12117,28.8367;16.1212;8.90123;4.81196;2.49004;1.18636;0.468486;0.0790421;-0.132597;-0.257156;-0.323986;-0.364596;-0.398836;-0.437603;-0.481552;-0.534508;-0.596925,6.35284;5.63735;5.13394;4.8018;4.45474;4.16083;3.85265;3.63585;3.36692;3.21315;3.02422;2.88547;2.72246;2.61294;2.50347;2.40993;2.32222,-0.42898;-0.64315;-0.775636;-0.88649;-0.91195;-0.93801;-0.928603;-0.873534;-0.821007;-0.807085;-0.761586;-0.726392;-0.665569;-0.61903;-0.57822;-0.518304;-0.483092,32.0,0.8,500
10,50,0.1,2.0,2,1.0,34.31004202200737,-13.502966183464508,6.462746361051387,-5.385878547548917,223.87024723226136,28.885729400308115,26.36724267508029,2.270836340306321,143.7974762857258,6.547021858541882,52.05833866438686,3.052224631242898,232.81424503072225,-0.30907976525151637,68.06513909687578,-0.4972215847631184,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.503;-12.1303;-10.8907;-9.7889;-8.81313;-7.95336;-7.20656;-6.54417;-5.96398;-5.44887;-4.99652;-4.58776;-4.22983;-3.90448;-3.61077;-3.3451;-3.10328,28.8857;16.1567;8.91233;4.81456;2.48304;1.19427;0.479418;0.0916045;-0.122761;-0.244132;-0.313803;-0.353188;-0.391434;-0.4311;-0.476187;-0.528399;-0.594102,6.54702;5.78751;5.30684;4.93043;4.61374;4.3007;4.04553;3.78128;3.57687;3.39044;3.19218;3.07668;2.88646;2.69056;2.56443;2.44548;2.36368,-0.30908;-0.571622;-0.667035;-0.742285;-0.788954;-0.780811;-0.764719;-0.773571;-0.723301;-0.684222;-0.641594;-0.599886;-0.544449;-0.485269;-0.436694;-0.404123;-0.362714,32.0,0.8,500
10,50,0.1,2.0,3,1.0,34.30190817489878,-13.479209489965417,6.461044869828851,-5.382291897710831,223.6969551322358,28.81508793784686,26.354229818153755,2.267273570585386,142.91376670336842,5.672109195873444,51.6060652348268,2.5786777386548856,232.6290808240498,-0.3741881971134582,68.02473538363657,-0.5524482895867976,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.4792;-12.1154;-10.8812;-9.77913;-8.80672;-7.95323;-7.19873;-6.54187;-5.96358;-5.44928;-4.99495;-4.58936;-4.22699;-3.90203;-3.60871;-3.34439;-3.10125,28.8151;16.1111;8.90654;4.8163;2.50107;1.20186;0.484188;0.0844011;-0.130217;-0.245265;-0.309838;-0.354196;-0.392135;-0.430513;-0.475553;-0.5321;-0.595482,5.67211;4.97199;4.54959;4.22664;3.92108;3.60975;3.42356;3.16;2.99502;2.78964;2.63866;2.51631;2.39425;2.26838;2.16994;2.09436;2.01664,-0.374188;-0.621533;-0.730735;-0.837758;-0.830596;-0.861406;-0.863727;-0.861341;-0.822024;-0.766278;-0.711094;-0.652261;-0.583207;-0.546711;-0.506011;-0.457098;-0.420187,32.0,0.8,500
10,50,0.1,2.0,4,1.0,34.30739406074282,-13.489289868410163,6.465699469322553,-5.382271991681243,223.744421346828,28.835618771515577,26.353823657466613,2.267294353603313,143.07197244948233,5.925958862730792,51.607106039508835,2.642924401831079,232.65469808320591,-0.3438681020536336,67.94841170206857,-0.5940720962733284,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.4893;-12.1325;-10.8876;-9.78215;-8.80387;-7.94969;-7.20048;-6.53851;-5.95673;-5.44895;-4.9988;-4.58867;-4.2259;-3.89924;-3.60238;-3.33776;-3.09524,28.8356;16.1491;8.90066;4.81114;2.49235;1.18903;0.467904;0.0838911;-0.126846;-0.246534;-0.313034;-0.354774;-0.39398;-0.430033;-0.475125;-0.528726;-0.593858,5.92596;5.26262;4.72307;4.30953;3.98955;3.7072;3.45186;3.23688;2.99103;2.82246;2.67562;2.55343;2.4534;2.29751;2.23127;2.14588;2.08841,-0.343868;-0.58328;-0.763195;-0.879441;-0.919074;-0.945036;-0.936391;-0.918238;-0.881202;-0.809588;-0.775747;-0.725207;-0.678209;-0.610313;-0.554229;-0.509311;-0.442092,32.0,0.8,500
10,50,0.1,2.0,5,1.0,34.30931786431824,-13.492045345465183,6.458420616959063,-5.391034809228766,223.74100260081906,28.79140244878432,26.362272099326713,2.2646554629732494,143.07352097291775,5.90633552880149,51.68523645954517,2.704530843379531,232.84834827199498,-0.22102373930724822,68.08016297878314,-0.4788216820211105,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.492;-12.1395;-10.904;-9.7936;-8.81606;-7.96132;-7.20574;-6.55069;-5.96916;-5.45721;-5.00675;-4.60043;-4.2353;-3.91158;-3.61687;-3.35087;-3.11118,28.7914;16.1108;8.89692;4.80377;2.50698;1.21451;0.485381;0.0846554;-0.133988;-0.250534;-0.320953;-0.361256;-0.395741;-0.435142;-0.478534;-0.531223;-0.596425,5.90634;5.26496;4.80364;4.4121;4.03137;3.78772;3.49081;3.2811;3.11057;2.94506;2.76433;2.64148;2.48389;2.40397;2.32275;2.28038;2.22662,-0.221024;-0.431937;-0.59173;-0.670926;-0.787995;-0.815151;-0.794725;-0.752973;-0.706489;-0.651096;-0.608109;-0.571397;-0.538252;-0.495943;-0.453898;-0.404522;-0.381558,32.0,0.8,500
10,50,0.1,2.0,6,1.0,34.30544061442267,-13.49373274674972,6.456321997990765,-5.390028444087813,223.79060957474962,28.802329915551024,26.36624290538278,2.261910493287446,142.7647879151988,5.672702368891629,51.43877188097747,2.4911685007311797,232.77614772371308,-0.3271156656784896,68.08253694407662,-0.5168104844097592,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.4937;-12.1345;-10.8927;-9.79228;-8.82269;-7.9655;-7.20977;-6.55029;-5.97247;-5.45885;-5.0013;-4.59747;-4.23648;-3.90874;-3.61239;-3.34652;-3.10357,28.8023;16.114;8.90427;4.80742;2.4874;1.18527;0.475059;0.0760414;-0.136453;-0.252634;-0.317096;-0.359275;-0.398644;-0.437661;-0.479115;-0.532373;-0.598401,5.6727;5.02856;4.56745;4.14974;3.74501;3.39542;3.18215;3.00836;2.82788;2.65367;2.5385;2.35981;2.26229;2.15832;2.06345;2.04388;2.00506,-0.327116;-0.572774;-0.689376;-0.730852;-0.789127;-0.834595;-0.814611;-0.758488;-0.730458;-0.694019;-0.675774;-0.634373;-0.579547;-0.527813;-0.491931;-0.447712;-0.402405,32.0,0.8,500
10,50,0.2,2.0,1,1.0,35.17359373920012,-12.984663631611252,6.626511806976104,-5.204801330073985,219.24122032606178,27.212553823817323,25.479026143732803,2.084744737493179,130.10053811701377,2.3801086921155052,46.348934769338555,0.8072720314047906,215.89149713628913,11.640024769533188,51.550192101361816,0.15637626783268255,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-12.9847;-11.683;-10.4989;-9.42925;-8.492;-7.6711;-6.95264;-6.31932;-5.75973;-5.26987;-4.84128;-4.45734;-4.11136;-3.80268;-3.52412;-3.27063;-3.04085,27.2126;15.0049;8.14501;4.30479;2.15782;0.978316;0.353195;0.025276;-0.143556;-0.230825;-0.280461;-0.314187;-0.344393;-0.380765;-0.426215;-0.483223;-0.554112,2.38011;1.92477;1.5871;1.38308;1.23928;1.10178;0.982636;0.925233;0.855045;0.784946;0.748009;0.693402;0.647973;0.61856;0.598463;0.578727;0.572756,11.64;8.32801;5.62301;3.55633;1.98403;0.795249;-0.113124;-0.872624;-1.49578;-1.92821;-2.27232;-2.54957;-2.80477;-2.9798;-3.09667;-3.20933;-3.31389,32.0,0.8,500
10,50,0.2,2.0,2,1.0,35.14676640759218,-12.961404688695756,6.617037608817611,-5.183854067843225,219.17296387722686,27.183212169004626,25.468807564929932,2.081172799812106,129.94391674742636,2.3468157167167676,46.14943372375619,0.76480873620193,215.09912333172375,11.088328751020532,50.99353150129819,-0.27186204878765424,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-12.9614;-11.6562;-10.4655;-9.39994;-8.46429;-7.63876;-6.92421;-6.29131;-5.73684;-5.24571;-4.81559;-4.42882;-4.08796;-3.77988;-3.50051;-3.25026;-3.02124,27.1832;14.9933;8.13239;4.28815;2.14717;0.97794;0.354829;0.0221016;-0.144653;-0.234045;-0.282529;-0.312048;-0.342665;-0.378899;-0.425816;-0.484775;-0.557258,2.34682;1.92117;1.59339;1.36425;1.19902;1.04062;0.955777;0.870166;0.789577;0.714993;0.633028;0.611294;0.563225;0.540874;0.544223;0.522347;0.51764,11.0883;7.685;5.05874;3.02568;1.46802;0.260168;-0.706888;-1.43156;-2.01243;-2.47674;-2.81798;-3.07129;-3.2736;-3.44936;-3.60715;-3.72088;-3.82227,32.0,0.8,500
10,50,0.2,2.0,3,1.0,35.16520682056762,-13.002245123564425,6.617704912941642,-5.211741455646881,219.23385844424106,27.18279860037428,25.483650004117763,2.082547754628777,130.13152041313967,2.3448320756896086,46.321561512104296,0.780960591385567,215.5920848211495,11.732047065608018,51.19922439321325,0.13889488175298306,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.0022;-11.6957;-10.5101;-9.44578;-8.49972;-7.67589;-6.95383;-6.32462;-5.77155;-5.27946;-4.84815;-4.46129;-4.11807;-3.81119;-3.53286;-3.28035;-3.05037,27.1828;14.985;8.14033;4.29936;2.1591;0.983412;0.359537;0.0196058;-0.151725;-0.235503;-0.282519;-0.312451;-0.341057;-0.378216;-0.425052;-0.483662;-0.553198,2.34483;1.91908;1.62983;1.37477;1.20734;1.05994;0.948497;0.864625;0.797533;0.733014;0.686487;0.63823;0.613612;0.582819;0.563165;0.551239;0.553223,11.732;8.30571;5.65569;3.61008;2.04527;0.807545;-0.173265;-0.961748;-1.5582;-1.9946;-2.34893;-2.59514;-2.82968;-3.00865;-3.12873;-3.24601;-3.33491,32.0,0.8,500
10,50,0.2,2.0,4,1.0,35.15577052420756,-13.001895832319168,6.616462660157792,-5.212138545183841,219.21137746131453,27.202606181517773,25.47391869236933,2.085987849851346,129.96415843301685,2.2981314035017113,46.1829139566441,0.7297257616350026,215.08329253329143,11.461452901156818,50.907964711673,-0.019226823126641403,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-13.0019;-11.7007;-10.5083;-9.43869;-8.49809;-7.67728;-6.95624;-6.32269;-5.76547;-5.27988;-4.85204;-4.46474;-4.1222;-3.81243;-3.53308;-3.28349;-3.05292,27.2026;15.0284;8.16066;4.30664;2.16047;0.980261;0.347831;0.0201471;-0.150197;-0.237796;-0.284173;-0.313108;-0.344739;-0.377561;-0.422187;-0.481013;-0.550282,2.29813;1.85904;1.53667;1.29152;1.12424;1.00065;0.903471;0.780735;0.713932;0.660033;0.610485;0.581431;0.535705;0.533058;0.534896;0.520569;0.518016,11.4615;8.0755;5.45048;3.39928;1.81551;0.553697;-0.400949;-1.11178;-1.70141;-2.16697;-2.5236;-2.79553;-3.01076;-3.17849;-3.30921;-3.44673;-3.5286,32.0,0.8,500
