L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
8,32,0.1,3.5,1,1.0,16.998209036962468,-10.750009296981585,2.0776871362823655,-2.4432339506037573,150.70064396190594,30.673456699224424,14.208800676215144,2.144095790031061,78.71542386858512,7.704205306103541,15.800494934633665,1.2618906565785544,130.13073488289695,3.0525859862586167,23.756778810910035,0.28109377391512236,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.75;-8.48051;-6.74382;-5.40514;-4.3671;-3.55263;-2.9054;-2.39165;-1.98214;-1.65121;-1.38518;-1.16701;-0.990522;-0.844805;-0.724723;-0.625885;-0.543878,30.6735;15.4919;7.64237;3.64773;1.62084;0.605922;0.118152;-0.0913772;-0.173734;-0.192292;-0.194146;-0.185321;-0.17567;-0.166932;-0.160971;-0.160969;-0.160601,7.70421;5.58729;3.90167;2.97604;2.18026;1.64192;1.17122;0.912996;0.694844;0.54995;0.436065;0.365639;0.281367;0.241072;0.197025;0.165665;0.165352,3.05259;2.26797;1.55359;1.06952;0.595301;0.307547;0.0582879;-0.0455497;-0.137153;-0.162694;-0.183393;-0.213164;-0.228091;-0.222962;-0.23585;-0.227163;-0.201215,32.0,0.8,500
8,32,0.1,3.5,2,1.0,16.96372301690911,-10.726576170807402,2.071026532276702,-2.436109693614072,150.4442311750309,30.559265364140224,14.191720131857817,2.147084428594779,78.54978882254753,7.695759527268583,15.810232962954704,1.2999536766569475,129.95557589048886,2.9281772086911086,23.647308466891136,0.19706353732608956,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7266;-8.48192;-6.72981;-5.38963;-4.34818;-3.53441;-2.89128;-2.37962;-1.9718;-1.64292;-1.37873;-1.16514;-0.986903;-0.840599;-0.721498;-0.624623;-0.543696,30.5593;15.4792;7.63936;3.6542;1.62787;0.626389;0.15475;-0.0608619;-0.15569;-0.185636;-0.193507;-0.181018;-0.17261;-0.167423;-0.161443;-0.160313;-0.1625,7.69576;5.50684;4.03013;3.05765;2.26569;1.74528;1.31214;1.02748;0.795439;0.592317;0.451646;0.341756;0.300446;0.244479;0.207991;0.188828;0.16616,2.92818;2.07411;1.35418;0.855309;0.517536;0.21196;0.0571831;-0.109777;-0.192655;-0.267422;-0.295809;-0.315808;-0.341404;-0.319401;-0.305112;-0.299694;-0.292029,32.0,0.8,500
8,32,0.1,3.5,3,1.0,17.019088309588014,-10.733309108036725,2.0785463948893423,-2.446184627847149,150.759118426979,30.597314996254262,14.227335766724531,2.1403831346469806,79.10719547219597,7.9664910153970325,16.054464251691392,1.4380829472294319,130.43958084854674,3.0282768374281255,23.802669104529492,0.23584519375445856,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7333;-8.48977;-6.758;-5.41992;-4.37033;-3.55372;-2.90668;-2.39247;-1.98564;-1.65471;-1.38845;-1.1712;-0.992679;-0.846759;-0.725961;-0.627995;-0.545479,30.5973;15.473;7.66298;3.62804;1.59897;0.587816;0.141392;-0.0930504;-0.17296;-0.197682;-0.201036;-0.1846;-0.173143;-0.164514;-0.156035;-0.159001;-0.162303,7.96649;5.829;4.2909;3.26037;2.46905;1.90317;1.55663;1.19739;0.936487;0.729841;0.592069;0.511073;0.438098;0.379725;0.314054;0.262861;0.215387,3.02828;2.09616;1.45287;0.93976;0.516026;0.263268;0.0640522;-0.0860591;-0.152298;-0.194221;-0.234818;-0.241612;-0.255466;-0.275908;-0.285676;-0.272169;-0.262291,32.0,0.8,500
8,32,0.1,3.5,4,1.0,16.9816753153105,-10.748477152162422,2.07780521828402,-2.4437766345199305,150.61976087077113,30.67795132786575,14.198155135046303,2.1457400959551847,78.59192355503907,7.460490025735517,15.96619954890843,1.3457284332469996,129.9776717914076,2.8617730395527823,23.7380442393359,0.2516352524954721,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7485;-8.48156;-6.74228;-5.40619;-4.36372;-3.5497;-2.9034;-2.39237;-1.98149;-1.65351;-1.38756;-1.17104;-0.993885;-0.847362;-0.727515;-0.627418;-0.5446,30.678;15.4714;7.66213;3.66471;1.63244;0.613028;0.130684;-0.0819245;-0.172704;-0.196539;-0.201766;-0.189889;-0.177633;-0.171576;-0.163146;-0.161479;-0.163884,7.46049;5.36235;3.94457;2.95334;2.26171;1.7446;1.42701;1.24572;0.950901;0.728186;0.630019;0.524792;0.429657;0.335656;0.268086;0.262763;0.229919,2.86177;2.16477;1.39423;0.947381;0.659062;0.341331;0.130605;-0.00869882;-0.17146;-0.211137;-0.244599;-0.273131;-0.272595;-0.269304;-0.239603;-0.23319;-0.22369,32.0,0.8,500
8,32,0.1,3.5,5,1.0,17.02167983296613,-10.734992795608079,2.0821626642808995,-2.4497441994076885,150.53589242427478,30.55905635730853,14.198379823716579,2.1349449424760776,78.64982923126243,7.633822332559241,15.95518876466988,1.3429370969289323,129.6529480289272,2.3683222813161686,23.60840969363405,0.05727001626603332,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.735;-8.47893;-6.75567;-5.40931;-4.37784;-3.56059;-2.91455;-2.40454;-1.99033;-1.66461;-1.39713;-1.17933;-1.00117;-0.854344;-0.732398;-0.632024;-0.549245,30.5591;15.4113;7.62834;3.61713;1.61577;0.608116;0.130924;-0.0859391;-0.172697;-0.197285;-0.201392;-0.190559;-0.174694;-0.164901;-0.162621;-0.160778;-0.16277,7.63382;5.39914;3.90151;2.97614;2.34977;1.7439;1.31179;1.09169;0.913365;0.75449;0.607433;0.517122;0.413997;0.357825;0.310791;0.26643;0.252897,2.36832;1.67245;0.901115;0.491112;0.195177;-0.00779218;-0.175048;-0.284233;-0.289764;-0.325947;-0.336132;-0.33956;-0.355131;-0.354918;-0.33804;-0.334323;-0.315462,32.0,0.8,500
8,32,0.1,3.5,6,1.0,17.007510304858876,-10.762565292755815,2.079667501442992,-2.4458581319636346,150.82510404139077,30.77195309963406,14.223025579053864,2.1551992590953097,78.847900123565,7.617374464217017,15.97615382572614,1.3325227855045423,129.91136807325205,2.754359202309577,23.604241741908613,0.15259047734367576,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7626;-8.49197;-6.74662;-5.40713;-4.3675;-3.55077;-2.90775;-2.3974;-1.98712;-1.6577;-1.38876;-1.17054;-0.991801;-0.846485;-0.725641;-0.626372;-0.544664,30.772;15.5381;7.68186;3.65245;1.63762;0.630791;0.141836;-0.0739925;-0.159988;-0.196593;-0.199526;-0.183083;-0.173414;-0.165428;-0.166505;-0.162588;-0.167014,7.61737;5.52724;4.0318;3.03942;2.28325;1.76591;1.3736;1.05116;0.839275;0.66469;0.523787;0.446838;0.354942;0.312507;0.266344;0.249345;0.22331,2.75436;2.10119;1.38467;0.867848;0.459807;0.109902;-0.0810197;-0.230562;-0.303679;-0.364427;-0.365748;-0.3623;-0.336529;-0.362273;-0.353017;-0.339244;-0.299975,32.0,0.8,500
8,32,0.2,3.5,1,1.0,17.81935104372204,-10.69199368648508,2.1852724611381666,-2.47162046739433,148.2517986223508,29.27621725094778,13.914091716919609,1.9990139968329224,77.14111412542816,5.341743581794533,16.07104063546933,0.9140640839083108,138.76433927143776,12.748547887490181,23.812153114862248,1.0609228468003764,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.692;-8.49143;-6.79668;-5.46532;-4.43207;-3.61182;-2.96571;-2.44631;-2.02942;-1.69298;-1.41948;-1.19626;-1.01471;-0.865738;-0.741889;-0.639209;-0.554799,29.2762;14.5916;7.09757;3.28993;1.41576;0.492842;0.0662843;-0.125928;-0.181563;-0.199711;-0.192385;-0.180583;-0.170099;-0.168168;-0.157869;-0.155568;-0.159882,5.34174;3.77893;2.81078;2.06311;1.54816;1.23201;0.919139;0.723118;0.558634;0.451796;0.362505;0.300041;0.264545;0.206225;0.164112;0.152882;0.148852,12.7485;8.65926;5.68573;3.58173;1.98501;1.03425;0.339093;-0.127044;-0.447719;-0.650107;-0.750946;-0.805;-0.827679;-0.841277;-0.819776;-0.789299;-0.764087,32.0,0.8,500
8,32,0.2,3.5,2,1.0,17.83983406874895,-10.702688455497126,2.189967013772644,-2.477755673344835,148.2054346853454,29.214058238749317,13.904108626092727,1.9899293989116138,76.5421895727828,4.766333748521015,15.945575682320992,0.7977574715222862,138.46137758413613,12.18369762180146,23.761435229227082,0.913229911430944,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7027;-8.51476;-6.80571;-5.48321;-4.44161;-3.62428;-2.97449;-2.45525;-2.03692;-1.69618;-1.42356;-1.20043;-1.01769;-0.866054;-0.74314;-0.641726;-0.557541,29.2141;14.5762;7.07807;3.24702;1.36869;0.476805;0.0551982;-0.126268;-0.187821;-0.198286;-0.189124;-0.185141;-0.169858;-0.160641;-0.155187;-0.15764;-0.160946,4.76633;3.44013;2.4934;1.82982;1.35154;0.990735;0.721955;0.614913;0.498748;0.367156;0.324408;0.257368;0.185714;0.164629;0.145177;0.123957;0.124678,12.1837;8.15548;5.27666;3.25062;1.79369;0.810544;0.151224;-0.293258;-0.580734;-0.753979;-0.859422;-0.883437;-0.886919;-0.888378;-0.868011;-0.840186;-0.822312,32.0,0.8,500
8,32,0.2,3.5,3,1.0,17.85743735079383,-10.70456881466421,2.1912586919305013,-2.4792436317049775,148.25011782276187,29.218236518723025,13.914437698889671,1.990695237168719,77.13926892928168,5.13464453377807,16.06161384912865,0.8427126430061207,138.63850734441604,12.357233112214198,23.774128358451446,0.9298683710314147,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.7046;-8.51072;-6.81343;-5.49172;-4.44148;-3.62543;-2.97301;-2.45246;-2.03595;-1.70031;-1.42847;-1.20383;-1.02069;-0.868931;-0.744626;-0.642612;-0.557861,29.2182;14.6077;7.09932;3.26823;1.38144;0.461249;0.046852;-0.131135;-0.202054;-0.216937;-0.201121;-0.183322;-0.171808;-0.163336;-0.154204;-0.15649;-0.159269,5.13464;3.58763;2.60091;1.85543;1.29932;0.999711;0.805168;0.679756;0.544202;0.444544;0.357374;0.276558;0.231766;0.198199;0.174109;0.156963;0.150578,12.3572;8.21722;5.22952;3.24906;1.84476;0.879372;0.20676;-0.247093;-0.539314;-0.726939;-0.84862;-0.888867;-0.910665;-0.915196;-0.880533;-0.846619;-0.808198,32.0,0.8,500
8,32,0.2,3.5,4,1.0,17.80149719947509,-10.647376559834736,2.183886608186268,-2.456316559495513,147.94509586761868,29.118756277127307,13.880380928823943,1.9868224549050653,76.74898958261012,5.093574113563827,15.977700971726179,0.8844898473313683,138.0544367299819,12.153590444072258,23.65743627137377,0.9324372747220135,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-10.6474;-8.45711;-6.75666;-5.44738;-4.40993;-3.58931;-2.93771;-2.42376;-2.0075;-1.67321;-1.40531;-1.18675;-1.00694;-0.85763;-0.734621;-0.633796;-0.550039,29.1188;14.5507;7.03696;3.27221;1.39397;0.474461;0.0626497;-0.117646;-0.190439;-0.207877;-0.198377;-0.183834;-0.17004;-0.15955;-0.154002;-0.15381;-0.156562,5.09357;3.62138;2.62132;2.00252;1.51808;1.1356;0.896761;0.74259;0.594126;0.446343;0.374122;0.295295;0.240408;0.201044;0.183657;0.184032;0.171455,12.1536;8.13954;5.28059;3.31338;1.8708;0.920535;0.200828;-0.274513;-0.540888;-0.725839;-0.836482;-0.873468;-0.889862;-0.899804;-0.872842;-0.843816;-0.792419,32.0,0.8,500
