L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
12,36,0.0,2.0,1,0.1321284804446651,0.030291234573335584,0.363494814880027,0.0,-0.000534361711341765,7.56978355183439e-05,0.028751173467606212,0.0002078790759695742,0.5
12,36,0.0,2.0,2,0.13203842482115513,0.030280909921970082,0.363370919063641,0.0,-0.00047610144229418586,-6.227242093386548e-05,0.028837005151627813,0.00020329374585055428,0.5
12,36,0.0,2.0,3,0.13321298377258806,0.030415294920276822,0.36498353904332187,0.0,-0.0005386166578410286,6.701936526623542e-05,0.029109684106728446,0.0001831589740672624,0.5
12,36,0.0,2.0,4,0.1334696273294805,0.030444579353479023,0.3653349522417483,0.0,-0.0005208055411746655,6.767304513422001e-05,0.02915684307770759,0.0002445382144472332,0.5
12,36,0.0,2.0,5,0.13169784788172842,0.0302418317578079,0.3629019810936948,0.0,-0.0006111367416466352,7.490558187279389e-05,0.028507934566968696,0.00024112163718230842,0.5
12,36,0.0,2.0,6,0.13218144253476768,0.03029730490108353,0.36356765881300235,0.0,-0.00054728555588606,5.489195622739029e-05,0.02874123644772627,0.00018903082506403838,0.5
12,36,0.1,2.0,1,0.1308910313458182,0.03014905463620826,0.36178865563449913,0.003014905463620826,0.00040171688366100314,5.376637299088802e-05,0.028335814939241994,0.00021550865784403798,0.5
12,36,0.1,2.0,2,0.1310098029683758,0.030162730287417595,0.3619527634490111,0.0030162730287417597,0.00040312974133173505,-2.843360181764719e-05,0.028331269803836646,0.0001955312980347817,0.5
12,36,0.1,2.0,3,0.1317615086398839,0.0302491400979575,0.36298968117549,0.0030249140097957502,0.00040197438339965576,-6.369601435119659e-05,0.028418506316486965,0.0002001887378811202,0.5
12,36,0.1,2.0,4,0.13253844286008934,0.030338191330319363,0.3640582959638323,0.0030338191330319363,0.00039352684308173143,0.00014647891586687853,0.02885304444663465,0.0003024004270482186,0.5
12,36,0.1,2.0,5,0.1311871553063251,0.030183139529371027,0.3621976743524523,0.003018313952937103,0.0003880108676849839,-5.342012656617884e-05,0.02840997062984297,0.00021954249769117533,0.5
12,36,0.1,2.0,6,0.1308385041016963,0.030143004543814914,0.361716054525779,0.0030143004543814918,0.00038356400611568,4.537654431487687e-05,0.0284428876400526,0.00021165810528885512,0.5
