L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
8,16,0.0,8.0,1,0.13830715432398663,0.04648708730725438,0.371896698458035,0.0,0.00026197533998120477,0.0010580059104255898,0.04261876301755222,0.0011333203614521457,0.5
8,16,0.0,8.0,2,0.13051436693235163,0.045158465245377796,0.36126772196302237,0.0,0.00044063805792682526,0.0017188139589139981,0.03799465250688395,0.0008668556310542688,0.5
8,16,0.0,8.0,3,0.13325464159739858,0.04563007533370236,0.3650406026696189,0.0,0.00011555659199994847,0.001412550886138765,0.03982725889779802,0.0013112450887117133,0.5
8,16,0.0,8.0,4,0.13472521404244833,0.04588116682706811,0.3670493346165449,0.0,0.0003113969347086713,0.0015221946167584093,0.039518194385658886,0.0011923122499714188,0.5
8,16,0.0,8.0,5,0.13276726700755895,0.045546553623661896,0.36437242898929517,0.0,0.0002336651041335658,0.0013785096493005005,0.039545777503103764,0.0017701150845397823,0.5
8,16,0.0,8.0,6,0.13211100647639346,0.045433847252831755,0.36347077802265404,0.0,0.000491412637255531,0.0005606709509260403,0.0402730163141732,0.0009085193577580443,0.5
8,16,0.1,8.0,1,0.13301637631481195,0.04558926277007489,0.36471410216059913,0.0045589262770074895,-0.0005838258669666335,0.0005933046194288409,0.03677585413106611,0.0016106286570588652,0.5
8,16,0.1,8.0,2,0.1275836566483782,0.044648568119603896,0.35718854495683117,0.00446485681196039,-0.0006760429784438356,2.8603123388461216e-05,0.03331736374964292,0.0007868657062353065,0.5
8,16,0.1,8.0,3,0.12411869429083522,0.04403810393618577,0.35230483148948616,0.004403810393618577,-0.000591619153590998,0.0010349392018351444,0.03228908304164253,0.000835358873119566,0.5
8,16,0.1,8.0,4,0.12796727735879015,0.0447156427744374,0.3577251421954992,0.004471564277443741,-0.00036784828816243374,-0.00011245394549495857,0.03384215539940277,0.0007370737594866448,0.5
8,16,0.1,8.0,5,0.12811549036462228,0.04474153033756471,0.35793224270051766,0.0044741530337564705,-0.0005624382144196167,-2.0827161926674498e-05,0.03398925232887052,0.0009047011042939001,0.5
8,16,0.1,8.0,6,0.12698426435456361,0.044543564412157864,0.3563485152972629,0.004454356441215787,-0.00022726463195411927,0.0003422698692809936,0.034360535542662864,0.0009139898156604696,0.5
8,16,0.2,8.0,1,0.13074908770700114,0.045199054143000524,0.3615924331440042,0.009039810828600106,-4.0581725015595774e-05,0.0008579074328152886,0.03605095036510701,0.0015028333283172827,0.5
8,16,0.2,8.0,2,0.13137801962096454,0.045307632431827324,0.3624610594546186,0.009061526486365466,0.00028804351246392425,0.0010170184364312503,0.03656494974610501,0.0012610919295559465,0.5
8,16,0.2,8.0,3,0.13143892376309654,0.04531813305729158,0.3625450644583326,0.009063626611458316,0.0004649841207457838,0.0007821112519496853,0.0338346110949288,0.0008794767896561359,0.5
8,16,0.2,8.0,4,0.12980756773709368,0.04503602164814393,0.36028817318515144,0.009007204329628786,0.00031043906183556377,0.0003913524135587994,0.0358260236817962,0.0007495262740303719,0.5
8,16,0.2,8.0,5,0.13027717758143273,0.045117412378259086,0.3609392990260727,0.009023482475651818,0.00031753183473525614,0.0013551031419934412,0.03557603951206776,0.0010439421687030604,0.5
8,16,0.2,8.0,6,0.1282136094347444,0.04475866002705936,0.3580692802164749,0.008951732005411873,0.0002632237331348155,0.0010663044884253355,0.035949872827961846,0.000701587985270298,0.5
