            k_x            k_y          value          error
    0.000000000    0.000000000    0.977529208    0.000385485
    0.000000000    0.523598790    0.976248673    0.000220507
    0.000000000    1.047197580    0.971757752    0.000317844
    0.000000000    1.570796371    0.958799567    0.000396914
    0.000000000    2.094395161    0.908786516    0.000572439
    0.000000000    2.617993832    0.701576817    0.001609402
    0.000000000    3.141592741    0.510042306    0.003677341
    0.000000000   -3.141592741    0.510042306    0.003677341
    0.000000000   -2.617993832    0.701576803    0.001609403
    0.000000000   -2.094395161    0.908786552    0.000572440
    0.000000000   -1.570796371    0.958799550    0.000396914
    0.000000000   -1.047197580    0.971757740    0.000317845
    0.000000000   -0.523598790    0.976248686    0.000220507
    0.523598790    0.000000000    0.976255790    0.000287183
    0.523598790    0.523598790    0.974840481    0.000196177
    0.523598790    1.047197580    0.968680131    0.000263782
    0.523598790    1.570796371    0.950817476    0.000375964
    0.523598790    2.094395161    0.866548351    0.000627180
    0.523598790    2.617993832    0.497423130    0.003011685
    0.523598790    3.141592741    0.310104276    0.002345351
    0.523598790   -3.141592741    0.310104276    0.002345351
    0.523598790   -2.617993832    0.502507162    0.001736504
    0.523598790   -2.094395161    0.867732255    0.000683423
    0.523598790   -1.570796371    0.950675436    0.000375069
    0.523598790   -1.047197580    0.968855118    0.000297889
    0.523598790   -0.523598790    0.974715492    0.000305333
    1.047197580    0.000000000    0.972008462    0.000173444
    1.047197580    0.523598790    0.969135250    0.000223461
    1.047197580    1.047197580    0.957358609    0.000374715
    1.047197580    1.570796371    0.905359263    0.000585570
    1.047197580    2.094395161    0.500049917    0.002184841
    1.047197580    2.617993832    0.137758943    0.000915211
    1.047197580    3.141592741    0.097504952    0.000657875
    1.047197580   -3.141592741    0.097504952    0.000657875
    1.047197580   -2.617993832    0.136803611    0.001128553
    1.047197580   -2.094395161    0.500821066    0.001798254
    1.047197580   -1.570796371    0.905213391    0.000616087
    1.047197580   -1.047197580    0.956492926    0.000323167
    1.047197580   -0.523598790    0.968750710    0.000219987
    1.570796371    0.000000000    0.958659755    0.000192058
    1.570796371    0.523598790    0.950896736    0.000283381
    1.570796371    1.047197580    0.905172272    0.000371683
    1.570796371    1.570796371    0.494660428    0.000595649
    1.570796371    2.094395161    0.092265002    0.000665032
    1.570796371    2.617993832    0.048596201    0.000201182
    1.570796371    3.141592741    0.040964482    0.000244494
    1.570796371   -3.141592741    0.040964482    0.000244494
    1.570796371   -2.617993832    0.048239188    0.000301187
    1.570796371   -2.094395161    0.092765863    0.000386078
    1.570796371   -1.570796371    0.494896007    0.000528824
    1.570796371   -1.047197580    0.904438267    0.000345969
    1.570796371   -0.523598790    0.950815313    0.000339976
    2.094395161    0.000000000    0.908288192    0.000554809
    2.094395161    0.523598790    0.867143944    0.001023616
    2.094395161    1.047197580    0.497229752    0.002231361
    2.094395161    1.570796371    0.092226443    0.000358787
    2.094395161    2.094395161    0.039682137    0.000135102
    2.094395161    2.617993832    0.027362437    0.000126987
    2.094395161    3.141592741    0.024440883    0.000090047
    2.094395161   -3.141592741    0.024440883    0.000090047
    2.094395161   -2.617993832    0.027131659    0.000107126
    2.094395161   -2.094395161    0.039498245    0.000284037
    2.094395161   -1.570796371    0.092629374    0.000739097
    2.094395161   -1.047197580    0.497248648    0.002022349
    2.094395161   -0.523598790    0.867173103    0.001445639
    2.617993832    0.000000000    0.701700046    0.002553673
    2.617993832    0.523598790    0.511191326    0.003393717
    2.617993832    1.047197580    0.137581604    0.000576469
    2.617993832    1.570796371    0.048484347    0.000221949
    2.617993832    2.094395161    0.027387673    0.000159442
    2.617993832    2.617993832    0.020229169    0.000129162
    2.617993832    3.141592741    0.018307537    0.000053116
    2.617993832   -3.141592741    0.018307537    0.000053116
    2.617993832   -2.617993832    0.020055572    0.000082446
    2.617993832   -2.094395161    0.027217946    0.000202655
