L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
12,48,0.7,6.0,2,-10.990389662255993,-4.473088455470337,-3.1278738257649876,-5.752326753091259,0.6666666666666666
12,48,0.7,6.0,3,-11.140786864559262,-3.993350040215396,-0.7160241100943617,-4.747598201116885,0.6666666666666666
12,48,0.7,6.0,4,-11.1342576970066,-3.61620716509116,-8.869838319920088,-6.031008966164651,0.6666666666666666
12,48,0.7,6.0,5,-10.977614560720378,-3.6214204533094274,-3.104494927757527,-5.269764127155404,0.6666666666666666
12,48,0.7,6.0,6,-11.158138054156694,-4.377124363737232,-1.8700979028982219,-5.660033475787489,0.6666666666666666
12,56,0.7,6.0,1,-5.742791367565131,0.9177702787045943,-0.13290255197009868,-0.1930111558113219,0.7777777777777778
12,56,0.7,6.0,2,-6.015496564835703,0.015985459941255088,-1.3264127038657176,1.5225637350253118,0.7777777777777778
12,56,0.7,6.0,3,-5.609310263822421,0.7750626071995284,0.18455282922561939,-0.1508673976314346,0.7777777777777778
12,56,0.7,6.0,4,-5.880002614796725,0.6196666810651452,-0.8613344842571514,-0.16722369885704683,0.7777777777777778
12,56,0.7,6.0,5,-5.942650344279843,0.6972182586953656,-1.8316221401190493,0.06394424220129913,0.7777777777777778
12,56,0.7,6.0,6,-5.768167846970178,0.8001038981242601,0.21480249455142003,-0.06264892307887555,0.7777777777777778
12,64,0.7,6.0,1,-3.840118214306538,2.4667221650239237,0.9065540921859302,3.8350790745923624,0.8888888888888888
12,64,0.7,6.0,2,-3.824528488136514,2.4255757961938906,1.4871414189209262,3.8652631121366428,0.8888888888888888
12,64,0.7,6.0,3,-3.751870181729605,2.4645010907325338,1.0110217879345327,3.8278946060883614,0.8888888888888888
12,64,0.7,6.0,4,-3.9159283347858205,2.5622482818540426,1.138075324826749,4.040829261596576,0.8888888888888888
12,64,0.7,6.0,5,-3.840394782880652,2.5557323991415712,-0.14544818162246914,3.9072400583825724,0.8888888888888888
12,64,0.7,6.0,6,-3.9937542590633752,2.622711735830908,1.2135262955394541,3.878789022682814,0.8888888888888888
12,72,0.7,6.0,1,-2.8865671574097016,3.2663466897926106,1.4047348011326877,4.485342181063068,1.0
12,72,0.7,6.0,2,-2.877073539710889,3.2599120791240876,1.4707626373461582,4.510851660037234,1.0
12,72,0.7,6.0,3,-2.9693788506399152,3.431774346394748,1.1841047790513466,4.638147115742276,1.0
12,72,0.7,6.0,4,-3.085144840786673,3.5798864871427782,1.68113681103965,4.808915731530614,1.0
12,72,0.7,6.0,5,-3.033520882901987,3.442599822777768,1.413255211384302,4.686906844492538,1.0
12,72,0.7,6.0,6,-3.028681748764046,3.5294217437788395,1.3117189531762257,4.7803292513531686,1.0
