L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
10,25,0.0,8.0,1,-15.00465737898457,-6.3437388453093515,-7.475426958366569,4.7523337051514245,0.5
10,25,0.0,8.0,2,-15.32756686624408,-7.28869052133656,-12.097025085586518,1.834289775621975,0.5
10,25,0.0,8.0,3,-15.01247903378163,-6.316230991487037,-7.2060475736817455,6.583702673176608,0.5
10,25,0.0,8.0,4,-15.224982745771646,-7.512427083778254,-3.2436566156161035,1.7890337730895052,0.5
10,25,0.0,8.0,5,-15.12459187147347,-8.25037522005386,-1.6512532315158268,2.748545204395737,0.5
10,25,0.0,8.0,6,-15.294711191996232,-7.1103738120293185,-7.56190767299789,1.0735093220470044,0.5
10,25,0.1,8.0,1,-15.077921355285344,-7.9269611368523005,-4.368762563626746,-1.8995441402809283,0.5
10,25,0.1,8.0,2,-15.264413101429662,-5.731709831108354,0.21943003116831009,-0.9023883523368635,0.5
10,25,0.1,8.0,3,-15.061761874959553,-7.422906513219905,-5.115551802709274,4.9754332310747005,0.5
10,25,0.1,8.0,4,-14.857749089534522,-7.219920725284337,-2.4945781272335537,-0.8174115493873405,0.5
10,25,0.1,8.0,5,-15.330299893066684,-7.251749670341658,-5.594504813913161,-3.8347908249709386,0.5
10,25,0.1,8.0,6,-14.695350568493534,-5.774243453998794,-7.927609814924493,-0.06886126296876682,0.5
10,25,0.2,8.0,1,-14.82750095504402,-5.841298440910414,-7.806799000514024,-4.5312827599104875,0.5
10,25,0.2,8.0,2,-14.619009842475663,-6.565697939095948,-5.508992658738255,-0.4197220961030553,0.5
10,25,0.2,8.0,3,-14.830682766393982,-7.708766144108395,-10.301113506868855,-0.8464548598947751,0.5
10,25,0.2,8.0,4,-14.531234004369258,-8.46773228487586,-8.899096219609525,2.8645231311254915,0.5
10,25,0.2,8.0,5,-14.873836289864112,-8.515750229836943,-5.381505119847377,1.9282164212277888,0.5
10,25,0.2,8.0,6,-14.92886224430317,-6.561552799535991,-6.674448305898248,-1.267583331181727,0.5
10,25,0.3,8.0,1,-14.783878892178791,-6.301870697405031,-10.767303283295837,-0.461176373324138,0.5
10,25,0.3,8.0,2,-15.338162078952138,-8.047684165887102,-8.260878952915434,-8.40611281319688,0.5
10,25,0.3,8.0,3,-14.451998436953934,-7.359535124001608,-1.9773985659358282,-4.667461378933295,0.5
10,25,0.3,8.0,4,-14.552714431652046,-7.706906647683946,-2.52655549189736,1.0514532137991104,0.5
10,25,0.3,8.0,5,-14.48519848955965,-4.910325029820965,-2.4613290501247893,-0.011939834653444415,0.5
10,25,0.3,8.0,6,-14.837949449642258,-6.839099515923709,-4.617695131466438,-0.6418487041396919,0.5
10,25,0.4,8.0,1,-14.428764776168345,-8.419981434787758,-21.28641271458383,-4.316944698972669,0.5
10,25,0.4,8.0,2,-14.386119724107454,-8.11476644957096,-10.344311322459031,-2.768283053679704,0.5
10,25,0.4,8.0,3,-14.350357531022643,-7.545773726113977,-8.834095298182396,-7.484157512659027,0.5
10,25,0.4,8.0,4,-13.992177340054837,-7.820479417047852,-13.36066584703338,-6.977196866277097,0.5
10,25,0.4,8.0,5,-14.55458807160536,-7.197833803971088,-6.084651055304496,-1.6806928356796924,0.5
10,25,0.4,8.0,6,-14.175143706034891,-8.150305607556403,-9.65187984801841,-1.0121877524749017,0.5
10,28,0.0,8.0,1,-10.278807517301491,-6.341356036014328,-3.5041783989310233,1.4713924202718531,0.56
10,28,0.0,8.0,2,-10.376593929582574,-5.075186201931617,-4.2278800941073555,-5.196646222725254,0.56
10,28,0.0,8.0,3,-10.168766088352442,-6.293262538887502,-0.7994311903498528,-0.3334723939688088,0.56
10,28,0.0,8.0,4,-10.296483456073704,-5.927703237613331,-4.836420151059454,-4.195571940272165,0.56
10,28,0.0,8.0,5,-10.132856741891537,-5.377318105362138,-8.464805061781266,-1.8800899815625016,0.56
