L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
10,25,0.0,4.0,1,-23.53179915844019,-8.341371342088575,-0.5349005900032658,2.0786641449611745,0.5
10,25,0.0,4.0,2,-23.533285901318195,-8.18053486680075,-0.5801621475524825,2.3742056837862835,0.5
10,25,0.0,4.0,3,-23.439191363144865,-8.467021244379932,1.5784695934363626,2.855066041401813,0.5
10,25,0.0,4.0,4,-23.66950243680086,-8.172722987999233,1.0376809957443727,1.895075839702029,0.5
10,25,0.0,4.0,5,-23.472166583682252,-8.2805898509982,-0.5114471153467279,1.9865528436246631,0.5
10,25,0.0,4.0,6,-23.489963493878637,-8.421093859349076,-1.4509574659276503,2.741312170762776,0.5
10,25,0.1,4.0,1,-23.927343062929832,-8.276267742900261,-0.03642567391487091,0.6726280314677282,0.5
10,25,0.1,4.0,2,-23.26764283679677,-7.906747814105128,-0.35747479900599854,1.4289803308437843,0.5
10,25,0.1,4.0,3,-23.689094277158414,-8.140465654825917,-0.13419128186627766,1.803465308718269,0.5
10,25,0.1,4.0,4,-23.79785065497497,-8.47190934612505,1.121053222246411,1.4384208110100203,0.5
10,25,0.1,4.0,5,-23.786937598670665,-8.19632422123693,-0.11617721686906679,1.8270578478886512,0.5
10,25,0.1,4.0,6,-23.527781402451378,-8.029290937319354,-0.33743397887450255,0.6845160811843967,0.5
10,25,0.2,4.0,1,-24.326544786242657,-7.376599893318918,0.5447515718681305,-0.7178160099196795,0.5
10,25,0.2,4.0,2,-24.513568633717405,-9.079242257874299,-1.6958937323889316,-0.26189529298929665,0.5
10,25,0.2,4.0,3,-24.34303511504431,-8.802327884730058,-3.3760353495142112,-2.5664181122911907,0.5
10,25,0.2,4.0,4,-24.36432564006906,-9.078138921103257,1.2454636443229747,-2.1456073485628893,0.5
10,25,0.2,4.0,5,-24.575536797476126,-8.844494761288399,-2.092384339629067,-1.6184437702379229,0.5
10,25,0.2,4.0,6,-24.38436955973707,-8.544612422556828,-1.1457393678043832,-3.216766412701098,0.5
10,25,0.3,4.0,1,-25.347544233437475,-9.231502826734317,-1.9112495147754474,-7.8292482044978895,0.5
10,25,0.3,4.0,2,-25.25249724725724,-9.339541872102467,-2.672253184559689,-9.58909753716305,0.5
10,25,0.3,4.0,3,-25.042454682147785,-9.156315128593613,-3.0076472920675164,-9.56524782358051,0.5
10,25,0.3,4.0,4,-25.19429857034508,-9.150910769678381,-2.625355158289725,-8.210051623388967,0.5
10,25,0.3,4.0,5,-25.310607904887075,-8.793626218184176,-1.792496711381728,-10.608192338735407,0.5
10,25,0.3,4.0,6,-25.234675158089082,-9.341323515780488,1.6203569769976045,-6.4867049935127366,0.5
10,25,0.4,4.0,1,-26.41325865066215,-12.309564806679136,-3.8882307481784117,-13.143096511883774,0.5
10,25,0.4,4.0,2,-26.639294604992177,-12.779354374231925,-4.56897004268326,-13.252137461062608,0.5
10,25,0.4,4.0,3,-26.394450542891445,-12.199536966417096,-4.793292184019069,-10.012061196515607,0.5
10,25,0.4,4.0,4,-26.32714573722793,-12.2612659364046,-3.710771221822509,-15.286110061804658,0.5
10,25,0.4,4.0,5,-26.286877290938538,-11.851045980438352,-3.5309169002722838,-15.59323983761708,0.5
10,25,0.4,4.0,6,-26.26079175474697,-12.358586042945868,-4.1611119949195565,-13.748940540791768,0.5
10,28,0.0,4.0,1,-17.73860425948052,-6.609227853442469,-1.2605598558538411,1.8022018044312749,0.56
10,28,0.0,4.0,2,-17.720652146343546,-6.363445384295244,-0.9629615284803249,0.6274264128031419,0.56
10,28,0.0,4.0,3,-17.712827428702077,-6.537279853261938,-2.934225454640751,0.128522636270778,0.56
10,28,0.0,4.0,4,-17.752942235745113,-6.476508645210396,-0.9048381757571573,0.049460342371483265,0.56
10,28,0.0,4.0,5,-17.66737022674447,-6.826812324735885,-3.075633406085015,-2.3214901813166935,0.56
10,28,0.0,4.0,6,-17.67456358892712,-6.385089575570147,-1.508299997152363,-1.3232110078353596,0.56
10,28,0.1,4.0,1,-17.82032023350637,-6.745919268452515,3.689558131465182,-0.7537449958725035,0.56
10,28,0.1,4.0,2,-17.786115082198897,-6.355071306837056,-0.5554589444046666,-0.3828592142550276,0.56
10,28,0.1,4.0,3,-17.78470953774703,-6.539176355090578,-1.2145238879215892,-1.945567277362353,0.56
10,28,0.1,4.0,4,-17.78794128814274,-6.396975978789791,-0.22133412515112436,-0.25753868237543587,0.56
10,28,0.1,4.0,5,-17.815248428720487,-6.379298144195689,-2.1898586869584173,-0.4835374777107841,0.56
10,28,0.1,4.0,6,-17.848753437314848,-6.651099590749776,-0.22017283701348428,-0.4615532543747875,0.56
10,28,0.2,4.0,1,-18.111437170429525,-5.7630344999998195,0.7348544968667813,-0.4287256464431515,0.56
10,28,0.2,4.0,2,-18.099271307271987,-5.876121073306845,0.9677324648029622,-4.43287024680848,0.56
10,28,0.2,4.0,3,-18.338584834937137,-6.262762116308751,-2.0792929531383884,-1.4062698863366419,0.56
10,28,0.2,4.0,4,-18.11342163022329,-5.441150421970263,-1.8235890906186483,-2.8591978500688886,0.56
10,28,0.2,4.0,5,-18.174124788921933,-5.817462846840082,-1.7428360397979912,-1.808262925660734,0.56
10,28,0.2,4.0,6,-18.09096613895731,-6.011911545866233,-0.09876351484788932,0.3391571344260729,0.56
10,28,0.3,4.0,1,-18.875291802936214,-5.9664261077980365,-2.7071874782727314,-6.538400652661693,0.56
10,28,0.3,4.0,2,-18.716888139509305,-5.713014386907598,-0.48309642345335346,-5.981825776772341,0.56
10,28,0.3,4.0,3,-18.54992555246779,-5.5774740687926805,-1.5899922298221196,-6.589597297054833,0.56
10,28,0.3,4.0,4,-18.807316729606335,-6.378526419423741,-1.2215071870866119,-5.731320481628122,0.56
10,28,0.3,4.0,5,-18.736870782892446,-5.820083615515847,2.2927237110215173,-2.85649902871867,0.56
10,28,0.3,4.0,6,-18.647080469634925,-6.018513740818312,-2.5690172774309885,-6.837231297847474,0.56
10,28,0.4,4.0,1,-19.42595899736233,-6.645509496499197,-4.325116297504652,-12.96194651178909,0.56
10,28,0.4,4.0,2,-19.394215716843625,-5.940751240479504,-1.4009725994245992,-12.867525638911797,0.56
10,28,0.4,4.0,3,-19.51517176267459,-6.599290889509635,-0.9930835933375842,-10.200982073157025,0.56
10,28,0.4,4.0,4,-19.605048655242065,-6.610926320687388,-2.810079706166235,-12.588137569071119,0.56
10,28,0.4,4.0,5,-19.417880708763484,-6.564532206094304,-2.2578368336574277,-13.145742915621208,0.56
10,28,0.4,4.0,6,-19.356341577264498,-6.2841803187139105,-1.0127714487826665,-13.194689115778152,0.56
10,33,0.0,4.0,1,-11.258310711021698,-2.7496256683057068,1.2261403883478743,-0.3597080434219752,0.66
10,33,0.0,4.0,2,-11.212331538394555,-2.9591034311147686,1.7941134302497133,0.16589886905000178,0.66
10,33,0.0,4.0,3,-11.258614852742012,-2.7539473608015412,-0.5270699567990487,0.09413483479882542,0.66
10,33,0.0,4.0,4,-11.188438511243028,-2.4796258831625573,0.2689175006682817,-1.2868238690410196,0.66
10,33,0.0,4.0,5,-11.151433964642871,-2.556845017504134,2.2153169370202788,0.02857882323169476,0.66
10,33,0.0,4.0,6,-11.091013804274025,-2.419189940070141,0.3189262516180241,-1.775307597352634,0.66
10,33,0.1,4.0,1,-11.16218787506623,-2.600085689424737,0.1507032957989236,-1.7094495303969737,0.66
10,33,0.1,4.0,2,-11.18235117304638,-2.528392776299946,0.4528684132338368,-1.1865725326351193,0.66
10,33,0.1,4.0,3,-11.183383111951311,-2.656554728018151,0.6606031984716367,-0.5889517102967579,0.66
10,33,0.1,4.0,4,-11.169085498716132,-2.831236138430659,-0.9872052530151191,-1.2876874757365584,0.66
10,33,0.1,4.0,5,-11.137553952104513,-2.845449366104793,2.248031761754786,-1.7675347563093962,0.66
10,33,0.1,4.0,6,-11.236725327954538,-2.7184396252265812,1.2242756888840312,-2.8974666248066905,0.66
