L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
12,36,0.0,8.0,1,-20.770793396919856,-10.507276972859678,-14.616038206354878,3.766317716950854,0.5
12,36,0.0,8.0,2,-20.701171268510976,-11.138258195918207,-11.237540538577738,3.668866607698144,0.5
12,36,0.0,8.0,3,-21.025105208249755,-8.308997064399056,-7.9988343633885535,2.4362470684214035,0.5
12,36,0.0,8.0,4,-20.89650481580241,-11.153087516698056,-7.3179399283154565,4.587060459296747,0.5
12,36,0.0,8.0,5,-20.683979775124314,-8.133461351370142,-3.5791225710279675,2.7686537438902734,0.5
12,36,0.0,8.0,6,-20.616207589759284,-6.932277876995639,-8.36351559032604,6.933090312124693,0.5
12,36,0.1,8.0,1,-20.26723632828108,-12.109852001369854,-11.317050132419846,1.6697197285836716,0.5
12,36,0.1,8.0,2,-20.77528923182686,-10.962156278898437,-9.86866684276321,-0.7611816092189159,0.5
12,36,0.1,8.0,3,-21.009440020943117,-11.165034761201513,-4.703652733393667,2.832762836021476,0.5
12,36,0.1,8.0,4,-20.248156234068226,-8.132326914122837,-18.187670090838417,3.4679487879107382,0.5
12,36,0.1,8.0,5,-20.614105718814496,-10.592913412931502,0.21435725959229898,6.045494295348812,0.5
12,36,0.1,8.0,6,-20.777909760557655,-11.032205976492042,-8.59429166067417,0.18958298705600568,0.5
12,36,0.2,8.0,1,-20.663490429674333,-6.79024584938131,-3.3033920782671813,-8.54500816929884,0.5
12,36,0.2,8.0,2,-20.457387331588087,-10.336327712121307,-14.816522762438003,-1.4670858254088546,0.5
12,36,0.2,8.0,3,-19.746480161765305,-7.952319469076531,-8.408182475275867,3.0590054473113275,0.5
12,36,0.2,8.0,4,-20.800693800074523,-13.21216268018587,-12.493679158991526,-3.3919382690483637,0.5
12,36,0.2,8.0,5,-20.541862112923305,-9.051177533682457,-5.996898000720792,0.3118491428008824,0.5
12,36,0.2,8.0,6,-20.85132196347734,-10.145875990730918,-11.226305039278365,6.813213671318648,0.5
12,36,0.3,8.0,1,-20.8146845776572,-7.98064133576199,-15.277846590613489,-6.597413457195191,0.5
12,36,0.3,8.0,2,-20.491058176997633,-9.589742091927878,-6.175833909118714,-8.486637121969917,0.5
12,36,0.3,8.0,3,-20.208615077940163,-12.077042707597547,-14.626073953155828,6.578387830025965,0.5
12,36,0.3,8.0,4,-19.898222640346724,-9.046898640992598,-9.512144205822441,-4.084613060205176,0.5
12,36,0.3,8.0,5,-19.940083483914787,-9.715584466618036,-6.673547924129276,-8.205231399025584,0.5
12,36,0.3,8.0,6,-20.640002107607526,-9.253364797532575,-9.903749625226277,-1.413489317675939,0.5
12,36,0.4,8.0,1,-19.531326895011393,-8.423088561908884,-6.5620059852379935,-9.919997136906641,0.5
12,36,0.4,8.0,2,-19.483759585618767,-7.753672635346639,-19.175899067829402,-9.537183004037942,0.5
12,36,0.4,8.0,3,-19.488910938407223,-6.231678141281951,-3.1067042355203496,-6.409656342752316,0.5
12,36,0.4,8.0,4,-20.63873494611388,-11.999737915789485,-5.9056037038763405,-11.055956391653543,0.5
12,36,0.4,8.0,5,-20.347132336455154,-9.564703419502539,-13.13315067046317,-11.600190373181487,0.5
12,36,0.4,8.0,6,-20.0817049345464,-8.485759573424525,-6.164851444633902,-3.8293589258600518,0.5
12,40,0.0,8.0,1,-14.932760129456113,-6.310582161262502,-6.043846754564027,5.525053110549294,0.5555555555555556
12,40,0.0,8.0,2,-14.71234518403275,-7.133508431289512,-16.72069124251624,0.46310313599697606,0.5555555555555556
12,40,0.0,8.0,3,-15.063788517096592,-7.998723043915286,-1.260136309408352,-0.9074493520219569,0.5555555555555556
12,40,0.0,8.0,4,-14.836061379935975,-6.973442142560552,-1.20316558198659,2.0168477829991494,0.5555555555555556
12,40,0.0,8.0,5,-15.506832979521429,-5.559582222800073,1.1789615771550317,1.2014459876997667,0.5555555555555556
12,40,0.0,8.0,6,-14.96115566854462,-7.182940861603212,-13.542688189374255,-2.0618986416392233,0.5555555555555556
12,40,0.1,8.0,1,-14.845024384598958,-6.4278005597040675,3.5239704096174718,3.1068486440861416,0.5555555555555556
12,40,0.1,8.0,2,-14.613894072463856,-4.797876736469296,-10.921112796807547,8.696374616345281,0.5555555555555556
12,40,0.1,8.0,3,-14.509896407064986,-8.114953094732538,2.258643540706604,-0.8458776372825092,0.5555555555555556
12,40,0.1,8.0,4,-14.639538679396598,-6.288274361055838,-3.338455150586578,2.888127271237974,0.5555555555555556
12,40,0.1,8.0,5,-14.62552031211565,-7.66068822376865,-10.432901835006554,-1.171992407026146,0.5555555555555556
12,40,0.1,8.0,6,-14.589952916052306,-6.525065629813307,-2.190044204505562,0.7959969956022359,0.5555555555555556
12,40,0.2,8.0,1,-14.160457605839573,-6.209929140102085,-10.47748630554318,-1.7257673765886878,0.5555555555555556
12,40,0.2,8.0,2,-14.493467308599161,-5.820862603434425,-6.360534769656026,-2.4704458554223274,0.5555555555555556
12,40,0.2,8.0,3,-14.64665761908546,-8.165779493156986,-6.693213582211007,-6.451403903564213,0.5555555555555556
12,40,0.2,8.0,4,-14.36828233961316,-8.215898055461071,-6.419253619983914,-6.023339281370413,0.5555555555555556
12,40,0.2,8.0,5,-14.43567361504669,-6.695543076855946,0.1689265549091253,-2.662754014961045,0.5555555555555556
12,40,0.2,8.0,6,-14.433971141520868,-5.979159098451604,-1.14710663151086,-0.2952667073949364,0.5555555555555556
12,40,0.3,8.0,1,-13.914512006528275,-5.130916616611683,-2.1799508053038528,-8.340356451907672,0.5555555555555556
12,40,0.3,8.0,2,-14.798915392290331,-8.421863814498392,-9.46597289900331,-6.265345469838927,0.5555555555555556
12,40,0.3,8.0,3,-13.92411495782876,-7.852421873971947,-3.978065958767948,-6.885505984998659,0.5555555555555556
12,40,0.3,8.0,4,-14.328136517478942,-8.052824378617675,-6.671946278422412,-1.6478619030945283,0.5555555555555556
12,40,0.3,8.0,5,-13.715100525152597,-6.335600103016304,-2.0160616822686417,3.2206231358907162,0.5555555555555556
12,40,0.3,8.0,6,-13.800827259125992,-5.668760533243865,-1.0952450980394757,-4.98920068221546,0.5555555555555556
12,40,0.4,8.0,1,-14.056731250263898,-8.752856470782156,-0.09712388360316915,-7.411284364814309,0.5555555555555556
12,40,0.4,8.0,2,-13.470202394176814,-4.5140379994413875,-0.17115920116640596,0.9929138944547582,0.5555555555555556
12,40,0.4,8.0,3,-13.479109685994686,-8.065872546717053,-2.8142071232720496,4.315326158162979,0.5555555555555556
12,40,0.4,8.0,4,-12.907576249186416,-4.021103780067626,-7.712086977642484,-3.5902745680999586,0.5555555555555556
12,40,0.4,8.0,5,-14.383243997944385,-9.093974812171325,-3.5954806414811813,1.9651136333571286,0.5555555555555556
12,40,0.4,8.0,6,-13.430789783706306,-5.2974059007718015,-5.465236148814374,-9.326542186618562,0.5555555555555556
12,48,0.0,8.0,1,-7.161514887493735,-3.514011687729311,-1.6227365952579695,2.682722929983024,0.6666666666666666
12,48,0.0,8.0,2,-7.231610865465951,-4.074874194938704,5.7051755665558845,0.3218178803252954,0.6666666666666666
12,48,0.0,8.0,3,-6.997887520014521,-0.9341641265804391,-5.845211722550535,-2.320715272565594,0.6666666666666666
12,48,0.0,8.0,4,-6.888739161989596,-1.81450189585192,-0.4224884082312066,-2.8741769975436164,0.6666666666666666
12,48,0.0,8.0,5,-6.831830358500386,-2.7540994458550037,-2.6293734623895713,-0.9499218573191222,0.6666666666666666
12,48,0.0,8.0,6,-6.566805044378121,-3.5317063903166286,-6.371445061825911,0.3668175521081679,0.6666666666666666
12,48,0.1,8.0,1,-7.2178427816273345,-3.06634061721414,1.3536055878622009,1.7177890215241554,0.6666666666666666
12,48,0.1,8.0,2,-6.920317372541223,-3.4977247750310796,1.4438063827075827,-1.5744836402782876,0.6666666666666666
12,48,0.1,8.0,3,-7.314851850177037,-4.477546149639954,-2.969234530249598,-0.9410642394765117,0.6666666666666666
12,48,0.1,8.0,4,-7.262108566524181,-3.7285950042325515,-4.271466466970115,-10.052532538022716,0.6666666666666666
12,48,0.1,8.0,5,-6.89118406853017,-2.928090481083827,1.6992179899675193,-4.3865412818914695,0.6666666666666666
12,48,0.1,8.0,6,-6.937225125293361,-2.1303014492692727,-0.8458363577198291,-4.052232749748102,0.6666666666666666
12,48,0.2,8.0,1,-6.957088851545473,-3.0352576078959475,-2.2751909148749125,-6.27007750574891,0.6666666666666666
12,48,0.2,8.0,2,-6.985196193948051,-1.439714684556812,-3.6541789561240408,-1.8966316931977674,0.6666666666666666
12,48,0.2,8.0,3,-6.993730438609276,-2.470146701026778,-0.7037321590723129,-3.2455185295062785,0.6666666666666666
12,48,0.2,8.0,4,-6.866154634241286,-1.9684720839119083,-0.40512864671334653,-0.9385462855029386,0.6666666666666666
12,48,0.2,8.0,5,-6.448679011514338,-1.5874064657167124,-0.518787820206003,0.9950755060646124,0.6666666666666666
12,48,0.2,8.0,6,-6.79619218070267,-7.178035306545903,-0.21497736874874834,-0.3243471725848105,0.6666666666666666
12,48,0.3,8.0,1,-7.074723578564703,-1.5168177424400553,-5.510091877581077,-2.9026781066152556,0.6666666666666666
12,48,0.3,8.0,2,-6.44879415535159,-0.41273759101419927,-6.986591321036758,-3.885458618426418,0.6666666666666666
12,48,0.3,8.0,3,-6.788063524046867,-2.645253664341289,1.1665591481684068,-1.091957953049985,0.6666666666666666
12,48,0.3,8.0,4,-6.477567270654944,-3.0605141186624336,-7.401715475384796,-1.0145244560564657,0.6666666666666666
12,48,0.3,8.0,5,-6.443363934482823,-2.3694906252640906,-5.58096693435138,-0.6051858954886783,0.6666666666666666
