L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
12,36,0.0,2.0,1,-38.02026974160396,-18.6488111351434,2.8088519397235316,3.4420313952756016,0.5
12,36,0.0,2.0,2,-38.110085441931155,-18.474154857471685,0.2892702224831586,2.470679198663096,0.5
12,36,0.0,2.0,3,-38.16112167428271,-19.066921581023575,2.2155504999679243,3.0608303719486254,0.5
12,36,0.0,2.0,4,-37.97402013826208,-18.41870886199761,0.817979941450955,3.0781304586155214,0.5
12,36,0.0,2.0,5,-38.00270040542195,-18.50032029022314,2.2260094819423166,2.42654481957248,0.5
12,36,0.0,2.0,6,-38.05366931988614,-18.27490418584194,3.201034389353726,1.1334623227405705,0.5
12,36,0.1,2.0,1,-38.67303489023467,-18.721917091009225,2.7199773740521236,1.0727549485120769,0.5
12,36,0.1,2.0,2,-38.586659272824605,-18.37927079073159,1.260069120611218,1.505224045354907,0.5
12,36,0.1,2.0,3,-38.717775332007264,-19.09336589424758,2.4507489772739017,-0.08215376600382973,0.5
12,36,0.1,2.0,4,-38.45805688854284,-18.24507656703966,2.27369069506123,1.6514887190853518,0.5
12,36,0.1,2.0,5,-38.69772356709367,-19.1382229637826,1.4277640476349682,0.7782180633747473,0.5
12,36,0.1,2.0,6,-38.61726201173446,-18.768289238399557,1.7581748999135633,0.32259447559186,0.5
12,36,0.2,2.0,1,-40.32253668540664,-17.95972146621208,2.5463827878675764,-4.877225506588404,0.5
12,36,0.2,2.0,2,-40.52275945938339,-18.754659725686174,2.6136319985575303,-5.146964670926354,0.5
12,36,0.2,2.0,3,-40.5144423514574,-18.614447330567554,3.379017187849719,-4.5809190688128725,0.5
12,36,0.2,2.0,4,-40.28207457265582,-18.041350850586475,1.488179418787879,-3.590591936574924,0.5
12,36,0.2,2.0,5,-40.440735710667596,-18.67152131042927,2.9435247095476282,-4.89289590216241,0.5
12,36,0.2,2.0,6,-40.34909431184802,-18.08626050060339,3.1676584610484695,-4.578931514305985,0.5
12,36,0.3,2.0,1,-43.702210474122275,-18.762764695151553,2.620884700196915,-14.14124356325857,0.5
12,36,0.3,2.0,2,-43.69474434514846,-18.48227110658952,0.7382983084483401,-15.258474358318301,0.5
12,36,0.3,2.0,3,-43.657582681380106,-18.485409088992547,1.0510054725911113,-14.313438546484765,0.5
12,36,0.3,2.0,4,-43.63214217172094,-18.44689305236082,1.979244096081891,-15.009179286812895,0.5
12,36,0.3,2.0,5,-43.69724180158191,-18.694658305164552,2.010108866470719,-15.495239412967692,0.5
12,36,0.3,2.0,6,-43.56270700529802,-18.155398429046897,1.650523558674119,-14.62516336686071,0.5
12,36,0.4,2.0,1,-48.948980002927726,-19.56873596286025,1.320933832859542,-33.62499888494053,0.5
12,36,0.4,2.0,2,-48.9480992381981,-19.730367315122685,-0.0050480381559918856,-37.92958485992726,0.5
12,36,0.4,2.0,3,-48.97889901724909,-19.379657003924713,2.9715328536937617,-34.11667932482555,0.5
12,36,0.4,2.0,4,-48.9735596761528,-19.8267580249902,1.5781330936354117,-34.14532376620267,0.5
12,36,0.4,2.0,5,-49.13283165761069,-19.529731913396997,2.2514261180534403,-33.61735805060523,0.5
12,36,0.4,2.0,6,-48.75183742209539,-18.905875159493707,0.48422494556304674,-32.58164831282568,0.5
12,40,0.0,2.0,1,-31.287065865216324,-8.282684576685881,5.284843112600406,1.5873194838456872,0.5555555555555556
12,40,0.0,2.0,2,-31.347509738343142,-8.322789413507524,2.4325485719167546,1.5888663624556707,0.5555555555555556
12,40,0.0,2.0,3,-31.29887501361703,-8.338240030766334,4.335372543825465,1.5535582133698214,0.5555555555555556
12,40,0.0,2.0,4,-31.231161716772352,-8.163105393375258,3.052196546934423,1.8818342494834623,0.5555555555555556
12,40,0.0,2.0,5,-31.301652594692438,-8.235549566034017,3.4749354222963285,1.5578296435566854,0.5555555555555556
12,40,0.0,2.0,6,-31.29059759173042,-8.30433271043299,3.809023505998058,1.774430743936526,0.5555555555555556
12,40,0.1,2.0,1,-31.805749496949847,-8.432741114390376,2.902524702889969,-0.19708223918828865,0.5555555555555556
12,40,0.1,2.0,2,-31.73960565092039,-8.354348577231097,1.7444464411147595,-0.13149112313543193,0.5555555555555556
12,40,0.1,2.0,3,-31.801355827026576,-8.41807597676356,3.0331309027099045,-0.3203908657342218,0.5555555555555556
12,40,0.1,2.0,4,-31.78548989484103,-8.394168804976971,2.605551018360335,-0.27710555114417146,0.5555555555555556
12,40,0.1,2.0,5,-31.832638235598445,-8.533293708442622,3.2495309399372245,-0.2497519592933271,0.5555555555555556
12,40,0.1,2.0,6,-31.78476198899806,-8.433175808194164,2.9599677306325836,-0.07594056786933516,0.5555555555555556
12,40,0.2,2.0,1,-33.35782452583821,-8.705464021847417,3.6250617113121093,-5.549735663043201,0.5555555555555556
12,40,0.2,2.0,2,-33.398941157488146,-8.85212563482779,2.9631714248540613,-6.083833837959699,0.5555555555555556
12,40,0.2,2.0,3,-33.463480264587226,-8.78129368760751,3.124996417061082,-5.392656943346618,0.5555555555555556
12,40,0.2,2.0,4,-33.371775944257806,-8.67855966428275,3.9623766549112247,-4.8752852652277285,0.5555555555555556
12,40,0.2,2.0,5,-33.451441753401106,-8.765359003084892,2.999607393810783,-5.1499018563743775,0.5555555555555556
12,40,0.2,2.0,6,-33.35925123765354,-8.694985511053622,3.036041092471376,-5.1567441722607565,0.5555555555555556
12,40,0.3,2.0,1,-36.41433039458618,-9.624644952301939,2.6840662537075426,-16.508522152061804,0.5555555555555556
12,40,0.3,2.0,2,-36.50237913470159,-9.66237174815473,2.365928751096432,-15.481886045513255,0.5555555555555556
12,40,0.3,2.0,3,-36.43023239001553,-9.622724618562167,3.226821531350415,-16.182182311158805,0.5555555555555556
12,40,0.3,2.0,4,-36.40277680207735,-9.645086059426486,1.986257518599735,-16.557178000988653,0.5555555555555556
12,40,0.3,2.0,5,-36.55491469206585,-9.659165653384049,3.997311090310717,-15.628167753974747,0.5555555555555556
12,40,0.3,2.0,6,-36.49676808100768,-9.619489228957496,2.7060438882616777,-16.039350648494928,0.5555555555555556
12,40,0.4,2.0,1,-41.0208368214558,-11.954484525048864,2.304061726068812,-27.45830168238631,0.5555555555555556
12,40,0.4,2.0,2,-40.954624573603134,-11.96468016900835,2.031423156126076,-29.282368248190387,0.5555555555555556
12,40,0.4,2.0,3,-40.95235866830235,-11.82434630531668,1.492904943939028,-29.701687666057637,0.5555555555555556
12,40,0.4,2.0,4,-40.9319134429153,-11.892148564453816,0.5209838054515668,-29.19761121408509,0.5555555555555556
12,40,0.4,2.0,5,-40.95827350307062,-12.071667734814659,1.8054578310864833,-28.747921052330913,0.5555555555555556
12,40,0.4,2.0,6,-41.03731479720521,-11.89668434257311,1.436308610750448,-29.812643615494586,0.5555555555555556
12,48,0.0,2.0,1,-22.4119037554151,-3.823803539526267,3.891836944125231,0.011763210711145056,0.6666666666666666
12,48,0.0,2.0,2,-22.48099191159071,-3.7668744095255278,4.816963114974196,0.03891299495126922,0.6666666666666666
12,48,0.0,2.0,3,-22.343515203608014,-3.754148470933738,3.5891496876396176,0.3366372549029871,0.6666666666666666
12,48,0.0,2.0,4,-22.383105130091575,-3.8064562709176757,3.406358680561098,0.23270670008643773,0.6666666666666666
12,48,0.0,2.0,5,-22.43595235416812,-3.788578793611778,3.757203622077114,-0.41805912056670796,0.6666666666666666
12,48,0.0,2.0,6,-22.47353449846222,-3.7457013511604997,3.5775401948472023,0.5856346283691128,0.6666666666666666
12,48,0.1,2.0,1,-22.78303091356829,-3.8010867747056736,5.814359435555181,-1.39148664481603,0.6666666666666666
12,48,0.1,2.0,2,-22.937596558629537,-3.8950820494558362,2.952230263307606,-1.2882399972143712,0.6666666666666666
12,48,0.1,2.0,3,-22.82647994513772,-3.944213171628701,4.543219021796402,-1.411467853373613,0.6666666666666666
12,48,0.1,2.0,4,-22.81228969126716,-3.854559776529966,5.173184929901932,-0.849464065920974,0.6666666666666666
