L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
8,16,0.0,4.0,1,-14.883850243507336,-8.136784221825119,2.0491193940943937,-0.7524684782700768,0.5
8,16,0.0,4.0,2,-14.83467200394677,-8.172502383703819,-0.5209439959958081,1.3356668269385854,0.5
8,16,0.0,4.0,3,-14.722642865934642,-8.19844815073849,-0.7689895698877246,-0.2792679882730044,0.5
8,16,0.0,4.0,4,-14.987345300959484,-8.296744089314576,-1.0380424031762754,-0.7022151676263342,0.5
8,16,0.0,4.0,5,-14.869245623083208,-8.290293238946962,-0.2665955527009861,0.16764983689125856,0.5
8,16,0.0,4.0,6,-14.791115478472895,-7.95182357682597,-0.1291095631816231,0.027066308706073607,0.5
8,16,0.1,4.0,1,-14.9236209703675,-7.481575483487015,-1.9128396462108532,0.7540147215767968,0.5
8,16,0.1,4.0,2,-14.896410728001095,-7.518820035331626,-0.7983463172872408,0.33356491279740047,0.5
8,16,0.1,4.0,3,-14.936944272365134,-7.268170860387462,0.7702057796345954,1.9195007560118231,0.5
8,16,0.1,4.0,4,-14.909855158379628,-7.683840814959976,0.50245347348524,0.9304329386369122,0.5
8,16,0.1,4.0,5,-14.973389693834388,-7.570700840021146,1.0850156243026756,1.1314180916919145,0.5
8,16,0.1,4.0,6,-14.78808727804118,-7.403499080023037,0.5373508308022916,-0.6013227056139536,0.5
8,16,0.2,4.0,1,-15.230254497513338,-7.53118325313776,-0.42409547287402455,-1.0187328989479623,0.5
8,16,0.2,4.0,2,-15.229523326121068,-7.296719852502119,-1.4866356029830707,0.25724369119521084,0.5
8,16,0.2,4.0,3,-15.162139287508467,-7.38059424673263,-0.7773874548156352,-0.8801933391411003,0.5
8,16,0.2,4.0,4,-15.397908045558472,-7.805324161953126,-0.650944614182845,0.21090179210398324,0.5
8,16,0.2,4.0,5,-15.38015618373473,-8.169418346566745,-1.2329814030499466,0.22158580399994143,0.5
8,16,0.2,4.0,6,-15.357683320746577,-7.596300587820022,-0.0772627634969645,-0.0634678748131929,0.5
8,16,0.3,4.0,1,-16.20896946338332,-8.243358967679528,-0.8918058888823378,-2.572305800632149,0.5
8,16,0.3,4.0,2,-15.528274013855054,-7.099899997962797,-1.5661797364085017,-1.3272608438005014,0.5
8,16,0.3,4.0,3,-16.11195081219615,-8.09071767187163,-1.591503099353488,-0.47415827640996716,0.5
8,16,0.3,4.0,4,-15.98948962853905,-7.501258334444262,-1.0618243996921837,-2.5644144419082595,0.5
8,16,0.3,4.0,5,-16.108142819109144,-8.078457177017295,0.0002925355161573329,-1.5833091692034948,0.5
8,16,0.3,4.0,6,-16.18214217709335,-7.773065080811827,-1.5983883947033957,-1.8986818639887484,0.5
8,16,0.4,4.0,1,-17.071140595786183,-8.744292954777858,0.3611706746144031,-7.194698337104088,0.5
8,16,0.4,4.0,2,-16.861762756771473,-8.1436096515155,-0.4674748941530781,-6.819692600676388,0.5
8,16,0.4,4.0,3,-16.89983331775813,-8.381041784347815,-2.0067222403057907,-6.671154742781495,0.5
8,16,0.4,4.0,4,-16.99570705820246,-8.47363321341588,-2.1304471085946024,-7.189486378664976,0.5
8,16,0.4,4.0,5,-16.98813589606982,-8.566516599751267,-1.1520479954380072,-5.267031113270511,0.5
8,16,0.4,4.0,6,-17.018713422569057,-8.935876143302927,-0.9097792978039335,-7.4713866153327855,0.5
8,18,0.0,4.0,1,-11.113040928337458,-5.972994040841373,0.07838980849059349,-0.7684287053731662,0.5625
8,18,0.0,4.0,2,-11.090672586060657,-6.153590259712313,0.15761164360761662,-0.18031332661431132,0.5625
8,18,0.0,4.0,3,-11.062793393754058,-6.147463422872135,-0.4133816946873422,-0.3526825605174627,0.5625
8,18,0.0,4.0,4,-11.071171838041858,-6.095216338868155,0.22786003771639826,-0.38906540731600675,0.5625
8,18,0.0,4.0,5,-11.14187204677516,-6.276940912712336,-2.3213692353124897,0.009267771678961178,0.5625
8,18,0.0,4.0,6,-11.137716994622071,-6.039578456365605,0.30738700187237716,-1.0882639285286908,0.5625
8,18,0.1,4.0,1,-11.078477712215399,-4.734462707378685,-0.42183332570920795,0.9786654797010004,0.5625
8,18,0.1,4.0,2,-11.150680418179801,-4.6912879153359475,0.2347696065254304,0.5218251400650941,0.5625
8,18,0.1,4.0,3,-11.158177524058086,-4.732170205518055,0.7135279606587753,0.7883852425815189,0.5625
8,18,0.1,4.0,4,-11.170743856169137,-4.851309247805785,-1.5341445921288581,0.057145501857590375,0.5625
8,18,0.1,4.0,5,-10.866746614187267,-4.3117551274752515,-0.4869776364334898,-0.27279105862385117,0.5625
8,18,0.1,4.0,6,-11.196120136135198,-4.936544234116992,0.13970969992645,0.953486880521605,0.5625
8,18,0.2,4.0,1,-11.40132115200996,-4.504619857184212,0.08472668929429043,-0.18905234581699074,0.5625
8,18,0.2,4.0,2,-11.476208610335703,-4.719033781212492,0.15414208682635988,-0.5221397162215196,0.5625
8,18,0.2,4.0,3,-11.430080086203555,-4.492511882426172,-0.23241556936479735,-0.2945592595338584,0.5625
