U,nup,delta,seed,chi_son,chi_sext,chi_d,chi_dxy,n
0.0,16,0.3,6,3.339550858072471e-15,-1.5357159988127477e-15,3.694822225952521e-15,2.966515921798418e-15,0.8888888888888888
0.0,16,0.4,1,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,16,0.4,2,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,16,0.4,3,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,16,0.4,4,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,16,0.4,5,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,16,0.4,6,7.01882996168024e-15,1.0260958749341853e-14,-4.521716334693338e-14,2.827071909905499e-14,0.8888888888888888
0.0,18,0.0,1,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.0,2,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.0,3,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.0,4,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.0,5,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.0,6,-2.049471703458039e-15,8.842926391139373e-16,-5.195843755245732e-15,-1.776356839400251e-15,1.0
0.0,18,0.1,1,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.1,2,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.1,3,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.1,4,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.1,5,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.1,6,-6.772360450213454e-17,-4.519717933249012e-15,2.19557705349871e-14,7.269740365245524e-15,1.0
0.0,18,0.2,1,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.2,2,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.2,3,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.2,4,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.2,5,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.2,6,-5.159206395433103e-15,-1.128819260287628e-15,-5.8553162318730766e-15,-1.034283769740796e-14,1.0
0.0,18,0.3,1,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.3,2,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.3,3,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.3,4,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.3,5,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.3,6,6.556977183436175e-15,1.2020939799128883e-15,3.3972824553529796e-15,7.684963776455333e-15,1.0
0.0,18,0.4,1,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
0.0,18,0.4,2,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
0.0,18,0.4,3,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
0.0,18,0.4,4,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
0.0,18,0.4,5,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
0.0,18,0.4,6,-4.616307336391401e-15,3.666233983068423e-15,-1.1963763313360686e-14,-3.0053737276602988e-15,1.0
2.0,4,0.0,1,-25.408532905110683,-54.366959889263,-0.3295860976230264,0.741214639225579,0.2222222222222222
2.0,4,0.0,2,-25.137336629786727,-51.091824798749066,-0.6391897193852831,1.1084028132433468,0.2222222222222222
2.0,4,0.0,3,-24.862199524784106,-49.13641790842975,-0.03262230064734718,0.7706428663676512,0.2222222222222222
2.0,4,0.0,4,-25.165858759923616,-53.375305674154696,-0.5145977898939919,1.1629311880110536,0.2222222222222222
2.0,4,0.0,5,-24.91960158567242,-51.571440954217906,-0.31505907838546143,0.6720198053541421,0.2222222222222222
2.0,4,0.0,6,-25.315306435636824,-55.442001671852815,-0.09335541966631566,0.7438308722780353,0.2222222222222222
2.0,4,0.1,1,-25.598433251966423,-54.56353188603896,-0.24085748370044158,0.43212884682848046,0.2222222222222222
2.0,4,0.1,2,-25.56370864026257,-52.209618467437295,-0.11265828386453251,0.35009484290503884,0.2222222222222222
2.0,4,0.1,3,-25.33293274752652,-50.79482265827613,0.05942573464008975,0.2094808831912184,0.2222222222222222
2.0,4,0.1,4,-25.31297594155466,-50.077821205312645,-0.12824349319309966,0.5471634563435361,0.2222222222222222
2.0,4,0.1,5,-25.582330887041476,-54.03565245838102,-0.4373918510803742,0.03454754764360171,0.2222222222222222
2.0,4,0.1,6,-25.758735931321826,-56.01876011026807,-0.11755785247235077,0.049297295179607306,0.2222222222222222
2.0,4,0.2,1,-26.202519486340044,-49.72861987616127,-0.23009292980144128,-1.8187232017869277,0.2222222222222222
2.0,4,0.2,2,-26.31198726318404,-50.33817115721318,-0.4066604713605092,-1.8660060861628835,0.2222222222222222
2.0,4,0.2,3,-26.059281142066517,-46.95339666164953,-0.25613485267893715,-1.9834761904363454,0.2222222222222222
2.0,4,0.2,4,-26.16904119451153,-49.755637797782924,-0.38565382343127086,-1.8382880116470048,0.2222222222222222
2.0,4,0.2,5,-26.481232276559183,-55.127397806396196,-0.2713784132324208,-2.148528677073704,0.2222222222222222
2.0,4,0.2,6,-26.45293253513332,-53.02578359663971,-0.15704161441302758,-2.18140428738219,0.2222222222222222
2.0,4,0.3,1,-27.925657799821884,-50.096303364346156,-0.5067609214180447,-6.400011242022492,0.2222222222222222
2.0,4,0.3,2,-27.998961848038356,-51.71122553072071,-0.6499743690677395,-6.431308616601195,0.2222222222222222
2.0,4,0.3,3,-27.908956454279036,-49.9638860548517,0.15470723831079064,-6.0795437518002045,0.2222222222222222
2.0,4,0.3,4,-28.064876558674406,-53.177973954150005,-0.5694396554271258,-5.629946737149731,0.2222222222222222
2.0,4,0.3,5,-28.04393709878439,-52.50476481576445,-0.507975685860531,-6.363196241837871,0.2222222222222222
2.0,4,0.3,6,-28.199846968264502,-51.78945494683012,0.03788674946436712,-6.538276739883509,0.2222222222222222
2.0,4,0.4,1,-31.048303892696858,-55.544919965637156,-0.05137004111569454,-13.161590123688494,0.2222222222222222
2.0,4,0.4,2,-31.054133225229315,-55.73085928062496,-0.7385027918063838,-12.777447696883739,0.2222222222222222
2.0,4,0.4,3,-30.847633911470876,-54.599360251405116,-0.7528164132542925,-13.150754505893838,0.2222222222222222
2.0,4,0.4,4,-30.771646328676677,-55.31126417644352,-0.7548281772864487,-12.41065748578597,0.2222222222222222
2.0,4,0.4,5,-30.92755923179235,-56.799532929748864,-0.23762189512601486,-13.708312741896341,0.2222222222222222
2.0,4,0.4,6,-30.992450062855262,-54.619257927711786,0.022103097322877525,-13.4462665223236,0.2222222222222222
2.0,6,0.0,1,-16.4278014463629,-14.993828354963966,-0.01370460854418094,-0.31439099686309485,0.3333333333333333
2.0,6,0.0,2,-16.432295528404012,-14.9986178559244,-0.4350788640972475,-0.31360986402477603,0.3333333333333333
2.0,6,0.0,3,-16.48230440074989,-14.844868975706737,0.13894468876193306,0.11435276662918141,0.3333333333333333
2.0,6,0.0,4,-16.361435383279876,-14.722204396345486,-0.21232259072902865,-0.4961346901316828,0.3333333333333333
2.0,6,0.0,5,-16.480559223456037,-15.246344249758545,-0.17195074869029373,-0.7157114706999546,0.3333333333333333
2.0,6,0.0,6,-16.422227486057608,-14.647318002606118,0.04934820954980239,-0.06386292759289214,0.3333333333333333
2.0,6,0.1,1,-16.749641323966962,-15.601923861386178,0.1397442353597,2.288016586166853,0.3333333333333333
2.0,6,0.1,2,-16.773472116141726,-15.969294271928495,-0.3830310156276623,0.6021418342738876,0.3333333333333333
2.0,6,0.1,3,-16.769176276994322,-15.778975068046213,-0.06568292125799524,1.7695219457381852,0.3333333333333333
2.0,6,0.1,4,-16.61437282379938,-15.456759449728219,-0.0308500816662717,1.5634566681574702,0.3333333333333333
2.0,6,0.1,5,-16.789451457326802,-15.511148631938909,-0.4127701585542131,2.7622149542725642,0.3333333333333333
2.0,6,0.1,6,-16.820199106384962,-16.030379747231187,-0.19840737991277196,1.0338377219556059,0.3333333333333333
2.0,6,0.2,1,-17.50281400605755,-16.139699558532904,-0.3595582496874463,-1.2512952666220856,0.3333333333333333
2.0,6,0.2,2,-17.45862484635,-15.70897066151208,-0.22411556134954008,-1.4375941740540288,0.3333333333333333
2.0,6,0.2,3,-17.41875902522843,-15.948009277335188,-0.10704619342143196,-2.271559113035999,0.3333333333333333
2.0,6,0.2,4,-17.33715541246835,-15.862519686215037,-0.11362541604961456,-0.8910101376733787,0.3333333333333333
2.0,6,0.2,5,-17.37143545591065,-15.532819489107592,0.06638970099212096,-1.2452084530561562,0.3333333333333333
2.0,6,0.2,6,-17.63474688702642,-16.60798464738408,0.15034211462054897,-0.516267886410231,0.3333333333333333
2.0,6,0.3,1,-18.833791162702166,-17.494267497657024,0.06719199978761815,-4.160975752284438,0.3333333333333333
2.0,6,0.3,2,-18.94487603954557,-17.967019942354348,-0.5513600410388827,-2.9913474426632822,0.3333333333333333
2.0,6,0.3,3,-18.872954867985197,-17.55287238861238,-0.07405284454713208,-3.298792760321293,0.3333333333333333
2.0,6,0.3,4,-18.846341091789924,-17.7144227962408,-0.24230193391276372,-3.5561651707687516,0.3333333333333333
2.0,6,0.3,5,-18.908242712298186,-17.63001589107032,0.07741801046138992,-3.2700894602037267,0.3333333333333333
2.0,6,0.3,6,-18.90297346441501,-17.758366503484982,0.005570843135488457,-4.072253619202582,0.3333333333333333
2.0,6,0.4,1,-21.064890450029136,-20.48608871450358,-0.1021697769005867,-6.603936456150723,0.3333333333333333
2.0,6,0.4,2,-21.14260612695615,-21.347894766059316,-0.4857591199495318,-6.536850175388639,0.3333333333333333
2.0,6,0.4,3,-21.109121540130225,-21.045703940938854,0.22234897669195944,-6.438721692563378,0.3333333333333333
2.0,6,0.4,4,-21.023558181778686,-20.847822577217233,-0.030994958351761692,-6.8628527651487685,0.3333333333333333
2.0,6,0.4,5,-21.16624469708561,-20.824952173353385,-0.26716432171031357,-7.02507379663472,0.3333333333333333
2.0,6,0.4,6,-21.1530429201262,-20.861685663599584,0.17106115682282033,-7.702457315087605,0.3333333333333333
2.0,8,0.0,1,-12.112940526096462,-11.711103538347519,0.10390447221905733,0.9846231395914302,0.4444444444444444
2.0,8,0.0,2,-11.99757762883242,-10.710554805669478,-0.019438623219244368,0.9112033442200804,0.4444444444444444
2.0,8,0.0,3,-12.023396953360356,-10.708146114160016,-0.0512144818974543,1.3885527771758364,0.4444444444444444
2.0,8,0.0,4,-12.027789771450665,-11.34018622861374,0.1557045092030318,1.5690402804402308,0.4444444444444444
2.0,8,0.0,5,-12.1683591904537,-11.62696482661129,0.19161638443851572,1.5455504621443281,0.4444444444444444
2.0,8,0.0,6,-12.046993138873441,-10.837399019583925,0.740380688144639,0.8470242369214089,0.4444444444444444
2.0,8,0.1,1,-12.27382861376727,-11.158028158107381,0.5720170724917873,2.3041152783912318,0.4444444444444444
2.0,8,0.1,2,-12.291180157711747,-11.62693661790927,0.014028316128276024,2.9771840816906256,0.4444444444444444
2.0,8,0.1,3,-12.276395434145574,-11.624753970281017,0.34285410932376215,4.444586663273999,0.4444444444444444
2.0,8,0.1,4,-12.289668185452747,-11.634493208102992,-0.33915481095258704,3.081717400859781,0.4444444444444444
2.0,8,0.1,5,-12.252084899704682,-11.043494897987276,-0.028494992268557784,3.5253261708566948,0.4444444444444444
2.0,8,0.1,6,-12.227885304161585,-11.337040021829058,0.10655963841644867,1.713863118631743,0.4444444444444444
2.0,8,0.2,1,-12.636939997490632,-10.749139282980982,0.6144868588574058,0.09892978467082829,0.4444444444444444
2.0,8,0.2,2,-12.739594140501111,-10.935639235688342,0.4357910297594412,0.09904320801663175,0.4444444444444444
2.0,8,0.2,3,-12.58845044282487,-10.61519478860961,0.31992557144999834,0.17268017506106276,0.4444444444444444
2.0,8,0.2,4,-12.629092887100182,-10.66884910017488,-0.0073276699990189485,0.8069900345638649,0.4444444444444444
2.0,8,0.2,5,-12.67094503825957,-10.143159126576354,-0.42381275034628774,0.9813971468767229,0.4444444444444444
2.0,8,0.2,6,-12.739463474494151,-11.048243894486152,0.14113994938850885,0.4430281146075773,0.4444444444444444
2.0,8,0.3,1,-13.504573234034762,-10.88865704927311,0.05691642059543724,-1.2603094223211895,0.4444444444444444
2.0,8,0.3,2,-13.450314053147727,-10.642015501678046,0.018979291400804545,-1.8568817164460785,0.4444444444444444
2.0,8,0.3,3,-13.504530446840027,-10.863163927918432,0.5965008658636344,-2.2515517213795393,0.4444444444444444
2.0,8,0.3,4,-13.434338900883272,-10.665024097656636,0.23417372086719818,-1.7267777941176383,0.4444444444444444
2.0,8,0.3,5,-13.514085130624187,-10.653777716410845,0.190487216796609,-1.3029404074733706,0.4444444444444444
2.0,8,0.3,6,-13.486385251651134,-10.6048272638071,0.5520267575718926,-1.1275933246587275,0.4444444444444444
2.0,8,0.4,1,-14.826845043286387,-11.261666762130199,0.2499842583980761,-3.177395092977922,0.4444444444444444
2.0,8,0.4,2,-14.844855715065545,-11.26738123322827,-0.21686274128459107,-2.3647141365997495,0.4444444444444444
2.0,8,0.4,3,-14.733587933094253,-10.661073235004176,0.6671947381478232,-3.629747675021516,0.4444444444444444
2.0,8,0.4,4,-14.726261819106593,-10.631731832803656,-0.16928854936194998,-3.7068793726979847,0.4444444444444444
2.0,8,0.4,5,-14.788634427888226,-10.602283510908851,0.23450363687214032,-4.601792919098129,0.4444444444444444
2.0,8,0.4,6,-14.940060568580833,-11.212415885212687,0.14832674510857455,-2.6269390943515964,0.4444444444444444
2.0,10,0.0,1,-8.588308493337014,-5.612326790222587,1.65094845533864,0.2944320683507232,0.5555555555555556
2.0,10,0.0,2,-8.606772836092754,-5.736223085885362,2.012217472317862,0.2697353765085102,0.5555555555555556
2.0,10,0.0,3,-8.538552545547295,-5.57257103614474,1.5941082029918086,0.3766806261767415,0.5555555555555556
2.0,10,0.0,4,-8.564540282039077,-5.617460667729918,0.4982012958212635,0.5293529956113284,0.5555555555555556
2.0,10,0.0,5,-8.580117714966521,-5.692500327047677,1.9380604198118,0.1956560460584405,0.5555555555555556
2.0,10,0.0,6,-8.5900411606134,-5.621557099320549,1.878142436776535,0.2768224596611828,0.5555555555555556
2.0,10,0.1,1,-8.652728719786978,-5.364219808289723,0.47871770570127953,-0.0005573129112629582,0.5555555555555556
2.0,10,0.1,2,-8.588958498589168,-5.36043099301822,-0.37537252020708045,0.12260804307004551,0.5555555555555556
2.0,10,0.1,3,-8.571839289466922,-5.169143874855318,0.081074980260654,-0.010502295972416554,0.5555555555555556
2.0,10,0.1,4,-8.558010194002678,-5.228389964388974,-0.19508323084238527,0.06281209377761643,0.5555555555555556
2.0,10,0.1,5,-8.669504170877081,-5.361899928444826,-0.13836211554088312,-0.04365650691638194,0.5555555555555556
2.0,10,0.1,6,-8.597365503166136,-5.270834231128684,0.6295674171342365,-0.05533216825070392,0.5555555555555556
2.0,10,0.2,1,-8.90956759038771,-4.641563229135992,2.165870099600157,-0.8468512223635862,0.5555555555555556
2.0,10,0.2,2,-8.882413670986015,-4.619993527144958,2.7255491265133682,-0.7119301708904648,0.5555555555555556
2.0,10,0.2,3,-8.860179673528672,-4.628739680924476,2.346945505780719,-1.1178939296720798,0.5555555555555556
2.0,10,0.2,4,-8.814766325646215,-4.491178850106779,2.8688479380625713,-1.0976580638441678,0.5555555555555556
2.0,10,0.2,5,-8.922388490113937,-4.704528475957751,3.189809821122121,-0.9640367773879286,0.5555555555555556
2.0,10,0.2,6,-8.881457461198382,-4.736711473762751,4.988692468998977,-0.7546473161365773,0.5555555555555556
2.0,10,0.3,1,-9.343201645322582,-3.9024440793325494,5.018666659358658,-2.922204643640989,0.5555555555555556
2.0,10,0.3,2,-9.402380683461306,-3.9088842068204053,3.911435210905322,-2.725200238635016,0.5555555555555556
2.0,10,0.3,3,-9.400649973448704,-4.000413646250909,4.857937674807937,-2.8975288260233363,0.5555555555555556
2.0,10,0.3,4,-9.354577313138364,-3.8441265658691535,4.7354675828113635,-2.811664167581232,0.5555555555555556
2.0,10,0.3,5,-9.444893814349703,-3.8291473858467313,4.866766548234775,-3.3612878458919075,0.5555555555555556
2.0,10,0.3,6,-9.412588688489858,-3.8967867478703484,4.671295333250342,-2.862050659497843,0.5555555555555556
2.0,10,0.4,1,-10.17482213400658,-3.100759362306224,0.02428237464063281,-6.253432059211535,0.5555555555555556
2.0,10,0.4,2,-10.248384491755802,-3.1406098329454215,-0.22347002677665256,-6.501150260973171,0.5555555555555556
2.0,10,0.4,3,-10.155823570680585,-3.14977090842588,-0.045433662380719206,-6.581766997122484,0.5555555555555556
2.0,10,0.4,4,-10.125251608295414,-3.107689029038543,-0.20386828226696246,-6.920546347383447,0.5555555555555556
2.0,10,0.4,5,-10.285008631160249,-3.190170302574388,-0.06811376146847326,-7.186837241976723,0.5555555555555556
2.0,10,0.4,6,-10.18088243577071,-3.085136669283912,0.4143313287022483,-7.297880445497711,0.5555555555555556
2.0,12,0.0,1,-5.602088634929691,-1.2310531765869352,0.9387365466623592,0.22821072495341094,0.6666666666666666
2.0,12,0.0,2,-5.675717578317739,-1.5084669190961812,0.7952314329518961,0.169532034989262,0.6666666666666666
2.0,12,0.0,3,-5.641768662432101,-1.27875598635733,0.9806726233205232,0.10728662532733076,0.6666666666666666
2.0,12,0.0,4,-5.600283821223476,-1.2818967424927814,0.9859974217619882,0.12543171003217338,0.6666666666666666
2.0,12,0.0,5,-5.624938804207423,-1.2359837921966645,0.6547096811697422,0.06943006787018885,0.6666666666666666
2.0,12,0.0,6,-5.66976837252264,-1.341482658815576,0.91252655158168,0.05155794956269797,0.6666666666666666
2.0,12,0.1,1,-5.759355469830626,-1.2559094268400308,1.8054279520879248,-0.2381245201394308,0.6666666666666666
2.0,12,0.1,2,-5.702913656245887,-1.1897482235877868,1.463406469434433,-0.11508766599817369,0.6666666666666666
2.0,12,0.1,3,-5.7400723294486244,-1.248407759325709,0.9632477709049769,-0.15552121357513055,0.6666666666666666
2.0,12,0.1,4,-5.70371606503541,-1.1913158591353716,1.2069168454792762,-0.21816754876029218,0.6666666666666666
2.0,12,0.1,5,-5.7101014224301565,-1.2219149099134814,1.2638904067980001,-0.3175858010068753,0.6666666666666666
2.0,12,0.1,6,-5.769661371581168,-1.343614428470808,1.442013669772317,-0.20999800903365387,0.6666666666666666
2.0,12,0.2,1,-5.9787118912719,-1.065275247976312,4.271269847075642,-1.2459820305674918,0.6666666666666666
2.0,12,0.2,2,-5.992226642018773,-1.0461188381505813,2.842797528948101,-1.1260243236651761,0.6666666666666666
2.0,12,0.2,3,-5.992826026690607,-1.115676769905614,3.6737981449770274,-1.1698761381802982,0.6666666666666666
2.0,12,0.2,4,-5.95989891470839,-1.0418158313134847,3.6160170989083937,-1.0800110045549103,0.6666666666666666
2.0,12,0.2,5,-6.042535875583115,-1.104439646148815,3.783076329221764,-1.3069736395726195,0.6666666666666666
2.0,12,0.2,6,-5.998498899292696,-1.0193271947178864,4.290192887023279,-1.2362906457680878,0.6666666666666666
2.0,12,0.3,1,-6.419578697809461,-0.8007343994005021,0.6867889709866652,-3.32203405331592,0.6666666666666666
2.0,12,0.3,2,-6.44318696212143,-0.7799433174609777,0.8035195577043904,-3.3594470293684053,0.6666666666666666
2.0,12,0.3,3,-6.422671676834469,-0.779090348162095,0.6908922521766181,-3.466651281544876,0.6666666666666666
2.0,12,0.3,4,-6.41750861363459,-0.7922762153116815,0.4068375339328495,-3.1292183906715723,0.6666666666666666
2.0,12,0.3,5,-6.484568600709222,-0.8210831766321711,0.2713784975169761,-3.587508125054397,0.6666666666666666
2.0,12,0.3,6,-6.462696600272542,-0.8111968908390261,0.6683246743571961,-3.3275110679028344,0.6666666666666666
2.0,12,0.4,1,-7.243479573101183,-0.3947031415608686,1.923241514827772,-6.898556948842179,0.6666666666666666
2.0,12,0.4,2,-7.31920852785238,-0.42079085997998555,0.9680477431190825,-6.195251982400054,0.6666666666666666
2.0,12,0.4,3,-7.267266172018483,-0.4805601597936019,2.8746451543624416,-6.647418075177134,0.6666666666666666
2.0,12,0.4,4,-7.257334647635593,-0.4967083085764126,2.9895080020411795,-7.177967136390381,0.6666666666666666
2.0,12,0.4,5,-7.368097972300411,-0.4525956595663773,1.664874213442742,-6.710518687155624,0.6666666666666666
2.0,12,0.4,6,-7.359722405479204,-0.40563037974734417,2.199894036057495,-7.285055138658484,0.6666666666666666
2.0,14,0.0,1,-3.479862751403016,0.6684806662177276,0.22960666466214952,-0.06464758171857572,0.7777777777777778
2.0,14,0.0,2,-3.4714212601031216,0.670885040354534,0.3198612109567951,-0.02789651842814314,0.7777777777777778
2.0,14,0.0,3,-3.488920027062337,0.6748033292073901,0.2563350154924545,-0.051485188851902654,0.7777777777777778
2.0,14,0.0,4,-3.5090304546606546,0.6786066546859804,0.17112397224203385,-0.034541759805651634,0.7777777777777778
2.0,14,0.0,5,-3.49557378009447,0.6768650799334852,0.25698779559289636,-0.11666263258240177,0.7777777777777778
2.0,14,0.0,6,-3.4980036966324826,0.6844176864503124,0.2617009642102814,-0.07027413673630181,0.7777777777777778
2.0,14,0.1,1,-3.5677439722255686,0.6715748309780889,0.27966370145481434,-0.4344550274688729,0.7777777777777778
2.0,14,0.1,2,-3.588948468694756,0.678433984977161,0.2949102818865554,-0.3422582177848281,0.7777777777777778
2.0,14,0.1,3,-3.5555564653011955,0.6784463511076014,0.2831598357045313,-0.3825266858562724,0.7777777777777778
2.0,14,0.1,4,-3.550648061128811,0.6891183342296916,0.1928862078442677,-0.3392154852170447,0.7777777777777778
2.0,14,0.1,5,-3.6038451169101307,0.6780082741321788,0.26880557327854165,-0.4081911292990271,0.7777777777777778
2.0,14,0.1,6,-3.5747092754010255,0.6914905309322081,0.398733844150847,-0.36700371869576776,0.7777777777777778
2.0,14,0.2,1,-3.879446877252628,0.7018758190480249,0.27794299662240796,-1.2599785698631998,0.7777777777777778
2.0,14,0.2,2,-3.8776272726992547,0.7161944752707358,0.199914461578832,-1.1516332696883667,0.7777777777777778
2.0,14,0.2,3,-3.855016368599607,0.7059258478457698,0.27636142814799086,-1.1810211546675937,0.7777777777777778
2.0,14,0.2,4,-3.86682469389205,0.7058119486971706,0.18275939878541356,-1.2560722740966284,0.7777777777777778
2.0,14,0.2,5,-3.875234575671508,0.7119048918343445,0.2352736737000765,-1.2413986259804186,0.7777777777777778
2.0,14,0.2,6,-3.8727157182245278,0.7222200339337841,0.30701873781945943,-1.2163885281128899,0.7777777777777778
2.0,14,0.3,1,-4.41337009651385,0.7787379865176258,1.384439129251622,-2.795465641777027,0.7777777777777778
2.0,14,0.3,2,-4.394952820599594,0.7781667033102313,1.418529661526026,-2.8048848129444055,0.7777777777777778
2.0,14,0.3,3,-4.418043826065,0.7862833208452045,1.5452016679127227,-2.4130835979337695,0.7777777777777778
2.0,14,0.3,4,-4.434855543574292,0.7757736815047864,1.0096090736580765,-2.854895665382459,0.7777777777777778
2.0,14,0.3,5,-4.415819879321727,0.784924577396059,1.292653469794288,-2.970989375814956,0.7777777777777778
2.0,14,0.3,6,-4.450751284439576,0.7921975364845184,1.8292225861486966,-2.570835418776755,0.7777777777777778
2.0,14,0.4,1,-4.940383146374879,0.9174298258590383,1.3378912383631512,-2.828354671174795,0.7777777777777778
2.0,14,0.4,2,-4.9988811874091805,0.9311030078865503,1.488747215742853,-3.3051307494344115,0.7777777777777778
2.0,14,0.4,3,-5.026507508571558,0.9306145322379245,1.0173369429224612,-3.056990257589426,0.7777777777777778
2.0,14,0.4,4,-4.985274694767003,0.9305056410358923,1.0069963975933665,-2.7746053973134615,0.7777777777777778
2.0,14,0.4,5,-4.973288125461895,0.9381039713104625,0.8876366076389584,-3.46440910605761,0.7777777777777778
2.0,14,0.4,6,-5.038943011829067,0.9392998818463105,1.4718080357723693,-2.8378102433647174,0.7777777777777778
2.0,16,0.0,1,-2.536407685381329,0.660971468733651,0.6621768512438354,0.4162281788548706,0.8888888888888888
2.0,16,0.0,2,-2.542601757075206,0.6676362363749951,0.6700236399220056,0.5342817003961058,0.8888888888888888
2.0,16,0.0,3,-2.5305097651968564,0.6708786238825615,0.6382810795221177,0.7099776658879188,0.8888888888888888
2.0,16,0.0,4,-2.5243549492792785,0.6679551977311456,0.6109512095648094,0.4999204891328629,0.8888888888888888
2.0,16,0.0,5,-2.550064114456984,0.6632405105876276,0.43576359971694834,0.44640170968479465,0.8888888888888888
2.0,16,0.0,6,-2.5412470088480514,0.6782935056298126,0.6006504526720519,0.49394907044170805,0.8888888888888888
2.0,16,0.1,1,-2.502385525833529,0.6552193787500159,0.4228366434761529,-1.9828914719845536,0.8888888888888888
2.0,16,0.1,2,-2.4959897302646303,0.6586557192119428,0.3403342010928466,-2.506213348828827,0.8888888888888888
2.0,16,0.1,3,-2.4985687000216297,0.6609232765898212,0.36433554377794575,-2.152712713306567,0.8888888888888888
2.0,16,0.1,4,-2.5180951611359155,0.6620426490062516,0.4501988271973801,-2.1451737706930842,0.8888888888888888
2.0,16,0.1,5,-2.5098852741581767,0.6665225005257659,0.38636979970686824,-2.1326035122707134,0.8888888888888888
2.0,16,0.1,6,-2.494732516823407,0.6634655996360476,0.44499093993812,-2.59065381242562,0.8888888888888888
2.0,16,0.2,1,-2.72012688644075,0.6673824268821514,0.42134315134617245,-2.5885653695454427,0.8888888888888888
2.0,16,0.2,2,-2.7920183054655454,0.6792643129253367,0.3521863451323055,-2.2288222360008354,0.8888888888888888
2.0,16,0.2,3,-2.7103848813110973,0.6827463755080236,0.36578531356050187,-2.7609523708459074,0.8888888888888888
2.0,16,0.2,4,-2.741135096172854,0.6822123725495969,0.36807127161798814,-2.049036317984534,0.8888888888888888
2.0,16,0.2,5,-2.702553649573846,0.6732533237598142,0.3049998026020741,-2.940580605243866,0.8888888888888888
2.0,16,0.2,6,-2.705245623274961,0.6883821503879199,0.34321140078378604,-2.264982864564733,0.8888888888888888
2.0,16,0.3,1,-3.135008433419399,0.7262497052687371,1.2972370264960922,-1.108459750623389,0.8888888888888888
2.0,16,0.3,2,-3.149500233652953,0.7269549746222415,1.424743132563259,-0.7600711159735083,0.8888888888888888
