L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
10,25,0.0,2.0,1,-25.55631809629383,-8.697706624929015,1.2792498343896417,1.22711470509335,0.5
10,25,0.0,2.0,2,-25.457740340925568,-8.649756109569688,1.7709153198753014,1.3537821930386211,0.5
10,25,0.0,2.0,3,-25.474353277598066,-8.617495412795638,1.4210000837986672,1.5325427945822916,0.5
10,25,0.0,2.0,4,-25.488290177279822,-8.619208821184214,1.0812327399793689,1.0788160898171129,0.5
10,25,0.0,2.0,5,-25.4441907641655,-8.578896824304362,0.9179528974283361,1.4239132047396557,0.5
10,25,0.0,2.0,6,-25.459836127216043,-8.66646929077477,1.919290199630471,1.5742476814806827,0.5
10,25,0.1,2.0,1,-26.01019827841178,-8.900214802891469,1.1007313807048078,0.07768539708783942,0.5
10,25,0.1,2.0,2,-25.934296727908293,-8.847727651356129,1.840731439323217,-0.07091446570344441,0.5
10,25,0.1,2.0,3,-25.973842728111787,-8.934048233818505,1.1303121917185208,0.12598894137655522,0.5
10,25,0.1,2.0,4,-25.965057353071085,-8.880019651061406,1.5157030232271762,-0.28125064364379837,0.5
10,25,0.1,2.0,5,-25.92983779533832,-8.855419743889644,1.5622561018157977,0.23091217301389574,0.5
10,25,0.1,2.0,6,-25.90732668223351,-8.914672706208455,1.9202844522588052,0.39635773488432974,0.5
10,25,0.2,2.0,1,-27.458928927977656,-9.607884773476938,1.616341790741855,-4.079096237994005,0.5
10,25,0.2,2.0,2,-27.369327238852605,-9.585815720814022,1.2464999073166005,-4.1044007456982285,0.5
10,25,0.2,2.0,3,-27.418705382405893,-9.705052425196778,1.0617553936981363,-3.9598448928459016,0.5
10,25,0.2,2.0,4,-27.431896723671116,-9.572777595904958,1.6195818370679433,-4.200930666331667,0.5
10,25,0.2,2.0,5,-27.371588981086443,-9.611958952047283,1.2696734831763155,-3.5808945025640986,0.5
10,25,0.2,2.0,6,-27.403991418722637,-9.651716431686268,1.0871712467721104,-3.593330919413771,0.5
10,25,0.3,2.0,1,-30.16104766782223,-11.188933424518513,0.5774334822054593,-11.946343640801791,0.5
10,25,0.3,2.0,2,-30.052279572152145,-11.065048928232512,1.8329973510593767,-11.81190729242999,0.5
10,25,0.3,2.0,3,-30.062386128109626,-11.165461745879389,1.9694637791000482,-11.21753325506071,0.5
10,25,0.3,2.0,4,-30.101513822778855,-11.070656979032334,0.9595290045340779,-11.595213539423893,0.5
10,25,0.3,2.0,5,-30.05307681616706,-11.070379375342577,0.6924512647945331,-11.397344042494485,0.5
10,25,0.3,2.0,6,-30.082525532206496,-11.138886670207757,1.1520808279413326,-10.980452377226664,0.5
10,25,0.4,2.0,1,-34.2915316516094,-16.37497237022419,0.36009380379705125,-27.401299354904047,0.5
10,25,0.4,2.0,2,-34.07769518494327,-16.55738297486733,-0.8612491618780143,-26.209894545377285,0.5
10,25,0.4,2.0,3,-33.80058233041243,-16.17134015109435,-0.32673400162448907,-25.805438342505482,0.5
10,25,0.4,2.0,4,-34.19229528478953,-16.679363377061353,0.20804016071922998,-26.32736192829102,0.5
10,25,0.4,2.0,5,-34.1428311054912,-16.37502304053848,0.15602615799570588,-27.52490560204699,0.5
10,25,0.4,2.0,6,-34.0195733732525,-16.19556446000992,0.5347667638738195,-25.15272592283902,0.5
10,28,0.0,2.0,1,-21.707458230877926,-7.439607688165888,0.6934525011732957,0.5560252812228201,0.56
10,28,0.0,2.0,2,-21.631486034566812,-7.443314546413097,1.0877968886921625,0.34646382925240693,0.56
10,28,0.0,2.0,3,-21.745318947210745,-7.569261232276654,1.9651704470035631,0.478189888368936,0.56
10,28,0.0,2.0,4,-21.710140028538305,-7.503101984163811,0.5653422289572767,0.545276360616485,0.56
10,28,0.0,2.0,5,-21.715843453876086,-7.464303646077532,0.4976675010061492,0.4810265799364314,0.56
10,28,0.0,2.0,6,-21.703604328306664,-7.5579653562447815,2.651564254483616,0.6537363723341585,0.56
10,28,0.1,2.0,1,-22.104755336282288,-7.630546527858226,0.49725263763111976,-0.8273712839476917,0.56
10,28,0.1,2.0,2,-22.139105040341104,-7.60368964933725,3.2852011204747003,-0.8615649359742694,0.56
10,28,0.1,2.0,3,-22.099106195099743,-7.708140957964689,1.846498086546027,-0.7060086295812511,0.56
10,28,0.1,2.0,4,-22.104576706298896,-7.6797004243234,1.780456618307684,-0.9532888199011417,0.56
10,28,0.1,2.0,5,-22.087376258076535,-7.612923948711602,1.277950964533986,-0.6381592470754186,0.56
10,28,0.1,2.0,6,-22.100251532301314,-7.707666872096148,0.25275664068545894,-0.7845595102495745,0.56
10,28,0.2,2.0,1,-23.346815745312853,-7.669746227878816,0.7366075547878032,-2.9622654470430105,0.56
10,28,0.2,2.0,2,-23.241619217029967,-7.468489586894431,1.2446048438920334,-2.7074238706874323,0.56
10,28,0.2,2.0,3,-23.25221244158792,-7.622558760968152,1.9253732415104572,-3.4653863747405724,0.56
10,28,0.2,2.0,4,-23.28837214505437,-7.702197755077421,2.1599893613756884,-3.4140877929894957,0.56
10,28,0.2,2.0,5,-23.22513224560958,-7.642941166896236,1.7699419666039287,-2.453438418720226,0.56
10,28,0.2,2.0,6,-23.305329289259156,-7.763897983525314,2.52823675062094,-2.618470237028403,0.56
10,28,0.3,2.0,1,-25.378774603087336,-8.425659760313241,1.5127960689509092,-13.054042026951942,0.56
10,28,0.3,2.0,2,-25.355598195786975,-8.329043091725204,1.6585208308119477,-12.939416908134836,0.56
10,28,0.3,2.0,3,-25.34931606288029,-8.284067131634027,1.0789911404648695,-14.847098886459213,0.56
10,28,0.3,2.0,4,-25.396130332033085,-8.416438847435439,1.182090332346508,-13.35542994685009,0.56
10,28,0.3,2.0,5,-25.30493869396264,-8.418486339452262,0.9535086364192148,-11.438161160285853,0.56
10,28,0.3,2.0,6,-25.303226572271438,-8.220026366098557,2.3147567195032783,-11.819047005602103,0.56
10,28,0.4,2.0,1,-28.28457649621267,-9.881180805208473,1.8866162903053951,-26.357858172536886,0.56
10,28,0.4,2.0,2,-28.107419386205482,-9.922628225650291,1.1878245465701895,-26.500636822694513,0.56
10,28,0.4,2.0,3,-28.20193881351728,-9.917711152089613,1.9277999953514715,-24.99259208741278,0.56
10,28,0.4,2.0,4,-28.356618516190657,-9.933770191747836,2.310338964421489,-26.105777158162272,0.56
10,28,0.4,2.0,5,-28.37716935538682,-10.349859672734853,3.177447991871746,-23.908914950752578,0.56
10,28,0.4,2.0,6,-28.320090301418627,-9.853840244642601,2.1960889068869442,-26.020759571522035,0.56
10,33,0.0,2.0,1,-16.262490939682905,-4.569543127290969,3.3949618436728484,0.4586123907135845,0.66
10,33,0.0,2.0,2,-16.19375834120003,-4.485186032037695,2.54377638159005,0.24085804535631103,0.66
10,33,0.0,2.0,3,-16.341145518951485,-4.5815221612349815,4.111915199897227,0.9184420800546125,0.66
10,33,0.0,2.0,4,-16.234800480391566,-4.542097350374521,4.019908508292147,-0.5633890379897291,0.66
10,33,0.0,2.0,5,-16.193740705318923,-4.436334017244564,1.4856561029973594,-0.3305492113759148,0.66
10,33,0.0,2.0,6,-16.297470147400713,-4.602636212563005,2.5998976749617526,0.23670514480837782,0.66
10,33,0.1,2.0,1,-16.535942379375044,-4.802536721796018,2.0161072066672294,-2.1128603133918236,0.66
10,33,0.1,2.0,2,-16.57471681033536,-4.647064718583876,1.882752822809182,-1.3818393783616172,0.66
10,33,0.1,2.0,3,-16.548265860835233,-4.595955165021999,3.2436388472691275,-0.5769486390733265,0.66
10,33,0.1,2.0,4,-16.64406073540525,-4.627903245027406,2.023246166058523,-0.9975434176498801,0.66
10,33,0.1,2.0,5,-16.513561063992586,-4.679432820721965,1.3987167716332751,-0.37558954324984056,0.66
10,33,0.1,2.0,6,-16.53039179589855,-4.7239896576035685,1.544268833805648,-0.4972323637475113,0.66
