L,nup,delta,U,seed,chi_son,chi_sext,chi_d,chi_dxy,n
8,16,0.0,8.0,1,-9.823413831015937,-6.503497465085232,-0.0716398856865963,0.1688526611052316,0.5
8,16,0.0,8.0,2,-9.730605017914444,-5.419351530908225,-1.1547822807143715,-3.392673863355931,0.5
8,16,0.0,8.0,3,-9.65957886311013,-4.971166340562995,-4.42317327713045,-4.514492391627379,0.5
8,16,0.0,8.0,4,-9.827724248155183,-6.558471983567264,-0.03696267647248099,-2.2663581464802305,0.5
8,16,0.0,8.0,5,-9.678027565110991,-5.8958485892882635,-0.6014133777589551,-0.5633139072895873,0.5
8,16,0.0,8.0,6,-9.449008369633296,-5.191118275012001,-1.0524167086182565,-0.7416583832395489,0.5
8,16,0.1,8.0,1,-9.460294832680514,-4.684993414223452,-3.6944569094951283,2.7787760494089944,0.5
8,16,0.1,8.0,2,-9.72467537182113,-5.098528383136558,-0.3306364315711291,-0.9910419398642883,0.5
8,16,0.1,8.0,3,-9.365066033133777,-5.125393868026888,-2.6667891661952865,1.0407654161066955,0.5
8,16,0.1,8.0,4,-9.739187646830484,-5.200518150493861,-1.8892951159845937,0.2519322489353154,0.5
8,16,0.1,8.0,5,-9.569308361991967,-2.9135148641659834,-5.063205320329095,1.9544507635444315,0.5
8,16,0.1,8.0,6,-9.622361055220514,-6.502824366055991,-3.1252157994292347,0.05906351543272379,0.5
8,16,0.2,8.0,1,-9.548585012615728,-5.195324619708211,0.966054952144858,-0.9380008495369815,0.5
8,16,0.2,8.0,2,-9.701212532926922,-5.406086408936749,-5.959795898438143,-0.8092333157148651,0.5
8,16,0.2,8.0,3,-9.606160914218227,-5.085580607650084,-4.037060490201774,-0.6563402779343381,0.5
8,16,0.2,8.0,4,-9.785835956003833,-5.374052694345557,-3.086398259264432,-1.0882403039812298,0.5
8,16,0.2,8.0,5,-9.761511633788103,-4.860569330719883,0.4149865272763867,-0.5786764670474532,0.5
8,16,0.2,8.0,6,-9.773610559610077,-5.41042786362361,-2.6464014210817832,0.3037552124678572,0.5
8,16,0.3,8.0,1,-9.583662307839097,-5.545889197497035,-3.821863540026173,-1.5049419776924589,0.5
8,16,0.3,8.0,2,-9.478345357786989,-5.3727193361192995,-6.081225297046489,1.0781554565255642,0.5
8,16,0.3,8.0,3,-9.442777838965094,-5.245616021742817,-1.802206903033421,-0.20394547015412404,0.5
8,16,0.3,8.0,4,-9.718620518260845,-4.743314738564161,0.3860605851594755,-1.1532082490797744,0.5
8,16,0.3,8.0,5,-9.50164057593296,-3.866755849983322,-5.290410264732518,-1.3503826004027801,0.5
8,16,0.3,8.0,6,-9.301276234620554,-5.908444730889319,-10.584252618703157,-2.4888125876767777,0.5
8,16,0.4,8.0,1,-9.38348869538381,-5.712207551846294,-5.156371011968954,-4.677807198542593,0.5
8,16,0.4,8.0,2,-9.429804546164231,-4.47921840900546,-3.6386363317378363,-2.5311869137504353,0.5
8,16,0.4,8.0,3,-8.994942340386611,-3.621471816036639,-4.032949612716307,-2.190219651932895,0.5
8,16,0.4,8.0,4,-9.59787631841061,-4.558523975430711,-2.464989019255319,-2.791984257327691,0.5
8,16,0.4,8.0,5,-9.418229289035569,-4.154075994596434,-9.355703685645501,0.5992413770802735,0.5
8,16,0.4,8.0,6,-9.861095622505681,-4.324176913952742,-6.163684797882338,-6.19496904656817,0.5
8,18,0.0,8.0,1,-6.455970520829387,-3.853553220367597,-3.2856991211207585,1.3297387345181635,0.5625
8,18,0.0,8.0,2,-6.685946937196803,-4.95037897733965,-3.051302539987658,-2.0128734661946286,0.5625
8,18,0.0,8.0,3,-6.57179152036731,-3.7849861528706983,-4.366218524598547,-1.372843040711801,0.5625
8,18,0.0,8.0,4,-6.393569221305862,-3.7655233949094438,-2.942654527657084,-4.083236826698461,0.5625
8,18,0.0,8.0,5,-6.545616932765628,-4.368071189691669,-1.4142734214001926,-2.688836070767114,0.5625
8,18,0.0,8.0,6,-6.380889120886543,-4.900910650150028,-1.657960595545688,1.1472269239605999,0.5625
