            k_x            k_y          value          error
    0.000000000    0.000000000    0.954251151    0.000280833
    0.000000000    0.523598790    0.950911753    0.000238658
    0.000000000    1.047197580    0.938794346    0.000239065
    0.000000000    1.570796371    0.904463903    0.000252337
    0.000000000    2.094395161    0.803290486    0.000817767
    0.000000000    2.617993832    0.608279668    0.001428793
    0.000000000    3.141592741    0.505090830    0.001573108
    0.000000000   -3.141592741    0.505090830    0.001573108
    0.000000000   -2.617993832    0.608279649    0.001428793
    0.000000000   -2.094395161    0.803290500    0.000817767
    0.000000000   -1.570796371    0.904463873    0.000252337
    0.000000000   -1.047197580    0.938794316    0.000239065
    0.000000000   -0.523598790    0.950911760    0.000238658
    0.523598790    0.000000000    0.950801947    0.000245110
    0.523598790    0.523598790    0.946837976    0.000343061
    0.523598790    1.047197580    0.931694487    0.000281244
    0.523598790    1.570796371    0.887209817    0.000395542
    0.523598790    2.094395161    0.745854337    0.000685734
    0.523598790    2.617993832    0.504067897    0.001231689
    0.523598790    3.141592741    0.401058217    0.001749290
    0.523598790   -3.141592741    0.401058217    0.001749290
    0.523598790   -2.617993832    0.504717762    0.001849080
    0.523598790   -2.094395161    0.746792684    0.000897855
    0.523598790   -1.570796371    0.887177300    0.000364979
    0.523598790   -1.047197580    0.931906087    0.000286309
    0.523598790   -0.523598790    0.946871429    0.000184248
    1.047197580    0.000000000    0.938581041    0.000266937
    1.047197580    0.523598790    0.931692464    0.000302566
    1.047197580    1.047197580    0.903148191    0.000395505
    1.047197580    1.570796371    0.800391074    0.000571851
    1.047197580    2.094395161    0.498671842    0.000903626
    1.047197580    2.617993832    0.258029348    0.000717675
    1.047197580    3.141592741    0.203424214    0.000765284
    1.047197580   -3.141592741    0.203424214    0.000765284
    1.047197580   -2.617993832    0.258131777    0.001138793
    1.047197580   -2.094395161    0.499540220    0.001426283
    1.047197580   -1.570796371    0.799997377    0.000650465
    1.047197580   -1.047197580    0.902904334    0.000201249
    1.047197580   -0.523598790    0.931875021    0.000261577
    1.570796371    0.000000000    0.904170065    0.000212286
    1.570796371    0.523598790    0.887052909    0.000332418
    1.570796371    1.047197580    0.800371826    0.000733581
    1.570796371    1.570796371    0.499329281    0.000252015
    1.570796371    2.094395161    0.199033693    0.000652035
    1.570796371    2.617993832    0.114025212    0.000482513
    1.570796371    3.141592741    0.096946987    0.000384494
    1.570796371   -3.141592741    0.096946987    0.000384494
    1.570796371   -2.617993832    0.113652793    0.000308191
    1.570796371   -2.094395161    0.199159816    0.000382722
    1.570796371   -1.570796371    0.498326367    0.000295953
    1.570796371   -1.047197580    0.799993375    0.000351067
    1.570796371   -0.523598790    0.887084193    0.000361507
    2.094395161    0.000000000    0.802108516    0.000700425
    2.094395161    0.523598790    0.745849530    0.000668019
    2.094395161    1.047197580    0.501316402    0.001062211
    2.094395161    1.570796371    0.199346835    0.000567766
    2.094395161    2.094395161    0.094587465    0.000231672
    2.094395161    2.617993832    0.064831435    0.000312316
    2.094395161    3.141592741    0.057982954    0.000257963
    2.094395161   -3.141592741    0.057982954    0.000257963
    2.094395161   -2.617993832    0.065112129    0.000200254
    2.094395161   -2.094395161    0.095059998    0.000158968
    2.094395161   -1.570796371    0.198730237    0.000501448
    2.094395161   -1.047197580    0.499673173    0.000980190
    2.094395161   -0.523598790    0.745297438    0.001033834
    2.617993832    0.000000000    0.605673753    0.001697723
    2.617993832    0.523598790    0.501218688    0.001474261
    2.617993832    1.047197580    0.257505498    0.000767502
    2.617993832    1.570796371    0.113452177    0.000332971
    2.617993832    2.094395161    0.065022765    0.000204734
    2.617993832    2.617993832    0.047745388    0.000236298
    2.617993832    3.141592741    0.043400556    0.000194516
    2.617993832   -3.141592741    0.043400556    0.000194516
    2.617993832   -2.617993832    0.047855954    0.000253334
    2.617993832   -2.094395161    0.064811139    0.000233770
    2.617993832   -1.570796371    0.113379587    0.000318175
    2.617993832   -1.047197580    0.255741784    0.000903167
    2.617993832   -0.523598790    0.499625999    0.001792992
    3.141592741    0.000000000    0.503362681    0.001562842
   -3.141592741    0.000000000    0.503362681    0.001562842
    3.141592741    0.523598790    0.398350412    0.001580124
