L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
12,72,0.1,2.0,1,1.0,49.74962300637278,-19.230814517042155,9.366399140410497,-7.635967811363469,322.4252428972976,41.73787221878844,37.94012135795723,3.2653874867652832,207.27212141542833,8.018600613386951,72.94725257468731,3.5151087566208554,334.2032833564522,-1.121063851227055,97.83463852031426,-1.2092795312602347,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.2308;-17.286;-15.5082;-13.92;-12.5242;-11.2944;-10.2179;-9.27512;-8.44436;-7.70698;-7.05366;-6.47323;-5.95487;-5.49132;-5.07536;-4.69885;-4.35901,41.7379;23.3564;12.9055;6.96322;3.60955;1.72262;0.67794;0.0945891;-0.222958;-0.396453;-0.489266;-0.554294;-0.606179;-0.661412;-0.723607;-0.794928;-0.883952,8.0186;7.19304;6.33276;5.76841;5.29905;4.86491;4.55944;4.3007;3.95676;3.67063;3.4562;3.31542;3.18579;3.09777;2.98542;2.87994;2.85324,-1.12106;-1.45399;-1.6523;-1.77882;-1.84564;-1.84724;-1.88331;-1.7849;-1.68884;-1.57641;-1.49726;-1.40457;-1.31369;-1.22272;-1.13618;-1.06157;-0.955201,32.0,0.8,500
12,72,0.1,2.0,2,1.0,49.7562012930294,-19.236716559187403,9.366162903543614,-7.647428208897348,322.33779791990935,41.66210538044546,37.92525919189775,3.252091227093229,206.90019410171175,7.519669505428814,72.83746634851312,3.3119024955484924,334.4899954478013,-0.9595140908772919,97.99380199135337,-1.11468182222793,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.2367;-17.2871;-15.5149;-13.9408;-12.5396;-11.3157;-10.2344;-9.28519;-8.45116;-7.71737;-7.06628;-6.49232;-5.97687;-5.51138;-5.09194;-4.71589;-4.37841,41.6621;23.307;12.8706;6.95179;3.58064;1.70922;0.661318;0.0846765;-0.2342;-0.405174;-0.502351;-0.563119;-0.617863;-0.668282;-0.725359;-0.795801;-0.884771,7.51967;6.60599;5.90794;5.4031;4.9202;4.54258;4.26298;3.97651;3.78402;3.54314;3.35848;3.2047;3.06763;2.95781;2.84272;2.75204;2.69674,-0.959514;-1.27974;-1.49876;-1.64278;-1.74568;-1.73657;-1.68836;-1.62369;-1.57998;-1.51522;-1.41538;-1.31833;-1.21736;-1.10858;-1.02813;-0.964882;-0.900884,32.0,0.8,500
12,72,0.1,2.0,3,1.0,49.73239454531251,-19.217383553098237,9.365975755558619,-7.622751301896978,322.3958012747679,41.743935424168384,37.93364651720225,3.263883896474174,206.0360116217849,7.15016932427392,72.22407259226316,3.010143223378436,334.01020876721714,-1.2034363364281007,97.7825934103298,-1.203169730742573,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.2174;-17.2636;-15.4866;-13.9052;-12.5073;-11.2844;-10.2039;-9.25709;-8.42237;-7.68908;-7.03861;-6.45769;-5.93946;-5.47516;-5.05883;-4.68442;-4.34539,41.7439;23.3646;12.918;6.96412;3.58534;1.70726;0.668588;0.0991101;-0.217878;-0.395563;-0.494082;-0.55541;-0.609194;-0.660723;-0.725488;-0.798335;-0.889138,7.15017;6.20602;5.51896;5.03303;4.60772;4.21381;3.89069;3.62722;3.35505;3.14298;2.97375;2.8223;2.65263;2.55173;2.46063;2.40477;2.33302,-1.20344;-1.50158;-1.71324;-1.81254;-1.80625;-1.84642;-1.83047;-1.78321;-1.6891;-1.56719;-1.4601;-1.37942;-1.2823;-1.18715;-1.10154;-1.02899;-0.94438,32.0,0.8,500
12,72,0.1,2.0,4,1.0,49.73450586449627,-19.24221705337462,9.360886336389779,-7.637624255039323,322.39299601641676,41.72108701219754,37.934056593933846,3.262213512294129,207.7157258971891,8.058409700833892,73.39578530896051,3.678962178267267,334.0492164331206,-1.29095019146083,97.79124981200381,-1.2271522617029553,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.2422;-17.2988;-15.5204;-13.9354;-12.5299;-11.2964;-10.2141;-9.26832;-8.43904;-7.70308;-7.05277;-6.47195;-5.95502;-5.49127;-5.07543;-4.69936;-4.36023,41.7211;23.365;12.9038;6.95291;3.6065;1.7288;0.670872;0.090089;-0.228401;-0.396584;-0.497496;-0.562017;-0.615065;-0.664979;-0.724155;-0.800212;-0.890529,8.05841;7.2257;6.57538;5.95068;5.41059;5.02388;4.70634;4.46127;4.17321;3.89458;3.72995;3.6071;3.50393;3.3189;3.24632;3.16921;3.10595,-1.29095;-1.58209;-1.73398;-1.8594;-1.89078;-1.89613;-1.85479;-1.78591;-1.71487;-1.60656;-1.48833;-1.38029;-1.27066;-1.17685;-1.12984;-1.03908;-0.976023,32.0,0.8,500
12,72,0.1,2.0,5,1.0,49.745055051068796,-19.213952676912136,9.36849881346232,-7.626775346349244,322.3280589696251,41.68665296024589,37.92502437444705,3.256380871593514,205.9903027181978,6.770925074546793,72.28474769458644,2.8290263522135706,334.1756698977118,-1.1809784097986822,97.85957032791593,-1.2151353540644199,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.214;-17.2712;-15.4934;-13.9121;-12.514;-11.2834;-10.2025;-9.25805;-8.4281;-7.69706;-7.04498;-6.46596;-5.94436;-5.48156;-5.06625;-4.69042;-4.35034,41.6867;23.3244;12.8797;6.95574;3.59913;1.71384;0.661986;0.0865356;-0.226255;-0.397946;-0.49678;-0.563106;-0.613638;-0.666841;-0.727728;-0.800095;-0.889251,6.77093;5.87637;5.21012;4.73317;4.38569;4.02663;3.68979;3.40643;3.15643;2.98145;2.84302;2.65444;2.50817;2.35052;2.22635;2.12356;2.04586,-1.18098;-1.4772;-1.64564;-1.73609;-1.7993;-1.80039;-1.80786;-1.77194;-1.71428;-1.62155;-1.54684;-1.45227;-1.34512;-1.2608;-1.16938;-1.06862;-0.98988,32.0,0.8,500
12,72,0.1,2.0,6,1.0,49.75245176492398,-19.220778700492282,9.371126985534493,-7.6322088441547375,322.3178075802422,41.70040569814389,37.915841079248004,3.2525626355262554,206.4710976327805,7.242730005840381,72.71164805143428,3.305429442078894,333.7744331481896,-1.5388898430116682,97.66846479289217,-1.3866095209122065,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-19.2208;-17.2662;-15.4908;-13.9086;-12.5178;-11.2931;-10.2195;-9.27521;-8.44072;-7.70155;-7.05167;-6.47125;-5.95581;-5.4909;-5.07401;-4.69768;-4.35807,41.7004;23.3252;12.8508;6.9371;3.58207;1.70035;0.661287;0.0883224;-0.226103;-0.401428;-0.498105;-0.563808;-0.617777;-0.666459;-0.727307;-0.799428;-0.887365,7.24273;6.36769;5.75425;5.22896;4.82079;4.5021;4.25826;4.01788;3.88139;3.67954;3.43288;3.26625;3.21374;3.05679;2.9065;2.76666;2.66714,-1.53889;-1.83831;-2.00885;-2.07098;-2.12886;-2.11576;-2.0875;-2.02129;-1.91792;-1.80593;-1.65761;-1.55684;-1.46729;-1.34389;-1.25543;-1.15063;-1.0713,32.0,0.8,500
12,72,0.2,2.0,1,1.0,50.4872222849055,-18.7916210783109,9.416409976541031,-7.598679282929564,315.9002424017892,39.493484714231286,36.6985531113006,3.0592112539157066,189.97547585099906,3.785912655176459,68.95224832354579,1.3650953249680928,311.52153208210564,18.508128956994188,74.32399160394408,1.6799887673158416,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-18.7916;-16.9246;-15.2074;-13.6672;-12.3217;-11.1405;-10.1098;-9.21179;-8.41885;-7.72138;-7.10992;-6.56356;-6.07729;-5.64486;-5.25621;-4.90689;-4.59177,39.4935;21.861;11.9204;6.33593;3.23383;1.52128;0.58605;0.0912885;-0.170768;-0.308628;-0.381496;-0.437482;-0.489896;-0.55206;-0.630424;-0.723107;-0.836804,3.78591;3.11727;2.66467;2.3325;2.08596;1.8733;1.69829;1.56915;1.44935;1.34799;1.2548;1.16291;1.12945;1.08656;1.06019;1.05191;1.04933,18.5081;13.6539;9.93891;7.03296;4.78352;3.00916;1.63608;0.53164;-0.315794;-0.952649;-1.49407;-1.86606;-2.18917;-2.44193;-2.64867;-2.84245;-2.97941,32.0,0.8,500
12,72,0.2,2.0,2,1.0,50.452987927628975,-18.771815782243753,9.405454519489615,-7.593357677422918,315.7505521556533,39.4307449538057,36.678823818678,3.0495361531330643,189.91447108493847,3.8476696392424876,68.97521354968212,1.4088571510983066,311.459403640132,18.69596365464249,74.34341995795629,1.775894922381002,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-18.7718;-16.8955;-15.1839;-13.6631;-12.3152;-11.1369;-10.1031;-9.20169;-8.40883;-7.71278;-7.09998;-6.56337;-6.0817;-5.64975;-5.25942;-4.90884;-4.59446,39.4307;21.8239;11.8744;6.31508;3.20162;1.50258;0.579121;0.0921753;-0.167226;-0.305271;-0.382139;-0.437725;-0.496047;-0.558094;-0.628954;-0.720648;-0.834834,3.84767;3.19397;2.68276;2.35675;2.06916;1.92163;1.69985;1.60767;1.50459;1.38438;1.31155;1.29662;1.23341;1.18317;1.12655;1.11694;1.12863,18.696;13.8316;10.0989;7.18259;4.87837;3.11198;1.72518;0.631492;-0.185493;-0.841985;-1.34535;-1.75115;-2.07854;-2.36036;-2.55877;-2.72661;-2.88399,32.0,0.8,500
12,72,0.2,2.0,3,1.0,50.435695856007214,-18.795396702218756,9.394131838391331,-7.597107284668931,315.86088966558356,39.51323151772242,36.68965651254961,3.0583519036145135,189.85217909774673,3.8603053537031413,68.85625296122933,1.3859026994978827,311.4038263369737,18.564493293866498,74.21495373889316,1.660645458041154,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-18.7954;-16.9208;-15.201;-13.6681;-12.3185;-11.1414;-10.1091;-9.20446;-8.40846;-7.71762;-7.10558;-6.56135;-6.07677;-5.64447;-5.25705;-4.91123;-4.59684,39.5132;21.8808;11.9195;6.33994;3.2135;1.50948;0.591474;0.0945978;-0.169384;-0.311806;-0.388797;-0.444676;-0.496183;-0.556709;-0.63123;-0.723182;-0.833647,3.86031;3.20931;2.74132;2.42418;2.08735;1.86958;1.69413;1.5648;1.44404;1.34078;1.24987;1.19455;1.14042;1.12794;1.10139;1.06115;1.07415,18.5645;13.694;9.95056;7.00087;4.71187;2.95851;1.60083;0.526402;-0.286331;-0.960721;-1.48621;-1.89868;-2.23437;-2.49938;-2.72373;-2.90388;-3.03812,32.0,0.8,500
12,72,0.2,2.0,4,1.0,50.4780789800664,-18.787971485208153,9.409041826325941,-7.598003275100939,315.87919634279643,39.45568452639792,36.700290877363855,3.055520919253058,189.73670839379992,3.5095721732442677,68.83643219851481,1.2466015162261765,311.4247644469631,18.413617410997837,74.3115277184496,1.6712290675164234,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-18.788;-16.9229;-15.2099;-13.6785;-12.3207;-11.1369;-10.1046;-9.19952;-8.41153;-7.71811;-7.10702;-6.55922;-6.07795;-5.64721;-5.26201;-4.91135;-4.59739,39.4557;21.8493;11.9067;6.32209;3.22699;1.52147;0.585784;0.0906756;-0.167582;-0.308557;-0.391019;-0.444022;-0.495516;-0.553741;-0.626761;-0.718326;-0.829849,3.50957;2.87052;2.45479;2.06303;1.85122;1.69372;1.53943;1.40965;1.26086;1.20689;1.14543;1.10998;1.05067;1.04013;0.999905;0.98576;0.990511,18.4136;13.5871;9.86932;7.023;4.76717;3.00092;1.61918;0.538099;-0.313233;-0.968196;-1.49841;-1.88568;-2.20121;-2.44067;-2.63654;-2.77766;-2.93074,32.0,0.8,500
