L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
12,72,0.1,5.0,1,1.0,29.318279786758872,-22.51506856293188,2.6266001635521325,-3.1924844050186287,349.484645030445,86.26444080952176,27.338494415454704,5.389454983101909,196.10477241456357,38.35605756447327,26.618590931592575,5.002615846118603,239.4294836405746,-9.491327348897773,30.631171165369278,-1.780152105507062,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-22.5151;-15.3876;-10.6069;-7.43103;-5.25177;-3.74568;-2.70143;-1.98302;-1.4561;-1.08692;-0.818564;-0.624024;-0.481835;-0.374761;-0.299462;-0.243411;-0.199383,86.2644;39.1815;17.1197;7.21253;2.62993;0.752863;0.000339875;-0.298341;-0.397282;-0.394182;-0.286228;-0.210213;-0.186442;-0.148213;-0.136032;-0.123308;-0.119514,38.3561;26.4389;17.4915;11.4311;7.8249;5.18636;3.51975;2.37622;1.78423;1.13925;1.085;0.718528;0.623367;0.456224;0.40746;0.279364;0.224347,-9.49133;-6.31853;-4.7819;-3.66777;-3.33977;-2.42841;-2.16657;-1.90985;-1.38079;-1.23947;-0.993127;-0.781905;-0.529482;-0.45167;-0.370793;-0.337263;-0.320144,32.0,0.8,500
12,72,0.1,5.0,2,1.0,29.482882089995183,-23.114598326903526,2.648965335709002,-3.2603222460042205,348.0452739718582,86.63517110668911,27.238238775461696,5.44531691033166,193.3403482493473,36.5030825730629,25.58523472709997,4.010550706908347,242.91593171532145,-6.719400981735373,31.28291272474285,-0.9937673928536099,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.1146;-15.6225;-10.8253;-7.54214;-5.34305;-3.83337;-2.77824;-2.02715;-1.47939;-1.11353;-0.853306;-0.654292;-0.505293;-0.396687;-0.315556;-0.254604;-0.209468,86.6352;39.3657;17.392;7.5179;2.82818;0.778337;0.00370651;-0.226703;-0.374477;-0.329003;-0.305647;-0.274844;-0.225865;-0.196784;-0.158193;-0.139688;-0.131692,36.5031;21.9172;13.8244;8.70632;6.03511;3.71494;2.31393;1.65866;1.219;0.814643;0.670653;0.375588;0.287394;0.22365;0.102487;0.0765288;0.0379671,-6.7194;-4.02376;-2.45403;-1.39133;-1.61527;-1.36764;-1.07216;-0.894596;-0.750948;-0.754673;-0.513356;-0.419285;-0.381341;-0.296262;-0.259693;-0.219843;-0.202939,32.0,0.8,500
12,72,0.1,5.0,3,1.0,29.35091120479687,-22.708745970206458,2.6310512499790653,-3.1986307868780384,349.7240340327493,86.60154960108646,27.295436672393187,5.358753537470306,201.7334844014614,42.11644473866596,28.403653892743534,6.120487229867782,242.35036736157403,-7.953638305910829,30.867499773719167,-1.6027723593294536,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-22.7087;-15.4434;-10.5498;-7.42646;-5.25616;-3.75142;-2.71275;-1.98286;-1.4572;-1.08694;-0.825151;-0.625671;-0.483009;-0.381643;-0.299248;-0.239409;-0.19436,86.6015;39.6158;17.5532;6.80832;1.99293;0.0656849;-0.137569;-0.288519;-0.279509;-0.331444;-0.244623;-0.212762;-0.17855;-0.17332;-0.134817;-0.121988;-0.117083,42.1164;29.2498;19.7468;13.4997;10.8487;11.2264;5.8384;3.79167;2.71179;1.54077;0.879932;0.540759;0.546217;0.412329;0.290213;0.153461;0.149106,-7.95364;-6.54417;-5.37317;-3.35914;-2.71442;-2.43163;-1.65421;-1.21507;-1.08237;-0.858982;-0.707081;-0.517833;-0.475799;-0.433747;-0.346325;-0.246458;-0.23643,32.0,0.8,500
12,72,0.1,5.0,4,1.0,29.377153993641077,-23.181723509728307,2.6326442948973794,-3.2535967998409525,349.47144046654796,87.84945638736502,27.267209526593348,5.508939198912361,193.2196243105581,37.043891039804365,26.13100725375126,4.640098828408119,243.8673405734984,-6.046780615566871,31.255342176978672,-1.104909601398457,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.1817;-15.6937;-10.8312;-7.53019;-5.29277;-3.77683;-2.73145;-2.0144;-1.4815;-1.10338;-0.832939;-0.641639;-0.496717;-0.390295;-0.310719;-0.250386;-0.205988,87.8495;39.5816;17.4739;7.53761;2.85023;0.85361;0.0330713;-0.272839;-0.335657;-0.286241;-0.256839;-0.231411;-0.192174;-0.164449;-0.142867;-0.132984;-0.121041,37.0439;23.9003;15.4198;9.55874;7.74442;5.85947;3.61542;2.49635;1.56983;1.02526;0.68601;0.559055;0.661235;0.440133;0.348835;0.283214;0.223983,-6.04678;-4.70727;-2.83516;-2.62971;-2.14898;-1.08324;-0.737776;-1.08048;-0.953083;-0.855014;-0.612147;-0.37849;-0.286628;-0.205115;-0.281649;-0.187869;-0.184382,32.0,0.8,500
12,72,0.1,5.0,5,1.0,29.726388638166476,-23.515174793965993,2.6728811546337043,-3.3344879988762566,350.3986048458282,88.24537479592232,27.463056425925817,5.559125651929979,192.2347960270435,36.280167854757096,25.67316176996382,4.11275711385746,246.37157458048372,-6.243127033398944,32.467955994315126,-0.44254256339787046,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.5152;-16.0139;-11.0817;-7.73509;-5.47463;-3.93253;-2.82068;-2.06734;-1.53402;-1.14779;-0.866222;-0.665589;-0.517037;-0.400743;-0.316049;-0.255431;-0.206823,88.2454;40.1369;17.9781;7.59463;2.79811;0.792815;0.00244116;-0.263999;-0.411004;-0.348953;-0.303098;-0.248505;-0.192224;-0.152442;-0.136113;-0.129075;-0.115488,36.2802;21.6926;14.0049;9.11793;5.83784;3.48555;2.50438;1.90729;1.29953;1.04776;0.878426;0.633532;0.534506;0.46306;0.312485;0.290507;0.209462,-6.24313;-3.65489;-1.10495;-0.0954183;-0.434728;-0.233873;-0.139326;-0.167874;0.0129203;0.463997;0.135949;-0.0632481;-0.154463;-0.124241;-0.0780225;-0.0753191;-0.0315979,32.0,0.8,500
12,72,0.1,5.0,6,1.0,29.4151837922977,-22.917028974694098,2.642449315201223,-3.219329782908349,349.4672625834732,87.00073302932724,27.289676731588848,5.48304989779677,186.05566948866047,29.535095269208362,25.36789943390666,3.7730590760872404,243.6975877727903,-5.758875933202021,31.295830063523436,-1.1310810386009749,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-22.917;-15.5708;-10.6846;-7.42288;-5.24535;-3.76593;-2.71479;-1.97389;-1.4595;-1.09494;-0.831014;-0.633241;-0.492602;-0.383369;-0.305776;-0.24743;-0.203801,87.0007;39.7211;17.6339;7.26008;2.74196;0.800298;-0.0424662;-0.263542;-0.301599;-0.302293;-0.261343;-0.178398;-0.18134;-0.153659;-0.137008;-0.119791;-0.110559,29.5351;18.5034;13.2569;8.12835;6.10204;4.34312;3.02116;2.20449;1.48977;0.989299;0.772348;0.563081;0.452923;0.354412;0.237492;0.173421;0.202927,-5.75888;-3.4265;-3.53979;-2.13677;-1.52536;-1.56048;-1.65531;-1.41284;-1.08077;-0.758414;-0.651151;-0.551818;-0.492821;-0.343007;-0.280207;-0.224834;-0.204198,32.0,0.8,500
12,72,0.2,5.0,1,1.0,30.770884615017117,-22.985424570739802,2.770291649094934,-3.30815788248743,344.5516583141499,83.73700690131167,27.08577220539062,5.277217544147727,184.15360965038718,26.841432888782133,25.039130469170637,3.0892800956651323,271.8857858648142,29.254473652084336,33.111766707812606,3.2588582862829214,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-22.9854;-15.7997;-10.9924;-7.72954;-5.47713;-3.91635;-2.84227;-2.08381;-1.53235;-1.15378;-0.86507;-0.665167;-0.514447;-0.402255;-0.326651;-0.26199;-0.215002,83.737;37.8997;16.62;7.25694;2.86886;0.952164;0.0795001;-0.244458;-0.269581;-0.278475;-0.250796;-0.22956;-0.219372;-0.154014;-0.161843;-0.134165;-0.118099,26.8414;13.7378;10.9378;5.1891;5.04564;3.47348;2.99601;2.05085;1.47827;0.986683;0.704249;0.509322;0.394502;0.271613;0.212333;0.268852;0.216755,29.2545;19.6234;13.5044;8.36489;5.72366;3.77001;1.22207;0.402929;-0.136727;0.0033185;-0.15477;-0.303757;-0.302833;-0.277732;-0.34841;-0.369299;-0.342432,32.0,0.8,500
12,72,0.2,5.0,2,1.0,30.626861304504494,-23.120316882393936,2.741084021685949,-3.3165181552274463,344.1843904456283,84.101378508026,26.874942894295394,5.240768900169508,189.46014178752313,32.7276334220748,25.521314177879425,3.7483666382044034,273.59758921132345,30.445105369304315,32.81946695191986,3.034012260939813,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.1203;-15.794;-10.9701;-7.71571;-5.49625;-3.9147;-2.85467;-2.08852;-1.56187;-1.16703;-0.890471;-0.678935;-0.52416;-0.410671;-0.326625;-0.266476;-0.219958,84.1014;37.9885;16.3524;6.76927;2.46421;0.80342;0.0348857;-0.278409;-0.264387;-0.163844;-0.167853;-0.167734;-0.158209;-0.149913;-0.131938;-0.112755;-0.105924,32.7276;20.3663;12.2107;7.80504;5.20545;3.5518;2.62862;1.98436;1.56231;0.897396;0.92486;0.61696;0.400476;0.188973;0.128911;0.100065;0.0624873,30.4451;18.9331;11.819;7.58474;4.32656;2.60093;1.16497;0.532481;0.193306;-0.0212192;-0.146693;-0.218426;-0.226989;-0.296082;-0.342556;-0.30813;-0.274667,32.0,0.8,500
12,72,0.2,5.0,3,1.0,30.74837192003027,-22.430678526250496,2.7485432271841512,-3.2211576983738857,345.0120405765657,82.35344184150603,26.92604368281784,5.107095324757099,202.00398989608567,42.55153509662938,27.979351087447053,5.800323448012603,275.8581650948937,32.7594241496013,33.28116982042963,3.6524143599986254,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-22.4307;-15.3704;-10.6292;-7.48507;-5.34684;-3.82712;-2.75003;-2.02556;-1.51995;-1.13395;-0.858061;-0.658626;-0.512232;-0.407183;-0.319005;-0.258124;-0.212965,82.3534;37.1566;16.0134;6.66036;2.42083;0.597721;0.00979263;-0.259413;-0.273773;-0.289645;-0.239083;-0.194047;-0.168937;-0.155608;-0.130811;-0.120729;-0.123063,42.5515;29.4744;18.7614;12.6668;8.80473;6.74181;4.08663;2.95801;2.42968;1.9651;1.46754;1.47143;1.07898;0.871071;0.813883;0.830658;0.617113,32.7594;21.2705;13.5136;8.87327;6.02762;3.96636;2.2122;1.42929;0.464536;0.123596;-0.104154;-0.186277;-0.177732;-0.220313;-0.19869;-0.222237;-0.206048,32.0,0.8,500
12,72,0.2,5.0,4,1.0,30.83132738797098,-23.827243183201606,2.772093091608709,-3.4104496281029926,344.39451371857706,85.40893591513613,26.884736909794576,5.291057743171752,189.20278805749294,31.906849987536237,25.682818448907163,3.7222559230462493,275.93507963503544,33.06769894223295,33.306520268796085,3.588724094228162,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.8272;-16.2691;-11.2668;-7.94876;-5.62736;-4.0356;-2.92369;-2.14706;-1.59531;-1.19162;-0.905154;-0.692275;-0.544102;-0.423737;-0.338766;-0.273213;-0.225765,85.4089;38.3459;16.5688;6.87418;2.56286;0.688268;-0.0198351;-0.253478;-0.310959;-0.261499;-0.247003;-0.206497;-0.170897;-0.14234;-0.123886;-0.125117;-0.123557,31.9068;20.3823;13.2292;8.29866;5.22583;3.58176;2.43774;1.65951;1.10562;0.803324;0.592377;0.422751;0.267927;0.196903;0.10007;0.120103;0.135295,33.0677;21.5658;14.0501;8.81586;5.77382;3.57237;1.96337;0.92798;0.38404;-0.013214;-0.14636;-0.278662;-0.285428;-0.274593;-0.335958;-0.318704;-0.3197,32.0,0.8,500
