L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex,taus,Ctau_son_vertex,Ctau_sext_vertex,Ctau_d_vertex,Ctau_dxy_vertex,beta_proj,tau_max,nw
12,72,0.1,4.5,1,1.0,32.27108974879286,-23.733059222323938,3.1679631207130172,-3.8645004378584162,347.99538498922993,83.58983324563278,28.928820856453832,5.487281843616155,191.19239503946568,30.82714371807275,29.43034993549916,4.200161692803249,259.959552625766,-5.482150690134333,37.59632924572425,-1.320196279945749,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.7331;-16.9616;-12.3484;-9.02486;-6.66387;-4.95875;-3.7303;-2.83965;-2.17615;-1.69062;-1.32005;-1.03743;-0.824612;-0.667787;-0.545036;-0.447246;-0.37422,83.5898;39.5669;18.3937;8.14634;3.29092;1.09715;0.15548;-0.284505;-0.386831;-0.40196;-0.35533;-0.300229;-0.243439;-0.22811;-0.209021;-0.195529;-0.189572,30.8271;20.1711;13.8408;9.48519;6.82;4.63421;3.25146;2.54105;1.9385;1.41366;1.21261;0.931621;0.77535;0.613412;0.462943;0.346374;0.302791,-5.48215;-3.57751;-2.78906;-2.62817;-1.91013;-2.11767;-1.72909;-1.58184;-1.49027;-1.16997;-1.02781;-0.895232;-0.790904;-0.662492;-0.614278;-0.479641;-0.397551,32.0,0.8,500
12,72,0.1,4.5,2,1.0,32.1939457272222,-23.488336660846354,3.1581023537977364,-3.817935071195998,348.06563486548356,83.20873060367242,28.840565984334546,5.4112400704949195,191.40699429615785,30.225726384889875,29.54036670394214,4.184196789865927,258.5091567863012,-7.44940602031816,36.761919278776475,-2.0118821158625524,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.4883;-16.7722;-12.1409;-8.89503;-6.58154;-4.89889;-3.69652;-2.81416;-2.16324;-1.66546;-1.29983;-1.02896;-0.824875;-0.663216;-0.53969;-0.444478;-0.371078,83.2087;39.0146;17.9594;7.9165;3.13531;0.988288;0.0905398;-0.294076;-0.337692;-0.339546;-0.301842;-0.260544;-0.236025;-0.230015;-0.210446;-0.185316;-0.17737,30.2257;19.816;13.1763;9.26098;6.23064;4.34387;3.1555;2.67447;2.00935;1.92032;1.52154;1.20654;0.892213;0.799016;0.663537;0.62636;0.548864,-7.44941;-6.56375;-5.17733;-4.44133;-3.4848;-2.82108;-2.45439;-2.10293;-1.8875;-1.64088;-1.42065;-1.21308;-1.06376;-0.875244;-0.635442;-0.508435;-0.444666,32.0,0.8,500
12,72,0.1,4.5,3,1.0,32.17164862407525,-23.573207613973977,3.151412939343127,-3.827442457821184,348.8018831907608,84.09443306091639,28.872703513802332,5.483872998011554,192.44426023926917,30.518289650355474,29.996865449583236,4.479122067547,261.1108662928181,-3.953264778742503,37.5961114411323,-1.2198540484502218,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.5732;-16.8478;-12.1527;-8.88669;-6.57326;-4.89851;-3.70198;-2.81333;-2.15942;-1.681;-1.31132;-1.03935;-0.832351;-0.674237;-0.548704;-0.45311;-0.376804,84.0944;39.59;18.2258;8.04483;3.32233;1.11301;0.103759;-0.291623;-0.394425;-0.406041;-0.366041;-0.31847;-0.262706;-0.242097;-0.207405;-0.18928;-0.182644,30.5183;21.4842;14.937;10.4212;7.31043;5.56599;3.94059;2.69017;1.89528;1.53384;1.11481;0.863787;0.795729;0.677681;0.465446;0.440247;0.373761,-3.95326;-2.96148;-2.52788;-3.08632;-2.5281;-1.91457;-1.5781;-1.46713;-1.24578;-1.01218;-0.997678;-0.795538;-0.675999;-0.511422;-0.498547;-0.429626;-0.380173,32.0,0.8,500
12,72,0.1,4.5,4,1.0,32.29475882409834,-24.016078679448178,3.1677238291057654,-3.904896487495981,348.0660036878579,83.76963437038582,28.86063369978524,5.482778743195517,196.9139425289803,35.804978502600626,30.572536017738287,5.215391868209539,259.1756409520416,-7.6401846409704675,37.56285513599916,-1.5211076425309955,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-24.0161;-17.1345;-12.4363;-9.05283;-6.69371;-5.00214;-3.77017;-2.8815;-2.22068;-1.71823;-1.34821;-1.06888;-0.853393;-0.686773;-0.561475;-0.465796;-0.390601,83.7696;39.6124;18.2619;7.97016;3.24651;1.11754;0.139307;-0.26705;-0.332208;-0.353774;-0.339945;-0.293185;-0.259964;-0.227591;-0.211388;-0.196781;-0.190345,35.805;25.0974;17.8042;12.5416;8.81352;6.11865;4.14906;2.7107;2.18592;1.77096;1.30436;1.09909;0.943322;0.697495;0.550695;0.430448;0.375769,-7.64018;-5.48288;-4.52633;-2.97845;-3.05853;-2.28901;-1.74391;-1.13628;-1.10346;-0.963056;-0.768995;-0.705221;-0.515746;-0.419658;-0.402082;-0.361211;-0.294481,32.0,0.8,500
12,72,0.1,4.5,5,1.0,32.15857450617466,-23.502794646066512,3.159976425184502,-3.8034399671874866,346.8525220251486,82.56277429679236,28.816450156757035,5.41469287029439,191.81588691891926,30.07327303392654,29.35362732117826,3.9251537605185747,258.99249709365665,-5.587881989952485,37.15679498102147,-1.343196439499576,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.5028;-16.7928;-12.1374;-8.88198;-6.53674;-4.86676;-3.64734;-2.76811;-2.12526;-1.64353;-1.28601;-1.01643;-0.810317;-0.654414;-0.532859;-0.435818;-0.363335,82.5628;39.0535;17.9369;7.94394;3.24952;1.11718;0.127677;-0.235181;-0.329827;-0.344723;-0.307135;-0.277327;-0.239873;-0.211336;-0.196158;-0.185836;-0.177634,30.0733;19.3447;12.731;8.39374;5.95907;4.27089;3.19068;2.53802;1.95721;1.32761;1.04071;0.766844;0.584176;0.522495;0.377754;0.31368;0.295695,-5.58788;-3.96931;-3.52477;-2.37614;-2.35686;-2.00763;-1.73729;-1.54089;-1.2608;-1.10931;-0.893537;-0.801403;-0.740022;-0.638637;-0.50991;-0.411315;-0.384356,32.0,0.8,500
12,72,0.1,4.5,6,1.0,32.17184354003395,-23.947601541586245,3.1543040944379896,-3.891326445466004,348.25253666224137,84.16678153918669,28.872299943325935,5.518028606868808,190.4070333211486,29.831229083027694,29.440725596054516,4.112503748017337,258.1729536853562,-7.5915581763325495,37.19834210460261,-1.6608081508173196,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-23.9476;-17.0971;-12.3798;-9.04119;-6.68587;-4.98471;-3.77743;-2.87946;-2.20851;-1.70649;-1.33359;-1.04848;-0.838265;-0.676152;-0.551046;-0.454666;-0.379994,84.1668;39.8111;18.2996;8.06268;3.36531;1.18889;0.193321;-0.209672;-0.369789;-0.370126;-0.327955;-0.307881;-0.288754;-0.245762;-0.222113;-0.204888;-0.193591,29.8312;19.8275;13.6554;8.64921;6.20478;4.3188;3.11903;2.53594;2.10287;1.69407;1.29876;0.97464;0.826968;0.732324;0.626835;0.548183;0.438348,-7.59156;-5.12992;-4.3897;-3.3532;-2.97475;-2.93311;-2.31975;-1.97894;-1.30802;-1.0594;-0.908094;-0.813085;-0.675496;-0.608452;-0.432832;-0.374604;-0.322083,32.0,0.8,500
12,72,0.2,4.5,1,1.0,33.56571572398782,-24.31326849262395,3.2912009570251612,-4.0150174320774825,342.10364807916295,81.12514222119839,28.260251729139963,5.220914210961507,184.81102633919818,23.926541446235085,28.662188420472507,2.946610099516932,286.6529323113084,34.99187160076497,38.23247503552391,4.064985078329016,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-24.3133;-17.4414;-12.6779;-9.33067;-6.92926;-5.19015;-3.93295;-3.01304;-2.3254;-1.81474;-1.42363;-1.13022;-0.903309;-0.730953;-0.599019;-0.493697;-0.414894,81.1251;37.9356;17.1544;7.38736;2.92965;0.895475;0.0427281;-0.294261;-0.389775;-0.364631;-0.286143;-0.255604;-0.225644;-0.206318;-0.195568;-0.183957;-0.17507,23.9265;15.2103;10.499;6.56158;4.31665;3.04315;2.10228;1.5225;1.16138;0.71297;0.578467;0.374685;0.319702;0.236039;0.155155;0.12085;0.108454,34.9919;24.0346;15.7633;9.93825;6.635;4.69062;2.9445;1.49452;0.762982;0.125075;-0.112127;-0.298326;-0.395884;-0.484297;-0.516409;-0.526177;-0.503653,32.0,0.8,500
12,72,0.2,4.5,2,1.0,33.5615762839767,-24.126588954364315,3.285916059730745,-4.004120144833114,341.3702683336966,80.1498665696672,28.285570503403495,5.174174291982303,185.30078966883997,25.739230350901398,28.94958112869471,3.438744301936829,286.4603973909702,34.311880042462434,38.34741753107208,4.057039562448635,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-24.1266;-17.396;-12.646;-9.31312;-6.91924;-5.19594;-3.93855;-3.0141;-2.32311;-1.804;-1.41551;-1.12191;-0.898878;-0.730048;-0.598189;-0.496591;-0.415851,80.1499;37.7501;17.0453;7.39502;2.89628;0.824649;0.00651816;-0.290034;-0.322438;-0.380702;-0.319635;-0.284271;-0.231364;-0.20975;-0.196971;-0.184819;-0.178673,25.7392;17.4556;10.3507;7.8462;5.51499;4.02362;3.17897;2.21911;1.41483;1.00906;0.709203;0.699335;0.482434;0.37014;0.279167;0.247325;0.209137,34.3119;23.6207;15.1105;10.2629;6.74818;4.39218;2.53122;1.6045;0.89713;0.44251;0.0649522;-0.108504;-0.25505;-0.361597;-0.36906;-0.392652;-0.406237,32.0,0.8,500
12,72,0.2,4.5,3,1.0,33.56679297590672,-24.215566814464893,3.288747338768475,-4.012576878277348,341.86232875361725,80.70664544195921,28.27672443004933,5.182053400607975,188.06640245893362,27.091698222770482,29.45327583235639,3.779305841773494,285.92898318819874,34.04779736491291,38.172141931288905,3.9647298288390105,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-24.2156;-17.4417;-12.7022;-9.3371;-6.94558;-5.19156;-3.92978;-2.98976;-2.30821;-1.80554;-1.41608;-1.12516;-0.905745;-0.733383;-0.602125;-0.499638;-0.420443,80.7066;37.7147;16.9935;7.35258;2.81923;0.891707;0.0486571;-0.262967;-0.354343;-0.366673;-0.332332;-0.279143;-0.249076;-0.218712;-0.196519;-0.182399;-0.180989,27.0917;18.2069;12.2912;8.48227;6.18935;4.36497;3.44043;2.36825;1.81577;1.41393;1.04488;0.660255;0.496768;0.384281;0.4156;0.321516;0.2877,34.0478;23.2773;15.6465;10.0787;6.47703;4.17165;2.60769;1.47949;0.710233;0.0880689;-0.129048;-0.292034;-0.362158;-0.456229;-0.392675;-0.421494;-0.424681,32.0,0.8,500
12,72,0.2,4.5,4,1.0,33.526931925662815,-24.23107860877503,3.281076273173452,-4.0097052601017396,341.72924366686203,80.57285078235672,28.259699839502822,5.208277750147838,187.83799705539275,26.866685755137716,29.380217992430197,3.73925816125465,287.153450568353,35.11692422624766,37.953095017928064,3.892086519136646,0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8,-24.2311;-17.4164;-12.6823;-9.33784;-6.93626;-5.20559;-3.93723;-3.00344;-2.3157;-1.79851;-1.41252;-1.12314;-0.897543;-0.724168;-0.593742;-0.489152;-0.409922,80.5729;37.6671;17.148;7.36033;2.88638;0.937874;0.13015;-0.257729;-0.316939;-0.300785;-0.282145;-0.255139;-0.219418;-0.184014;-0.172868;-0.174562;-0.174195,26.8667;18.7094;12.5515;8.21201;6.22928;4.61721;3.14698;2.28101;1.50902;1.06617;0.838229;0.451138;0.526307;0.45429;0.337309;0.299077;0.24573,35.1169;23.1253;15.1376;10.1223;6.58213;4.015;2.26871;1.26985;0.435569;0.0433343;-0.305719;-0.386539;-0.407838;-0.428499;-0.488774;-0.468898;-0.460461,32.0,0.8,500
