L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
12,40,0.2,6.0,4,0.1520821354426917,0.032498091337403924,0.38997709604884706,0.006499618267480785,0.00013439342325236242,-0.001336107682549736,0.0408924380068265,0.0019286088197630038,0.5555555555555556
12,40,0.2,6.0,5,0.14820348536156835,0.03208100482476269,0.3849720578971523,0.006416200964952538,-0.00046112521696717226,-0.001120167483191836,0.04069571081521269,0.0011020303348383013,0.5555555555555556
12,40,0.2,6.0,6,0.1470423574620349,0.031955085391455966,0.38346102469747156,0.0063910170782911935,2.553908206177603e-06,-0.00043420838398024186,0.04105413364208797,0.001769111936762659,0.5555555555555556
12,40,0.3,6.0,1,0.13941568366222723,0.03111534139096947,0.37338409669163364,0.00933460241729084,-0.0003446164471459009,0.0001780791107664955,0.03803730211264672,0.0013032344065916422,0.5555555555555556
12,40,0.3,6.0,2,0.1431671582055063,0.03153119687590573,0.3783743625108687,0.009459359062771717,-8.825583887711591e-05,-0.0006933733068151768,0.03974268801699748,0.001202642774187147,0.5555555555555556
12,40,0.3,6.0,3,0.14451012453675657,0.03167873942418249,0.3801448730901899,0.009503621827254748,8.871699265298341e-07,-0.0002529915271487832,0.040451843846558845,0.0014242713263074407,0.5555555555555556
12,40,0.3,6.0,4,0.14448979776895512,0.03167651138297148,0.38011813659565774,0.009502953414891444,0.0001375847453332393,-0.00027465748843950557,0.039078313104463885,0.0012689204594992824,0.5555555555555556
12,40,0.3,6.0,5,0.1400995792171034,0.031191565279145867,0.3742987833497504,0.00935746958374376,0.00021840081209568093,-0.0003499788388660823,0.03841034307774155,0.0013978891280539924,0.5555555555555556
12,40,0.3,6.0,6,0.14385296274260378,0.03160662759509069,0.3792795311410883,0.009481988278527207,9.659361322227012e-05,-0.00021742484240305473,0.0396444972442663,0.0012793404482552362,0.5555555555555556
12,40,0.4,6.0,1,0.1433862760207284,0.03155531695169175,0.37866380342030104,0.012622126780676701,0.00011747357305285173,-0.0009004411464754648,0.040687982554912495,0.0022536524290046995,0.5555555555555556
12,40,0.4,6.0,2,0.130719352844476,0.030129276188488072,0.3615513142618569,0.01205171047539523,-6.099062713791024e-05,-0.0001962853435156339,0.03584082840430723,0.001216605894912325,0.5555555555555556
12,40,0.4,6.0,3,0.140371685917686,0.031221841304259666,0.374662095651116,0.012488736521703868,0.00015474364006067118,0.00023567471528095538,0.04052173515657861,0.0015094595373780326,0.5555555555555556
12,40,0.4,6.0,4,0.13694219219201115,0.030838084340274043,0.3700570120832885,0.012335233736109619,0.0006124947765567268,-0.000397230741668694,0.03932665537888648,0.001306566957314042,0.5555555555555556
12,40,0.4,6.0,5,0.13424977615669895,0.030533426145771755,0.36640111374926104,0.012213370458308703,0.0008221993309152867,0.0003583464405317347,0.03762681085221069,0.0011360048640472891,0.5555555555555556
12,40,0.4,6.0,6,0.1421439478523472,0.03141831868472012,0.37701982421664143,0.01256732747388805,0.0002682886334790257,0.0001761485619564993,0.04063778686799069,0.001859948731730496,0.5555555555555556
12,48,0.0,6.0,1,0.20363137245558277,0.03760461079660005,0.4512553295592006,0.0,5.771697279266333e-05,-0.0004140519293471087,0.07861961871205579,0.003538267686381524,0.6666666666666666
12,48,0.0,6.0,2,0.198094251418188,0.03708981698171908,0.4450778037806289,0.0,0.00045114517075507107,-0.0003046493994529655,0.07439811191922852,0.003571726625633973,0.6666666666666666
12,48,0.0,6.0,3,0.20724188543045868,0.03793652277072506,0.4552382732487007,0.0,0.00044367507236833955,0.0011173094725650781,0.07798429444861893,0.0034617089990595074,0.6666666666666666
12,48,0.0,6.0,4,0.20496865452015872,0.03772788669098454,0.45273464029181454,0.0,-0.0005861209741627593,0.0010163130535203735,0.07830506669518905,0.003335291597271633,0.6666666666666666
12,48,0.0,6.0,5,0.2017737594930918,0.0374326951093088,0.44919234131170555,0.0,-5.1587477067223615e-05,0.00043264670539420704,0.07909959524964903,0.0035186343564937448,0.6666666666666666
12,48,0.0,6.0,6,0.19999720843352306,0.03726753953523866,0.44721047442286394,0.0,-0.00019831124803744047,0.0016543484389689384,0.0768526161538553,0.003490939500928522,0.6666666666666666
12,48,0.1,6.0,1,0.19890898438809396,0.0371660112412401,0.44599213489488126,0.0037166011241240105,-0.00024588212421092903,-0.0013025053779118115,0.07448393334596289,0.003107974461481312,0.6666666666666666
12,48,0.1,6.0,2,0.20504179959306904,0.03773461787355186,0.4528154144826223,0.0037734617873551863,0.0002552422430519664,-0.0010812755975184054,0.07631232994300557,0.003964010267519559,0.6666666666666666
12,48,0.1,6.0,3,0.19766422152859003,0.03704953717740146,0.44459444612881754,0.0037049537177401464,-0.00012805924920778207,0.00030037004434624467,0.07491406542290169,0.002982006412806036,0.6666666666666666
12,48,0.1,6.0,4,0.20420524301282295,0.03765756186168757,0.4518907423402508,0.003765756186168757,9.948966396711245e-05,-0.0020087196713308134,0.07672588219069702,0.003841118178572747,0.6666666666666666
12,48,0.1,6.0,5,0.20271213562357757,0.03751963704585403,0.45023564455024834,0.003751963704585403,0.00033606694885226785,-0.0019139928091567926,0.07874321364174115,0.0037394749979449966,0.6666666666666666
12,48,0.1,6.0,6,0.21622684499727746,0.038750165321984026,0.4650019838638083,0.0038750165321984028,0.00010597785282615605,-0.001406449475546045,0.08356008332147155,0.0036809291227374178,0.6666666666666666
12,48,0.2,6.0,1,0.19135997251386244,0.03645392568726904,0.4374471082472285,0.007290785137453808,0.0002375332743191875,0.0017852972566254868,0.06686187488387937,0.002835068718478865,0.6666666666666666
12,48,0.2,6.0,2,0.18288015577183742,0.03563707453971034,0.4276448944765241,0.007127414907942067,0.0002865079140909321,0.0023274875970627587,0.062330217461553816,0.0030486123062616866,0.6666666666666666
12,48,0.2,6.0,3,0.19607994987771654,0.03690076311670605,0.4428091574004726,0.00738015262334121,-6.264980095890811e-05,0.0021131853880968668,0.07190836371548447,0.003713992251202646,0.6666666666666666
12,48,0.2,6.0,4,0.1934293728421571,0.03665050523016144,0.4398060627619373,0.007330101046032288,-0.00021520149552231124,0.0016739277018771963,0.06943260171606778,0.0035685377509601848,0.6666666666666666
