L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,43,0.4,4.0,5,0.86,32.61149208437597,-16.091348116724458,3.994416809155184,-5.013472780560839,223.8930642697871,42.05776244913815,20.6452848487111,2.4664523628042687,196.69561247477083,8.291547967460001,58.14435871043688,1.3570807664437805,217.6546905562107,25.823554383936784,29.87909780993325,0.0780104146334105
10,43,0.4,4.0,6,0.86,32.60657437801161,-16.134225514516054,3.990569938253637,-4.997115871959262,224.3610139424236,42.36841782643907,20.693344011716945,2.495284103242424,195.33769781288748,7.141296364632195,56.79780607927184,0.5559318967255965,217.6693268860668,26.131582239128456,29.672109218864513,0.0401510067784647
10,45,0.0,4.0,1,0.9,28.627223301066316,-16.393378473926873,3.509048683266593,-4.192804164634067,244.07200081874765,53.89012545734946,22.583624928103813,3.48213208533742,179.79293990820327,23.43480940801853,42.41905315419898,4.923444741924098,208.9022599667832,-3.6578158662344977,40.19527570292654,-0.9534761238470744
10,45,0.0,4.0,2,0.9,28.771691008573725,-16.597217275756986,3.5388695993791317,-4.285747188860066,243.55147643013373,53.68705028960318,22.61539177871613,3.5108620951641525,176.87896016308713,21.53378133942608,42.132561476537624,4.57520640904107,207.65151060066557,-5.644098641796523,40.20745335982887,-1.222555143700882
10,45,0.0,4.0,3,0.9,28.704088295164695,-16.78661453986933,3.518206968501059,-4.32674362930455,243.5094196174774,54.21592566956408,22.604434621343596,3.571109952154166,178.55116375390165,22.20819126413287,42.23539849745964,4.5849214259128495,206.08132349162597,-7.075667174132971,40.041669184619714,-1.3694605690773014
10,45,0.0,4.0,4,0.9,28.563420013288464,-16.252816421853097,3.5105437062299005,-4.165024719435317,243.1590455505112,53.65992853131989,22.557537724409656,3.510635843096137,179.65642335897536,23.08226417596773,42.9079699766526,5.149037004354611,207.6052077319404,-4.371936295782989,39.87894335231876,-1.2763595242427888
10,45,0.0,4.0,5,0.9,28.66723046311903,-16.424115047017835,3.512110082241338,-4.184044883397332,242.827829920349,52.85661484224772,22.532362526618613,3.424707931093322,178.24094321747583,22.5445727616679,42.15104660433866,4.7202592654112285,209.7421990167616,-3.45867038186964,40.14704436624112,-1.0491156558672174
10,45,0.0,4.0,6,0.9,28.649109567153392,-16.330404935615043,3.5219504457769544,-4.202974186925196,243.0155589289459,53.25155185135028,22.450133916313177,3.4378537305117653,175.53763304727653,20.173880579076037,41.07099902819107,3.7556061054467103,205.63167254600876,-5.4748506621166815,39.80872371640724,-1.1037727460288411
10,45,0.1,4.0,1,0.9,28.90216190144606,-16.782334559884255,3.538007811763239,-4.324142877330911,242.4577035663544,53.740733849851345,22.348125027679565,3.445151564887873,171.27711901631216,20.70977547327204,39.68081934371104,4.414296088811447,210.4315856637658,-2.727423895928485,39.866085609475775,-1.4531684985056963
10,45,0.1,4.0,2,0.9,28.97317089899456,-16.434831556010757,3.5453758954901957,-4.25918414407415,241.0101116142001,52.21124479238715,22.32312352780054,3.3781040441623644,170.55587605123185,19.35960324350125,39.532637466909215,4.013130168728102,210.6173297946372,-2.3701057746377265,39.926241849754376,-1.3663216876023498
10,45,0.1,4.0,3,0.9,28.92215452876628,-16.49036529999431,3.5349940923487964,-4.266031917799189,241.4499430025879,52.35812836352308,22.38978221458023,3.4248433196749746,168.46386470040733,17.035691608253863,38.54158150554336,3.0583545995424344,209.53289093246576,-2.986539608792872,39.35294836510177,-1.6591054407658583
10,45,0.1,4.0,4,0.9,28.9214507140044,-16.666635149423424,3.5418321065929583,-4.319557852572361,241.4391948681152,52.65002095127088,22.32611615847288,3.3970237975198763,168.54064315886828,17.193336747044423,38.72344812601128,3.0566104094575812,211.7171080537304,-0.9814897115068234,40.24555583654204,-1.0053806188473882
10,45,0.1,4.0,5,0.9,28.98565106643892,-16.89169284882702,3.553871985495948,-4.366275840083588,242.18023817554297,53.47223936140583,22.393610828806924,3.454227524593769,169.68503882236917,18.484244506141827,38.68555169643496,3.2345435424518927,211.610988876435,-1.973148579083189,40.33786310206948,-1.1124225677958637
10,45,0.1,4.0,6,0.9,28.9260301648316,-16.164258162695244,3.5522671055271418,-4.1717481950264546,241.67581743982964,51.960301628095145,22.3163992486178,3.3371011437770997,171.7452948740542,18.245756199081935,40.34785666374303,4.212472291974788,209.70790653563236,-4.011154841131004,39.566319672351526,-1.5993939623615312
10,45,0.2,4.0,1,0.9,29.374792983165776,-16.669725165765314,3.537674384307671,-4.350051540269801,238.05973935502507,51.109314606623585,21.879975292291153,3.2846001673867646,167.33929470808386,17.424884128741095,38.53433750631123,3.2410181163250025,211.37306477341707,-0.4792049900823514,38.107001850348816,-2.482640349794013
10,45,0.2,4.0,2,0.9,29.33503965241504,-16.606297268237533,3.540443336399396,-4.308283472418862,237.12380955297448,50.77792597866734,21.80052863739077,3.2602291842141584,163.48397500892722,14.92852627620788,36.87000665437303,2.09562960879962,211.62757734364183,0.3315058670859478,37.812526890443166,-2.499677176082896
10,45,0.2,4.0,3,0.9,29.384060678495267,-16.522391241853263,3.549277636052075,-4.3215030202914475,237.574199185927,50.893533006145226,21.83805209257067,3.268523863572652,165.8139173502106,16.537909824934697,38.36302224064063,3.173831973521946,210.6219575170463,-0.1669241858621618,37.69588554718878,-2.5462011222828567
10,45,0.2,4.0,4,0.9,29.319318572066766,-16.454081459857758,3.537454999258452,-4.277812427384139,238.1711951743789,51.082208086653154,21.90219019245229,3.331174985749054,166.76188078797338,18.042459888277637,38.10252662313732,3.21482528191767,212.2099197833412,0.2015065337001118,38.57116054579849,-2.1158063437454393
10,45,0.2,4.0,5,0.9,29.367142200726427,-16.55447362004964,3.5314590772631447,-4.321839581004671,237.27456487629684,50.47921770111062,21.83952803098535,3.260437205548169,163.0926608324142,14.941675423199325,37.566627555509264,2.74574314998134,211.34400825211668,0.0696806279152518,37.750359191313784,-2.550194945832522
10,45,0.2,4.0,6,0.9,29.30466330485868,-16.434795501248384,3.5452995884773415,-4.269768355906444,237.14069405410228,50.518368670498184,21.832050149043663,3.3041167274507446,164.11907170561986,15.750073387339564,37.86825935992415,3.0146154390883755,210.50014118279668,0.6389181315504331,37.627379491403545,-2.3783080093280007
10,45,0.3,4.0,1,0.9,29.870133535088826,-16.224415538253755,3.526015275018975,-4.264116466950254,232.9692469657949,48.297313118633795,21.255905642733648,3.121809157752092,168.95448817271668,13.744364924475098,43.01676621088605,4.056503762270165,208.5073902891862,12.675826513631552,31.632903798456443,-1.0937170536252998
10,45,0.3,4.0,2,0.9,29.86170813828146,-16.173531266235734,3.508717074147902,-4.268595785330037,231.2629642429772,47.08512424883747,21.170569667849968,3.05228242983917,165.86079418121693,12.591835462723138,39.631893418719805,1.7349274600271811,209.98076051758488,13.45322168046612,31.721455667950345,-1.2673348744111028
10,45,0.3,4.0,3,0.9,29.928309321899775,-16.13610169851786,3.54151747534223,-4.249919699009732,230.83635972114217,47.019864440522966,21.090613736637582,2.999195521634694,167.8480006984939,14.349098325468145,40.72750976884499,2.5168529187475506,209.65919404983583,13.239560619437574,31.730184932792497,-1.1500101790791777
10,45,0.3,4.0,4,0.9,29.820557828326145,-16.267908196810637,3.508431469975745,-4.264152610168087,231.22834051578153,47.47561617522563,21.167043053993225,3.118493597771459,169.00587949540153,15.097947936664552,41.085894633112126,2.946541476040172,210.16474908117397,14.235207012068326,31.89336161450648,-0.7986572096664679
10,45,0.3,4.0,5,0.9,29.872272566516415,-16.177154161458073,3.5132617283364924,-4.259792221068418,230.8131264525368,47.094194867909046,21.08651021617836,3.0215022230397817,170.45965429322587,17.203027231040597,40.24426982316108,2.428539183888258,208.64960340008335,12.595059235992998,31.6238721008988,-1.1204818732530482
10,45,0.3,4.0,6,0.9,29.897154949339296,-16.356432710665377,3.522921522672236,-4.294859247131663,231.2899269397241,47.131095359850605,21.158407735725397,3.0442037737276477,168.88176072151745,13.737753994330188,40.82608551899416,2.342746621198647,207.94761561884735,12.19217262505735,31.53654655654632,-1.181029291582161
