L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
10,25,0.0,0.0,1,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.0,0.0,2,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.0,0.0,3,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.0,0.0,4,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.0,0.0,5,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.0,0.0,6,0.125,0.035355339059327376,0.3535533905932738,0.0,1.2663481374630691e-18,-8.465450562766818e-18,0.02548442580684478,1.734723475976807e-18,0.5
10,25,0.1,0.0,1,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
10,25,0.1,0.0,2,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
10,25,0.1,0.0,3,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
10,25,0.1,0.0,4,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
10,25,0.1,0.0,5,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
10,25,0.1,0.0,6,0.12456755228599796,0.035294128730710715,0.35294128730710717,0.0035294128730710716,-1.734723475976807e-20,4.996003610813204e-18,0.025351485654158477,2.6150632755908106e-18,0.5
