L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
10,25,0.0,4.0,1,0.13354445304869603,0.03654373449015522,0.3654373449015522,0.0,0.00010316016474698994,0.00025554309499987,0.03187652365743025,0.00047475701320210827,0.5
10,25,0.0,4.0,2,0.1335203024577152,0.03654042999989398,0.3654042999989398,0.0,-6.711061677891136e-06,5.860793064848408e-06,0.03182061453119551,0.0003974415474215395,0.5
10,25,0.0,4.0,3,0.1350800424624789,0.036753236927171314,0.3675323692717131,0.0,0.00016314114445902564,-0.000339004551567565,0.0317608111951274,0.0007244197042371496,0.5
10,25,0.0,4.0,4,0.13289349245479065,0.03645455972231603,0.3645455972231603,0.0,6.467403056797289e-05,-0.00012885249187927342,0.03085036413161696,0.0004462550615097884,0.5
10,25,0.0,4.0,5,0.13280573988897768,0.03644252185140014,0.3644252185140014,0.0,0.00020086182207328495,2.2889048939574026e-05,0.03151125037704628,0.0005352950998128619,0.5
10,25,0.0,4.0,6,0.13187761250066382,0.03631495731797903,0.36314957317979024,0.0,-4.497554094967795e-05,8.415122693643945e-05,0.030667952304631325,0.0003657136332708639,0.5
10,25,0.1,4.0,1,0.13223431417422687,0.03636403637857421,0.3636403637857421,0.0036364036378574213,6.197459432152365e-06,6.477853352063321e-05,0.0309482512911734,0.0003676713999637678,0.5
10,25,0.1,4.0,2,0.1313762272097087,0.03624585868891903,0.3624585868891903,0.0036245858688919034,-0.00016892663689906196,-0.00015397877901165486,0.03098055255351964,0.0004998650512924639,0.5
10,25,0.1,4.0,3,0.13277621517792926,0.0364384707662011,0.36438470766201103,0.0036438470766201104,0.0001321355940076778,1.5887845670232923e-05,0.03112662818066278,0.0004211390866522407,0.5
10,25,0.1,4.0,4,0.1335370557530457,0.03654272236068978,0.36542722360689783,0.0036542722360689787,3.941921112736713e-05,-2.972321556564135e-05,0.03078424764600284,0.0005132060578246545,0.5
10,25,0.1,4.0,5,0.13127267742674348,0.03623157151252806,0.3623157151252806,0.003623157151252806,-8.911025480051113e-06,-0.00015755039197267554,0.03084903829887219,0.0004205139764795543,0.5
10,25,0.1,4.0,6,0.13107484918918644,0.03620426068699462,0.3620426068699462,0.0036204260686994623,-0.00014136223515645642,-0.00013735636404346892,0.03092943693156059,0.000445401913585903,0.5
10,25,0.2,4.0,1,0.1306014197590837,0.03613881843102839,0.36138818431028386,0.007227763686205678,-5.4634973238728986e-05,0.00019949720720738155,0.030371130889556446,0.0003886415277570577,0.5
10,25,0.2,4.0,2,0.1309672460338171,0.03618939707066382,0.3618939707066382,0.0072378794141327646,-2.7106118663027915e-05,0.00028147803317492276,0.03083533779768787,0.00045577823000372787,0.5
10,25,0.2,4.0,3,0.1312163143567355,0.03622379250668482,0.36223792506684815,0.007244758501336964,7.449856785975048e-05,0.00021280844072489035,0.03075460718861469,0.0004932127353939194,0.5
10,25,0.2,4.0,4,0.13313862839314222,0.036488166354743314,0.3648816635474332,0.007297633270948663,7.955995123129039e-05,2.9174443742914154e-05,0.03126485045109711,0.0005361281943170998,0.5
10,25,0.2,4.0,5,0.1313509701842756,0.03624237439576436,0.3624237439576436,0.0072484748791528724,9.80481633263679e-05,8.336410883575194e-05,0.03141726623413234,0.0004366014722090895,0.5
10,25,0.2,4.0,6,0.12955484006941131,0.035993727240925096,0.35993727240925094,0.00719874544818502,2.423933232868273e-05,4.174354902437144e-07,0.030397884350970433,0.00040844753385293575,0.5
10,25,0.3,4.0,1,0.12817902044094248,0.0358020977654861,0.358020977654861,0.010740629329645831,7.623648668904366e-05,0.00011614878934676983,0.030272453106021047,0.0005318073302879591,0.5
10,25,0.3,4.0,2,0.1288272690895063,0.03589251580615468,0.35892515806154673,0.010767754741846403,-5.880859061254273e-05,-5.079578235164042e-06,0.03086752574520162,0.0005840151244928237,0.5
10,25,0.3,4.0,3,0.12920308813771544,0.03594483108010322,0.3594483108010322,0.010783449324030966,6.59161567313744e-05,-0.00016685183837338157,0.030936213193959932,0.0004687166261925233,0.5
10,25,0.3,4.0,4,0.12952870206998673,0.035990096147410715,0.3599009614741071,0.010797028844223214,9.73511122488174e-06,-1.5993928571590155e-05,0.030438647005634412,0.000457111763315889,0.5
10,25,0.3,4.0,5,0.12798611241552585,0.03577514673841686,0.3577514673841686,0.010732544021525058,0.00019843392108554895,-5.4844897879915355e-05,0.030228691792215594,0.0004713225354724797,0.5
10,25,0.3,4.0,6,0.12910168309300435,0.035930722660837806,0.35930722660837805,0.010779216798251341,8.104877308026564e-05,-6.476035373286567e-05,0.03098667145281444,0.0004924181105044717,0.5
10,25,0.4,4.0,1,0.11388319061166503,0.03374658362140752,0.3374658362140752,0.013498633448563009,-1.8110860928052323e-05,-6.794594627953878e-05,0.0248277322059603,0.0003185113823066651,0.5
10,25,0.4,4.0,2,0.11518413538155045,0.033938788337468745,0.33938788337468745,0.0135755153349875,-0.00010508672953409442,0.00024319193599638294,0.025173281856654756,0.00043265744935559313,0.5
10,25,0.4,4.0,3,0.11487261901044928,0.033892863409639686,0.3389286340963969,0.013557145363855876,7.802191812516665e-05,4.252018498286318e-05,0.025129847954356965,0.00045495377759736407,0.5
10,25,0.4,4.0,4,0.1141060115421717,0.03377958133875725,0.3377958133875725,0.0135118325355029,1.5700628043452126e-05,-0.0003742566495661027,0.024466419243846425,0.00042914240536003745,0.5
10,25,0.4,4.0,5,0.11376464007136478,0.03372901422682922,0.3372901422682922,0.013491605690731687,5.475982121782158e-05,7.494029154461352e-05,0.02473490618475234,0.000366052419730105,0.5
