L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
12,36,0.0,4.0,1,0.13221292229985998,0.03030091242436484,0.3636109490923781,0.0,-0.0005459054105186124,9.896486644042173e-05,0.030412006976130963,0.0006589463101370333,0.5
12,36,0.0,4.0,2,0.13291947319558892,0.030381769158355307,0.36458122990026365,0.0,-0.0005175136451825759,-9.55722992631426e-05,0.03083843224382419,0.000492984564087102,0.5
12,36,0.0,4.0,3,0.13429417825160445,0.03053847507785198,0.36646170093422376,0.0,-0.0005831153032641657,-0.00013528464738427523,0.031031150107299448,0.00044515295730920406,0.5
12,36,0.0,4.0,4,0.13366860092793373,0.03046726395839723,0.36560716750076677,0.0,-0.0005421980887090584,0.0001471758231002355,0.031140624156910417,0.00042503245498511566,0.5
12,36,0.0,4.0,5,0.13182249866380386,0.03025614017846027,0.36307368214152325,0.0,-0.0006899605316925259,0.0002095520697155576,0.031069002203509943,0.0004599937081667323,0.5
12,36,0.0,4.0,6,0.1330825207292472,0.030400397558763656,0.36480477070516387,0.0,-0.0006057608075489974,0.00020622701901709518,0.03125199991717049,0.0005145058585194445,0.5
12,36,0.1,4.0,1,0.13193959247790468,0.03026957498851692,0.36323489986220303,0.0030269574988516924,0.0005215461493410377,-5.4448312197366874e-05,0.03112915616183448,0.0005798785165457156,0.5
12,36,0.1,4.0,2,0.1314746791231733,0.030216197726087853,0.3625943727130542,0.0030216197726087857,0.0003376974121725794,9.862157800125424e-05,0.03013008936866231,0.00046907262933267556,0.5
12,36,0.1,4.0,3,0.13167624087093094,0.030239350842593576,0.3628722101111229,0.003023935084259358,0.00040805374802667263,-1.9369326123826038e-05,0.03093389858179222,0.00048544260592490676,0.5
12,36,0.1,4.0,4,0.13289851362847285,0.030379373670998758,0.3645524840519851,0.0030379373670998758,0.000514866115542017,0.00013925501619568693,0.031061242231323893,0.00040998045359429147,0.5
12,36,0.1,4.0,5,0.12981432267783535,0.030024795618445302,0.3602975474213436,0.0030024795618445303,0.00046854572471197485,-0.0001256285175338178,0.029945388722240562,0.00043765199584386625,0.5
12,36,0.1,4.0,6,0.1300871907268868,0.03005633492188816,0.36067601906265795,0.0030056334921888164,0.0004393548901494351,-6.062624058642305e-06,0.02959935891314911,0.00043352658778150836,0.5
12,36,0.2,4.0,1,0.1298928100569619,0.030033870932221617,0.3604064511866594,0.006006774186444324,0.0002415571099938874,0.0007004387792317894,0.03060911025233289,0.0007565429351125915,0.5
12,36,0.2,4.0,2,0.12970335446468834,0.03001195993829982,0.36014351925959787,0.006002391987659964,0.0002103165879551865,0.000845043071821227,0.02998537885357056,0.00041094572014270915,0.5
12,36,0.2,4.0,3,0.12996050948360868,0.030041696657822373,0.36050035989386847,0.006008339331564475,0.00022784573078075282,0.0009785557957878999,0.029566412954182247,0.0004223871726397337,0.5
12,36,0.2,4.0,4,0.1327474986823956,0.030362108453446682,0.3643453014413602,0.006072421690689337,0.00017166414486740922,0.0009657577671958308,0.03089657782341847,0.0005494796433292907,0.5
12,36,0.2,4.0,5,0.1292023846731274,0.02995394435549805,0.35944733226597664,0.00599078887109961,0.00019976677530570813,0.0008435289354540777,0.0296104815884628,0.00047676658155499583,0.5
12,36,0.2,4.0,6,0.12979357734780209,0.030022396425627228,0.3602687571075267,0.006004479285125446,0.0002904315415221852,0.0012439837572632978,0.030182410498212804,0.0004179930657945294,0.5
12,36,0.3,4.0,1,0.12785122852604464,0.029796908457977445,0.35756290149572934,0.008939072537393233,0.00013149353149273562,0.0006089263429590983,0.030863086941198253,0.0013057792710024468,0.5
12,36,0.3,4.0,2,0.12650365230871877,0.02963945993902746,0.3556735192683295,0.008891837981708237,0.0002645021848504981,0.0005805507701917968,0.029357652934517177,0.0004355140108966818,0.5
12,36,0.3,4.0,3,0.12862178087324935,0.0298865657381337,0.3586387888576044,0.00896596972144011,0.0001946033193514955,0.0002904694937707712,0.02942394962218444,0.0004959725272214759,0.5
12,36,0.3,4.0,4,0.1270614958164859,0.029704738657756215,0.35645686389307457,0.008911421597326864,0.0001509066396483159,0.000798455144694408,0.029469333223656413,0.0003954665930675011,0.5
12,36,0.3,4.0,5,0.1262452613817721,0.029609174322160422,0.35531009186592505,0.008882752296648127,0.0001538794130781394,0.0009090136076535774,0.029073044278471294,0.0004166005713017781,0.5
12,36,0.3,4.0,6,0.12715794025083915,0.02971601002392378,0.35659212028708537,0.008914803007177135,0.00010689845711586464,0.000796668013801815,0.029822063036354863,0.0005677772685813527,0.5
12,36,0.4,4.0,1,0.12295773012284975,0.0292211075398097,0.3506532904777164,0.01168844301592388,0.00016402255282721857,-0.0007308429125593445,0.028760797966263064,0.0005325768064244232,0.5
12,36,0.4,4.0,2,0.12207089763297718,0.029115538238124242,0.3493864588574909,0.011646215295249698,0.00028543576117686433,-0.0008084825090635991,0.02834526465028898,0.00039073273901018575,0.5
12,36,0.4,4.0,3,0.12359154211425409,0.02929632396761842,0.35155588761142104,0.011718529587047367,0.0002699494651940893,-0.00044531152916258484,0.02866986971140678,0.0004573782873723504,0.5
12,36,0.4,4.0,4,0.12442912638932246,0.02939542745872912,0.35274512950474946,0.011758170983491648,6.534988306837058e-05,-0.0005690183611607462,0.029809929451548756,0.0006123220156133565,0.5
12,36,0.4,4.0,5,0.12273588044581892,0.029194734167242636,0.35033681000691164,0.011677893666897055,0.00022824420543444024,-0.00048594708201794536,0.028085233642823042,0.00042468922471766663,0.5
12,36,0.4,4.0,6,0.12558797612062356,0.029531994904846603,0.3543839388581593,0.011812797961938641,0.00016982147510096417,-0.0003258526590912013,0.029989229443332693,0.0005765249454984845,0.5
12,40,0.0,4.0,1,0.15117303502696916,0.032400813928709284,0.3888097671445114,0.0,-2.6967918244196528e-05,-0.001559033490554882,0.039942275408207085,0.0008495281049541467,0.5555555555555556
12,40,0.0,4.0,2,0.15313419862356742,0.03261030412133387,0.39132364945600645,0.0,-1.8140835167401784e-05,-0.0019884079685241595,0.03984481643459524,0.0006276236108997876,0.5555555555555556
12,40,0.0,4.0,3,0.1530139684806173,0.03259749995532817,0.39116999946393805,0.0,-5.0240961906833753e-05,-0.0017451386924808685,0.03944800197518467,0.0006489937913748025,0.5555555555555556
12,40,0.0,4.0,4,0.1550942342418518,0.032818337760255216,0.39382005312306256,0.0,-2.9105248085850614e-06,-0.0018657832661569272,0.04081190933414577,0.0006398622694207867,0.5555555555555556
12,40,0.0,4.0,5,0.15062321166260745,0.03234183862174156,0.3881020634608987,0.0,-4.6231141146164606e-05,-0.0018878559273224427,0.03957982097404815,0.0007505833446497143,0.5555555555555556
12,40,0.0,4.0,6,0.1507534752790462,0.03235582071099828,0.3882698485319794,0.0,-0.00014872572003379292,-0.0015690372322810786,0.03898926402070957,0.0006887013352077149,0.5555555555555556
12,40,0.1,4.0,1,0.1499458112473102,0.03226903091021016,0.38722837092252194,0.0032269030910210164,-2.4468181116483597e-05,0.00029050608445408007,0.038186885843232696,0.00073964248612852,0.5555555555555556
12,40,0.1,4.0,2,0.1510462709521227,0.03238722645067834,0.3886467174081401,0.003238722645067834,0.00021225172248708144,-0.00015445149596232202,0.03923823692760685,0.0005725933620051394,0.5555555555555556
12,40,0.1,4.0,3,0.14998488363407034,0.03227323491537944,0.38727881898455324,0.003227323491537944,0.00013034896757653562,8.893655057057458e-05,0.03814806333210345,0.0006800757351623423,0.5555555555555556
12,40,0.1,4.0,4,0.1530022310093809,0.032596249678769805,0.3911549961452377,0.003259624967876981,-6.220292603745733e-05,0.00018507472504589943,0.039276287107040744,0.0006904610255168895,0.5555555555555556
12,40,0.1,4.0,5,0.15163477864705074,0.03245025879958548,0.3894031055950257,0.0032450258799585478,-1.8527415678636335e-05,-9.816987246772133e-05,0.03963483183282886,0.0006546771505980166,0.5555555555555556
12,40,0.1,4.0,6,0.15010444148931765,0.03228609537845863,0.3874331445415036,0.0032286095378458637,-0.00011384016740060498,4.293977950901707e-05,0.03949620462813927,0.00081417958250229,0.5555555555555556
12,40,0.2,4.0,1,0.14883089922880963,0.03214883996835932,0.3857860796203119,0.006429767993671865,-5.993461146735717e-07,-0.0011551510243613286,0.03843812853979031,0.0007334643283185469,0.5555555555555556
12,40,0.2,4.0,2,0.1502439226679037,0.03230109245958509,0.38761310951502104,0.006460218491917018,8.523047114766741e-05,-0.0009520730205872149,0.039176321641856034,0.0009142543274874799,0.5555555555555556
12,40,0.2,4.0,3,0.1490644836315983,0.03217405826468636,0.38608869917623634,0.006434811652937272,2.1023702085303698e-05,-0.0008219494195282139,0.03839660418474097,0.0009246284240324506,0.5555555555555556
12,40,0.2,4.0,4,0.15010961286505706,0.03228665153153005,0.3874398183783606,0.00645733030630601,-1.7223261773380988e-05,-0.0005063188542620972,0.03837588404903064,0.0007733908968539562,0.5555555555555556
12,40,0.2,4.0,5,0.14611680654672787,0.031854356773656375,0.38225228128387656,0.006370871354731276,3.198174806264032e-05,-0.0011524810096602079,0.03745824609667654,0.000601752598269465,0.5555555555555556
12,40,0.2,4.0,6,0.14808645914337173,0.032068336228991315,0.3848200347478958,0.006413667245798263,-9.721441687363812e-05,-0.0010355353556501014,0.03872744426651574,0.0007789832157628759,0.5555555555555556
12,40,0.3,4.0,1,0.14207986810094236,0.03141123605815264,0.3769348326978317,0.00942337081744579,0.00010158244353291255,9.730873209036638e-05,0.0357295269694236,0.0005903612230766267,0.5555555555555556
12,40,0.3,4.0,2,0.14388996083782796,0.03161069184867018,0.3793283021840421,0.009483207554601053,4.042203045433435e-05,-0.0005947452100665489,0.03669829951882857,0.0008463410271083601,0.5555555555555556
12,40,0.3,4.0,3,0.14540703184454595,0.03177689497852195,0.3813227397422634,0.009533068493556585,-0.00019171242980518685,-0.00037770704112139516,0.03717122020541511,0.0009501442973480044,0.5555555555555556
12,40,0.3,4.0,4,0.14380758628883733,0.03160164226226987,0.3792197071472385,0.00948049267868096,0.00015977833348506068,0.00040443350504418426,0.03620672212856042,0.0006517317805612621,0.5555555555555556
12,40,0.3,4.0,5,0.14578726903640726,0.03181841590228222,0.38182099082738663,0.009545524770684665,6.6957155761367745e-06,0.000234757119404712,0.03803967323401389,0.0005521704312443991,0.5555555555555556
12,40,0.3,4.0,6,0.1431023327732352,0.03152405747701481,0.37828868972417773,0.009457217243104443,-3.7396196541208e-05,2.1688472071987627e-05,0.036896934588304814,0.0007375873650083236,0.5555555555555556
12,40,0.4,4.0,1,0.13451419279556026,0.030563480476837997,0.36676176572205593,0.0122253921907352,0.0005804806844858881,-0.0004582642455011147,0.03489233175267908,0.0007894405281328059,0.5555555555555556
12,40,0.4,4.0,2,0.13295884744732417,0.03038626876560047,0.36463522518720565,0.012154507506240189,0.0006127780211641226,-0.00015619312492051266,0.0336089274727918,0.0006268794614669938,0.5555555555555556
12,40,0.4,4.0,3,0.13578641425985868,0.030707673473220135,0.3684920816786416,0.012283069389288054,0.0005727801623588499,-0.00033817251324175853,0.03473508742024456,0.000898398780437591,0.5555555555555556
12,40,0.4,4.0,4,0.13513439000113642,0.03063385812947466,0.3676062975536959,0.012253543251789865,0.0005146983494795608,1.501885594176744e-05,0.034377974370527614,0.000583079753205173,0.5555555555555556
12,40,0.4,4.0,5,0.134010305209806,0.030506181660649397,0.3660741799277928,0.012202472664259759,0.00029224415884911517,-8.756517992601168e-06,0.03429631428836928,0.0006954095867657906,0.5555555555555556
12,40,0.4,4.0,6,0.13367151786284073,0.030467596387031594,0.36561115664437915,0.012187038554812638,0.0002865598732479705,-0.00036280193252726894,0.03399538148090329,0.0006570635477579743,0.5555555555555556
12,48,0.0,4.0,1,0.20946495858684216,0.03813945159495849,0.4576734191395019,0.0,0.0001534729766708045,0.0004224184503801422,0.07640978457620777,0.002164586108124612,0.6666666666666666
12,48,0.0,4.0,2,0.2009439240348571,0.037355641031961026,0.44826769238353226,0.0,0.00021720285695709982,0.00041414290330027566,0.07034867522490368,0.001519583475665574,0.6666666666666666
12,48,0.0,4.0,3,0.2019807876221989,0.0374518939239058,0.44942272708686964,0.0,0.00013540563699009612,0.0007357094767789199,0.0694854006901386,0.0019941953655023105,0.6666666666666666
12,48,0.0,4.0,4,0.2061366004042377,0.037835223925250835,0.45402268710300997,0.0,0.00013226991192696563,0.00045368078499005704,0.07374292722674333,0.0019562079669475543,0.6666666666666666
12,48,0.0,4.0,5,0.19963560996995913,0.037233834110512454,0.44680600932614944,0.0,-0.0001691071067172972,-0.00027806076240215964,0.06901343339762947,0.0015768021267758199,0.6666666666666666
12,48,0.0,4.0,6,0.20619826191124715,0.037840882315079025,0.45409058778094835,0.0,-4.4977208998786166e-05,0.00045381871016628313,0.07385799696396819,0.0021342497516019104,0.6666666666666666
12,48,0.1,4.0,1,0.2052902708614852,0.03775747450482535,0.45308969405790417,0.003775747450482535,5.7692620661491876e-05,-0.0016439629443113194,0.07322483436248903,0.0018701406298723751,0.6666666666666666
12,48,0.1,4.0,2,0.20059532902593064,0.03732322491741073,0.4478786990089288,0.0037323224917410734,0.00011829481254722702,-0.0013382914666101016,0.07011639702048336,0.001502747703785379,0.6666666666666666
12,48,0.1,4.0,3,0.2065821272712462,0.0378760888430989,0.4545130661171868,0.00378760888430989,0.0002269879063059794,-0.001220823678893533,0.0746847278475576,0.0017776635007741045,0.6666666666666666
12,48,0.1,4.0,4,0.2127641859534412,0.03843864031311617,0.461263683757394,0.003843864031311617,0.00016443532102956626,-0.0009633927486514151,0.0788139987788893,0.0018500799455972918,0.6666666666666666
12,48,0.1,4.0,5,0.2005590057674514,0.03731984557022013,0.44783814684264156,0.0037319845570220134,0.00014927835858399418,-0.0014550587725870529,0.06936184546565922,0.0013052572022910168,0.6666666666666666
12,48,0.1,4.0,6,0.20595930937344153,0.03781895003513464,0.45382740042161573,0.0037818950035134642,0.00032803489162612086,-0.0007207932419673602,0.07437973362737543,0.002073865870772228,0.6666666666666666
12,48,0.2,4.0,1,0.19156277773778987,0.03647323769044285,0.43767885228531417,0.00729464753808857,-0.00021039734821873783,0.0014910520479870946,0.06275285733467598,0.002079048794804186,0.6666666666666666
12,48,0.2,4.0,2,0.18909860006454807,0.03623789070393685,0.4348546884472422,0.00724757814078737,0.00030142466615086386,0.0014004046909307881,0.06100066410243349,0.0017741619810625307,0.6666666666666666
12,48,0.2,4.0,3,0.19076779561430096,0.03639747736358449,0.4367697283630139,0.007279495472716899,5.446768214666894e-05,0.001742970011668778,0.06013369354801823,0.0014687773217981956,0.6666666666666666
12,48,0.2,4.0,4,0.197289510087862,0.03701440317331646,0.44417283807979746,0.007402880634663292,-0.00017800489182618075,0.0011764515509975883,0.064992921009454,0.002428937653320921,0.6666666666666666
12,48,0.2,4.0,5,0.1886284983081678,0.036192818723333145,0.43431382467999774,0.0072385637446666295,-0.0001997320850278855,0.0009253692613272885,0.0605783428256769,0.0012786894371440503,0.6666666666666666
12,48,0.2,4.0,6,0.19328982954816315,0.03663728269090593,0.43964739229087113,0.007327456538181187,-6.7909595091979425e-06,0.0014567819491835632,0.0616031019804022,0.0021128919333903025,0.6666666666666666
12,48,0.3,4.0,1,0.17490309901039175,0.03485118153289543,0.4182141783947452,0.01045535445986863,-0.0009353256196312637,-0.0001027532680710239,0.053160142986622416,0.001469387110871444,0.6666666666666666
12,48,0.3,4.0,2,0.16897304494276044,0.03425527584494999,0.41106331013939984,0.010276582753484996,-0.0009721120433270455,-0.00022402014360413237,0.050019138769172064,0.0012312117401643869,0.6666666666666666
12,48,0.3,4.0,3,0.16918015742667605,0.03427626298696981,0.4113151558436378,0.010282878896090943,-0.0006187751583360276,1.962793774248443e-05,0.0495460684485097,0.0012166994769278615,0.6666666666666666
12,48,0.3,4.0,4,0.16854235637196588,0.03421159204656916,0.4105391045588299,0.010263477613970748,-0.0009959265389741416,0.00040579590836129094,0.04977665011716838,0.0014909490094317285,0.6666666666666666
12,48,0.3,4.0,5,0.1713619234482106,0.034496570224867865,0.41395884269841443,0.010348971067460359,-0.0008526307784785165,-1.4742939848650752e-05,0.05002772245817633,0.0014206785238772574,0.6666666666666666
12,48,0.3,4.0,6,0.16945777656050667,0.034304374575315,0.4116524949037801,0.0102913123725945,-0.0008612335668759623,0.00012920656982445513,0.0505248794593031,0.0015350895703032602,0.6666666666666666
12,48,0.4,4.0,1,0.15669928242200468,0.03298771682405318,0.3958526018886382,0.013195086729621273,-0.0005919646139792984,-0.00044588908064249907,0.04506808018661153,0.0010688058042915786,0.6666666666666666
12,48,0.4,4.0,2,0.1545045527045683,0.03275588928224379,0.3930706713869254,0.013102355712897515,-0.0007593976891574863,-0.000597028846962148,0.043149220780942146,0.0010937145999486166,0.6666666666666666
