L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,37,0.7,4.0,4,0.74,41.13327825894358,-15.521879552755223,6.298423135929225,-9.475947863778936,201.551677343199,21.930261343749933,21.134496716176358,-2.3341519501424512,255.8101658414439,1.9361597418536802,122.4549602931988,0.8286198343999324,220.8316669055942,22.27723727058189,28.086444140060774,-2.8558509112194637
10,37,0.7,4.0,5,0.74,41.098393857351205,-15.424090238940035,6.286753208226396,-9.30539432219278,201.53454442055462,21.906599232092873,20.972902163241212,-2.4005152616887844,256.6733809749634,3.2995490029339423,122.42806067611491,1.7299672271154254,220.92166682520525,22.409470394673114,27.892890340173143,-2.824203796590612
10,37,0.7,4.0,6,0.74,41.11975476743399,-15.475968633530112,6.309689719459998,-9.422775526986548,201.80379510089,22.121166063948063,21.259830204983558,-2.2662980126547727,255.2973964078457,1.8403247806381493,121.4436338192631,0.2878443257866188,220.66231875053023,22.368197219728035,27.86590769482434,-2.999335266968557
10,39,0.5,4.0,1,0.78,37.14954475745267,-15.748759367772877,5.089420641053157,-7.137270108912245,214.72309618143754,31.906940522508926,20.759458763708643,0.215511889497559,232.72741760956396,4.567361228084204,90.85765545122669,0.5272068468764823,219.47348195606565,23.518852679033436,30.04848960965284,-1.4164627267102903
10,39,0.5,4.0,2,0.78,37.099788841415716,-15.85869920164788,5.085761977901159,-7.139642209590326,214.8512426475967,32.015251112750896,20.602475217986413,0.05718758883477533,232.29641249733305,3.6861185306981197,91.06583731845457,0.9099737324944737,219.50677580364814,23.62643177574885,29.888496278543187,-1.5599720451753538
10,39,0.5,4.0,3,0.78,37.152802257633304,-15.782244946042917,5.091704693812598,-7.109556402348076,215.12528776021162,32.08511791608231,20.680834284135777,0.08299906477413235,231.92631305080778,4.1373502146766885,90.51117860876596,0.7194125056001903,219.3327777393783,23.10049276417946,29.782868148164784,-1.695785897496601
10,39,0.5,4.0,4,0.78,37.14138778437373,-15.854216310879707,5.099779381773128,-7.150334035456632,214.97945848485307,32.19568927990769,20.722154483610137,0.1766493418774727,232.1623060100817,3.6041851596166117,90.53449556674616,0.26136588907670555,218.84949997182656,23.021222066309996,29.875039945775065,-1.575704306249481
10,39,0.5,4.0,5,0.78,37.11776215202492,-15.85415901845958,5.079343517272421,-7.185234144610587,215.02831226044742,32.09750546991717,20.726722545299737,0.16260241125335423,230.88327817309397,2.949151805900687,90.70798843565731,0.6296616625601769,219.8030225579077,23.741035558156874,29.978422222970472,-1.528941179596756
10,39,0.5,4.0,6,0.78,37.18117986790603,-15.85571990087764,5.107466586194259,-7.134847621295757,214.92431151063693,31.942284346814084,20.646973242630615,0.03873918304805702,232.01399955947826,3.723605038678984,90.72694242473146,0.6266999205366623,219.59648037601127,23.572396893954913,29.885109227937175,-1.5645183267117517
10,39,0.6,4.0,1,0.78,38.21953751934936,-15.714504290314864,5.296205309934772,-7.457791606861346,208.8015430621389,29.262826028018548,20.190110400700263,-0.14991285416115122,233.02916573569215,1.942553299033247,93.09595899467438,0.26812046670610556,221.13925868026536,24.5476095238017,28.502422569871346,-1.6580192528265585
10,39,0.6,4.0,2,0.78,38.223927515752536,-15.767759341254745,5.308110180139292,-7.482194307030443,209.1501434439389,29.849273490482414,20.256240877339437,-0.04299999539452748,233.69117681496604,2.217014697497718,92.99036509388334,0.17554981412845652,221.00744183835272,24.39115811286127,28.78512798363725,-1.4384067921852206
10,39,0.6,4.0,3,0.78,38.07395390606884,-15.608167164211007,5.283036062372856,-7.312577499552776,208.70862005678754,29.485084868331846,20.16098619572419,-0.04348935990584442,231.8187505995777,2.6210433398316644,91.29809917628552,0.17145732814092035,220.5817456787482,24.223887359456306,28.39329162657831,-1.7064841275014608
10,39,0.6,4.0,4,0.78,38.10952863966939,-15.716875416909513,5.270861569529538,-7.428258767824699,209.16721655569063,29.709372714514863,20.221037316761134,-0.09425809378926324,232.3027005580237,2.3279721870933314,92.50904848849186,0.7760963919160742,220.52940419121234,24.051819005739475,28.359065142880375,-1.8029049503425518
10,39,0.6,4.0,5,0.78,38.151209310765786,-15.7916889686692,5.281585464682249,-7.437600877298481,209.22980448787348,29.875844015320315,20.214873867428565,-0.05710996320877861,233.92702062497696,3.105471536165111,92.53165344391111,0.5129119887173416,221.38812485709337,24.706477679049566,28.54439888046175,-1.731243926788848
10,39,0.6,4.0,6,0.78,38.14182594415684,-15.697207907337011,5.292638576003865,-7.3891942500456524,208.82869559336987,29.530362133506877,20.163730911746672,-0.059559752282169275,233.71001611979085,3.2189843548795425,93.09834572627292,1.0908337520244162,220.51856397534115,24.099432296145977,28.24205097405263,-1.8588863323767868
10,39,0.7,4.0,1,0.78,39.07756642814478,-15.574450186663345,5.464642425622513,-7.706254614111677,201.59099562665122,24.326836536475888,19.771044595436997,-1.248022404936527,226.9405609784488,2.0756004684428575,95.9802352635003,0.5064522804789025,222.68577287749758,27.372872889501657,26.78904397808003,-0.6835962874108183
