L,nup,delta,U,seed,apx,apy,chi_son_full,chi_son_vertex,chi_sext_full,chi_sext_vertex,chi_d_full,chi_d_vertex,chi_dxy_full,chi_dxy_vertex,n
12,72,0.3,4.0,4,-1,1,4.153017083124064,-4.660308020148208,28.89892957031375,4.0040363252154325,36.74364475540149,2.567626741799396,35.42003454294599,4.60991110117714,1.0
12,72,0.3,4.0,5,-1,1,4.17839062817648,-4.759696678334739,28.952695536555854,4.015212828478328,37.38801192164354,2.822645994944886,35.26425336917622,4.506265345669496,1.0
12,72,0.3,4.0,6,-1,1,4.164232395593417,-4.710214636280712,28.88478644928769,3.9517052315520886,36.421137407440966,2.34432804898319,35.276562270029615,4.461817649817668,1.0
12,72,0.4,4.0,1,-1,1,4.3326513880886655,-4.715766411942238,28.115670069106365,3.620847812592456,35.59496535277172,2.6206181112605074,34.30485711937806,4.361746731802692,1.0
12,72,0.4,4.0,2,-1,1,4.326408186134783,-4.713281841338229,27.9808990834532,3.536039039730967,34.68485718101891,1.897986325570596,34.22425455835945,4.321850532569691,1.0
12,72,0.4,4.0,3,-1,1,4.32489194149285,-4.727986238665873,27.98060831756535,3.514609693434754,35.91476914371394,2.78181051765796,34.31563445727302,4.303874815991745,1.0
12,72,0.4,4.0,4,-1,1,4.33763952760776,-4.760505118604181,28.057629872907533,3.5963919394410566,34.71468329900793,1.7913119568851734,34.415313700662985,4.367348915869823,1.0
12,72,0.4,4.0,5,-1,1,4.333490677558171,-4.74835949296596,27.914195753647142,3.513931512314649,35.46012164819991,2.416711820007425,34.276217114662,4.323665466298486,1.0
12,72,0.4,4.0,6,-1,1,4.316427405748913,-4.693860933061222,27.97552296185457,3.5175109492521224,35.583366648383155,2.6827426789854836,34.28618765164974,4.348760536051918,1.0
12,72,0.5,4.0,1,-1,1,4.462000518993572,-4.71646438508189,27.09784789289077,3.189491252358377,33.582141734153595,1.950775561633477,32.99561874506658,3.966332655392319,1.0
12,72,0.5,4.0,2,-1,1,4.453844531978606,-4.672352260852909,27.038686824958667,3.18183536984105,33.42848381307372,1.925428961751375,32.91603721929205,3.9112009980874056,1.0
12,72,0.5,4.0,3,-1,1,4.450464187190358,-4.670436960651874,27.02851292705325,3.1731779461802647,33.587322890711064,1.939892987817352,32.93855126848047,3.942228048252729,1.0
12,72,0.5,4.0,4,-1,1,4.455856543016343,-4.688988472625034,27.07681491838091,3.202141697023044,33.47419991280016,2.0626339004533225,33.017050167903065,4.008947823230495,1.0
12,72,0.5,4.0,5,-1,1,4.474565869673934,-4.715337379278767,27.07641898716968,3.180983090364035,33.78144983310369,2.1102030960925275,33.01611566008438,3.974956137192146,1.0
