L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
8,16,0.0,4.0,1,0.13736003143659042,0.04632764284092949,0.3706211427274359,0.0,2.8360643101166347e-05,0.0014497212374832355,0.039029094319561766,0.0006005558510782655,0.5
8,16,0.0,4.0,2,0.13583253689659483,0.04606933241332344,0.36855465930658754,0.0,-0.0001138028119330608,0.0009078476241530502,0.03849181567708124,0.0005572476520171134,0.5
8,16,0.0,4.0,3,0.13595849242585292,0.04609068717380933,0.36872549739047467,0.0,-2.8895205527875454e-05,0.0011834748806847685,0.038491705309710196,0.0005162178734801574,0.5
8,16,0.0,4.0,4,0.13521372958057398,0.04596427443892124,0.3677141955113699,0.0,-0.0001398411415855764,0.0016399021731146428,0.03800818814678501,0.0006550794945348694,0.5
8,16,0.0,4.0,5,0.13675174717677824,0.04622495050984003,0.36979960407872026,0.0,2.3501106925464025e-05,0.0012155509613644613,0.03838842442442555,0.0006040971432136588,0.5
8,16,0.0,4.0,6,0.13516364180381923,0.04595576028295773,0.36764608226366186,0.0,0.00015590532964276363,0.001126958947201634,0.03804680284172447,0.000423626815543097,0.5
8,16,0.1,4.0,1,0.13312948261420313,0.04560864135059193,0.36486913080473543,0.004560864135059193,-0.00045875274836279067,0.000305990870484326,0.032729240851164146,0.0005048652796604908,0.5
8,16,0.1,4.0,2,0.1327931366868838,0.04555099077662921,0.3644079262130337,0.004555099077662921,-0.0003056867952589637,0.00012738708087259992,0.0327598355613909,0.00044075598220732635,0.5
8,16,0.1,4.0,3,0.13425586151613073,0.0458011772358478,0.3664094178867824,0.00458011772358478,-0.0003728871786952257,0.0002160667018782786,0.03311044779736572,0.0006787011185193487,0.5
8,16,0.1,4.0,4,0.13258157295444464,0.04551469078674706,0.3641175262939765,0.004551469078674706,-0.0004825017297514758,0.0006546189778740448,0.03255426262154029,0.00048468106278570805,0.5
8,16,0.1,4.0,5,0.13466120441060916,0.04587026617445955,0.3669621293956764,0.004587026617445956,-0.0003173826056940531,0.0004883532990538272,0.03324486248785215,0.0004544097391964692,0.5
8,16,0.1,4.0,6,0.1320618636721887,0.045425396199460365,0.3634031695956829,0.004542539619946036,-0.00030934496415717795,-3.602244498270707e-06,0.03308301766255643,0.0005874678401804534,0.5
8,16,0.2,4.0,1,0.13072296491234203,0.045194538682846896,0.36155630946277517,0.009038907736569379,3.9497157769491256e-05,0.0008965380788237068,0.03243852026895486,0.0004771957018937966,0.5
8,16,0.2,4.0,2,0.13335573674228018,0.04564738093908705,0.3651790475126964,0.00912947618781741,0.000336579925570594,0.0008543299204492871,0.033701789681398364,0.0004753253043743304,0.5
8,16,0.2,4.0,3,0.1307076619293221,0.04519189327352482,0.36153514618819854,0.009038378654704964,0.000526111512321157,0.0006714041298344214,0.032738464243653696,0.000471786836715453,0.5
8,16,0.2,4.0,4,0.13232303787593808,0.045470292134662305,0.36376233707729844,0.009094058426932462,0.00034314946394951683,0.00082020876958162,0.03383738773891572,0.00045111274757417014,0.5
8,16,0.2,4.0,5,0.13211236169152857,0.04543408028594982,0.36347264228759857,0.009086816057189964,0.00011917529790634554,0.0007932625635653709,0.03270723215946458,0.0004348245341949585,0.5
8,16,0.2,4.0,6,0.1318568103948027,0.04539011635167718,0.36312093081341745,0.009078023270335437,0.00046077110845811153,0.0007905863414655948,0.03322874431487831,0.00045723202399797783,0.5
8,16,0.3,4.0,1,0.13023047373062313,0.04510932444673702,0.3608745955738962,0.013532797334021107,0.0019155581013179039,0.0001096988462343032,0.033862041353525496,0.0005369741567949302,0.5
8,16,0.3,4.0,2,0.13001813323024936,0.04507253411693918,0.3605802729355134,0.013521760235081753,0.0019972606606638655,-2.6321956705852717e-05,0.03380471357585056,0.0005516217346042547,0.5
8,16,0.3,4.0,3,0.1298447919802493,0.045042478558482944,0.36033982846786355,0.013512743567544883,0.001968843020918595,-8.017301084559114e-06,0.03372895108720737,0.0004064687306963271,0.5
8,16,0.3,4.0,4,0.13120760495143996,0.045278237900411376,0.362225903203291,0.013583471370123413,0.002153769833120178,8.542136778036738e-05,0.03360327849578434,0.0004549971285756486,0.5
8,16,0.3,4.0,5,0.13030896015740295,0.04512291549157059,0.3609833239325647,0.013536874647471176,0.0020675881227087845,5.9894694164387e-05,0.03331652400877001,0.0004437358315747929,0.5
8,16,0.3,4.0,6,0.12992124412375772,0.04505573703130062,0.36044589625040496,0.013516721109390185,0.00212653413620928,-7.591087677670527e-05,0.03388249120763802,0.0005660614883025553,0.5
8,16,0.4,4.0,1,0.1270723393919298,0.04455900922371259,0.3564720737897007,0.017823603689485035,0.0014690706504588895,-0.0010226754669859263,0.033042995356224326,0.00045353104359704705,0.5
8,16,0.4,4.0,2,0.12686222778339873,0.04452215526134831,0.3561772420907865,0.017808862104539327,0.0014455766827022392,-0.0010922989631109055,0.03295459198710279,0.0005559429579844351,0.5
8,16,0.4,4.0,3,0.12764809803671523,0.04465984249662862,0.35727873997302895,0.017863936998651447,0.0015098337055750382,-0.0004730687522532251,0.03317397540302986,0.0005096995136020802,0.5
8,16,0.4,4.0,4,0.12819376490384665,0.044755196085176564,0.3580415686814125,0.017902078434070625,0.0014436963642972835,-0.0005462805245795913,0.032890306623014176,0.0005294612870076297,0.5
8,16,0.4,4.0,5,0.12762697122822506,0.04465614655835204,0.3572491724668163,0.017862458623340818,0.0014066694406777247,-0.0007307457641611108,0.032930964167294116,0.0005755181092907932,0.5
8,16,0.4,4.0,6,0.1254792529596994,0.04427881352854097,0.35423050822832775,0.01771152541141639,0.0016374475192830525,-0.0006343309511955345,0.032792717301130585,0.000654251986197832,0.5
8,18,0.0,4.0,1,0.1604015912986429,0.05006270931583003,0.40050167452664026,0.0,-0.0004267750461615145,-0.0005183469289135739,0.05065675413790797,0.0007138848923287861,0.5625
8,18,0.0,4.0,2,0.15725332402838468,0.049568974045702326,0.3965517923656186,0.0,-0.0006613181716970919,-0.0007303202466313122,0.049822718472184974,0.0007718645245492793,0.5625
8,18,0.0,4.0,3,0.15813853729261423,0.049708295537033834,0.39766636429627067,0.0,-0.0006754565825711682,-0.0003158014982643821,0.04982797556280301,0.0005873590765333961,0.5625
8,18,0.0,4.0,4,0.159470587391584,0.04991721073931816,0.39933768591454527,0.0,-0.0006451080447505626,-0.000572926557475973,0.05060253342566928,0.0008629893991944283,0.5625
8,18,0.0,4.0,5,0.15792552676999064,0.049674806046738657,0.39739844837390925,0.0,-0.0007956465000216272,-0.0005427012484150069,0.049418735991285954,0.0009167734636736192,0.5625
8,18,0.0,4.0,6,0.15626151358508136,0.04941240886424073,0.39529927091392586,0.0,-0.00040815877069126996,-0.0008542962025805574,0.04830690343038914,0.0006811536423603394,0.5625
8,18,0.1,4.0,1,0.15097143192139933,0.04856880298887203,0.3885504239109762,0.004856880298887203,-0.0010391020965801957,-0.0017079208824252422,0.04060470941496994,0.0006233392553207359,0.5625
8,18,0.1,4.0,2,0.1520862491212963,0.0487477962837322,0.3899823702698576,0.004874779628373221,-0.0012686569267575123,-0.001916724800206819,0.04083660345820729,0.0006806919850696222,0.5625
8,18,0.1,4.0,3,0.15146128170947054,0.04864753361384806,0.3891802689107845,0.004864753361384807,-0.0011709697035297735,-0.001444167025030918,0.0402407996212399,0.0006388530133688882,0.5625
8,18,0.1,4.0,4,0.1532632370913533,0.04893606113647067,0.39148848909176537,0.0048936061136470674,-0.001103179911563846,-0.0015385972398784253,0.04112332045898985,0.0007714400503171082,0.5625
8,18,0.1,4.0,5,0.15345778088841452,0.04896710963883285,0.3917368771106628,0.004896710963883285,-0.0011876234739687215,-0.0019086407339502232,0.041092681909530096,0.0007992317635088528,0.5625
8,18,0.1,4.0,6,0.1507125700407556,0.04852714608223738,0.388217168657899,0.004852714608223738,-0.0012936949182400987,-0.002025233861413147,0.039944245942777554,0.0005371002155644708,0.5625
8,18,0.2,4.0,1,0.14733599583645368,0.047980464096802865,0.3838437127744229,0.009596092819360573,0.0002590103948422901,0.0018152732779271805,0.039166134368740654,0.0006423135260469635,0.5625
8,18,0.2,4.0,2,0.14842034847616092,0.048156701973245786,0.3852536157859663,0.009631340394649157,0.00016919970881487385,0.0012371139427330285,0.039541417795106684,0.0006264089199292099,0.5625
8,18,0.2,4.0,3,0.14892593701775966,0.048238654271263566,0.38590923417010853,0.009647730854252714,3.7028539588043665e-05,0.0022053360458659695,0.040325354513064814,0.0006462157154793844,0.5625
8,18,0.2,4.0,4,0.14790519009047445,0.048073054772540334,0.3845844381803227,0.009614610954508067,0.0003627093877650849,0.0017631068434483255,0.039342601043558356,0.0005339460567869885,0.5625
8,18,0.2,4.0,5,0.1527096456071501,0.048847601912598744,0.39078081530078995,0.009769520382519749,0.00013991814558330891,0.0016132500359149655,0.040684523158739896,0.0006524127879632594,0.5625
8,18,0.2,4.0,6,0.14588315091064846,0.0477433161079002,0.3819465288632016,0.00954866322158004,0.0002712231675076573,0.001376823154373083,0.03863011786168321,0.000615060701241793,0.5625
8,18,0.3,4.0,1,0.14515891402050482,0.04762465781053327,0.3809972624842662,0.014287397343159982,3.533737848147357e-05,0.00044291857157170364,0.03921590438684394,0.0006532977471169741,0.5625
8,18,0.3,4.0,2,0.1452332906062823,0.04763685721920749,0.3810948577536599,0.014291057165762247,9.222128210820363e-05,0.0007548148510063447,0.03851506797981691,0.0008552795401466052,0.5625
8,18,0.3,4.0,3,0.14719061398072592,0.04795678620851112,0.38365428966808895,0.014387035862553335,0.00014337299735113268,0.0005781994780905478,0.03986105079425873,0.0006391046073469333,0.5625
8,18,0.3,4.0,4,0.14641772180458285,0.04783071087906395,0.3826456870325116,0.014349213263719185,-3.792454079683434e-05,1.0966632339667881e-06,0.040512480283208696,0.0008671979264813766,0.5625
8,18,0.3,4.0,5,0.1442032443525388,0.047467627842651024,0.3797410227412082,0.014240288352795307,0.0001499186401729566,0.000259778432375915,0.03840571145236967,0.0007650420276739927,0.5625
8,18,0.3,4.0,6,0.1438177842423643,0.04740414410984489,0.37923315287875914,0.014221243232953467,-0.0001682857332579857,0.00024196043744024662,0.038199826377218714,0.0008105506475902629,0.5625
8,18,0.4,4.0,1,0.1399457206020873,0.046761649718627486,0.3740931977490199,0.018704659887450997,-0.0008974788631134656,-0.0014321973212326235,0.03729601020537807,0.0006331636819069225,0.5625
8,18,0.4,4.0,2,0.13887471978654592,0.046582373239936796,0.37265898591949437,0.01863294929597472,-0.0006668839363200223,-0.0016904420495844341,0.03802149514860233,0.0004724027511600762,0.5625
8,18,0.4,4.0,3,0.1409127264176459,0.046922929898672326,0.3753834391893786,0.018769171959468933,-0.0004034102590492511,-0.0012207264847682864,0.03862985357120109,0.0005206114056386969,0.5625
8,18,0.4,4.0,4,0.13882551643354185,0.04657412043478751,0.37259296347830007,0.018629648173915003,-0.00050847519076095,-0.0015692314025035035,0.03699212299545487,0.0007883520757457437,0.5625
8,18,0.4,4.0,5,0.138613674180384,0.04653857173429907,0.37230857387439253,0.018615428693719627,-0.00046835494170128524,-0.001192971606034033,0.037252136064870336,0.0005832133123240263,0.5625
8,18,0.4,4.0,6,0.1409963154024432,0.04693684510236255,0.3754947608189004,0.01877473804094502,-0.0004448224754769073,-0.0008833075181669536,0.03933627955648377,0.0005998564748889728,0.5625
8,21,0.0,4.0,1,0.20063021715691978,0.05598970568842876,0.4479176455074301,0.0,0.0007532629631764228,-0.0004298324300029792,0.0716560871660869,0.0016390008491843262,0.65625
8,21,0.0,4.0,2,0.19728634620266522,0.05552115956476993,0.44416927651815946,0.0,0.0007265014910313105,-0.0003180692651600092,0.06838770058303748,0.0010720007022551384,0.65625
8,21,0.0,4.0,3,0.2018673272116907,0.056162060037739596,0.44929648030191677,0.0,0.0014050528624380536,-0.001584983521333263,0.07305157376138548,0.002378027855834505,0.65625
8,21,0.0,4.0,4,0.1996376045263104,0.0558510301670757,0.4468082413366056,0.0,0.001007139107802028,-0.0005737553030008592,0.06890903392633146,0.0015523898822782023,0.65625
8,21,0.0,4.0,5,0.19802860748085854,0.055625506666352395,0.44500405333081916,0.0,0.0007043258633969138,-0.0004951436980776512,0.06817910833083655,0.0013691840712939556,0.65625
8,21,0.0,4.0,6,0.19773129764618225,0.055583734362865525,0.4446698749029242,0.0,0.0012165211544547128,0.00014380603723399,0.06928562233155905,0.0011897325893972873,0.65625
8,21,0.1,4.0,1,0.18615656017975743,0.05393233031131429,0.4314586424905143,0.005393233031131429,0.0002604142004501009,-1.7872130125721336e-05,0.05498856924797144,0.0009330685392548452,0.65625
8,21,0.1,4.0,2,0.18582924122507977,0.053884894860636696,0.43107915888509357,0.00538848948606367,-0.00015019440957141994,0.0002523211266043379,0.05510313610353777,0.0009294355419805381,0.65625
8,21,0.1,4.0,3,0.18388715953589257,0.0536025826593115,0.428820661274492,0.00536025826593115,0.0001957210803026656,0.00024783857943681126,0.0550944812795342,0.0008760400460662362,0.65625
8,21,0.1,4.0,4,0.18698947122980134,0.05405284902727742,0.4324227922182194,0.005405284902727743,-0.00010219080358767247,0.00024542716104007656,0.055943173417427806,0.0008337152656885427,0.65625
8,21,0.1,4.0,5,0.18396039581338838,0.053613255679768164,0.4289060454381453,0.005361325567976817,0.00014100460963049183,0.0001465661645523135,0.05396119674946961,0.0010013928058051323,0.65625
8,21,0.1,4.0,6,0.18703737840700435,0.054059772822399495,0.43247818257919596,0.0054059772822399495,0.0003459243390340757,-0.0004073276671120521,0.05920891459329882,0.002241993371018464,0.65625
8,21,0.2,4.0,1,0.17697448708075528,0.05258541965827411,0.4206833572661929,0.010517083931654823,0.00013575712009060035,5.802071787239585e-05,0.051280766509740894,0.0011243828024153331,0.65625
8,21,0.2,4.0,2,0.17751092440187716,0.05266505666738934,0.4213204533391147,0.010533011333477869,-7.22547427717277e-05,-2.732535071627712e-05,0.051879749975991464,0.0009447507860327392,0.65625
8,21,0.2,4.0,3,0.17762781882724052,0.052682394299952175,0.4214591543996174,0.010536478859990435,8.57830511041054e-06,1.9599520496391132e-05,0.051267894519375856,0.0009851036614628506,0.65625
8,21,0.2,4.0,4,0.17752260863803582,0.05266678991517624,0.4213343193214099,0.010533357983035249,-0.00015618303720263784,0.00013128381089630783,0.05132331331704158,0.0009991535783621503,0.65625
8,21,0.2,4.0,5,0.17661134877806323,0.05253144129621077,0.42025153036968615,0.010506288259242155,1.1096560914754792e-05,0.0002059450346845043,0.05031874837812298,0.0008202034998618436,0.65625
8,21,0.2,4.0,6,0.17405835259753405,0.05215037640646968,0.41720301125175746,0.010430075281293937,0.00014253696106044744,0.0002672474942280595,0.0497821678546234,0.0009326220096796403,0.65625
8,21,0.3,4.0,1,0.16480427207133114,0.050745115539473834,0.40596092431579067,0.01522353466184215,-0.00020313780429556563,0.0002737317479470057,0.04532976774873849,0.0009426198963411017,0.65625
8,21,0.3,4.0,2,0.16489645965707153,0.05075930635993505,0.4060744508794804,0.015227791907980515,-7.92756584833558e-05,-5.67779015540372e-05,0.045590469627569546,0.0008265708154851991,0.65625
8,21,0.3,4.0,3,0.1672117344272494,0.051114414311677014,0.4089153144934161,0.015334324293503104,0.000202278338898556,0.00029389562806259734,0.04654657813966846,0.0009421815847201362,0.65625
8,21,0.3,4.0,4,0.16811713143843857,0.051252611433229456,0.41002089146583565,0.015375783429968835,-0.00020352040192706184,6.630561481932654e-05,0.04644960834694815,0.0008653759041243517,0.65625
8,21,0.3,4.0,5,0.16458266168233102,0.050710985878667576,0.4056878870293406,0.015213295763600271,-1.741403494509889e-05,9.366375293637721e-05,0.044832321563550756,0.0008381309767332976,0.65625
8,21,0.3,4.0,6,0.16332751210684904,0.050517248308568,0.404137986468544,0.015155174492570398,-0.00010829449581607135,0.00037575189644507845,0.04513951110079191,0.0005853786314122697,0.65625
8,21,0.4,4.0,1,0.15306418032219932,0.04890427197632498,0.3912341758105998,0.019561708790529993,-1.847359972161609e-05,4.720413750081143e-05,0.040733636751882255,0.0008773722622336176,0.65625
8,21,0.4,4.0,2,0.1542936423968138,0.04910028678582454,0.3928022942865963,0.019640114714329818,-0.0001732378137731884,-7.158362873350976e-05,0.03990949531184339,0.0007912445784428478,0.65625
8,21,0.4,4.0,3,0.15668836591484248,0.04947985163093573,0.39583881304748586,0.019791940652374294,0.0002648020688023864,0.00012151954907882803,0.04203762272866017,0.0009891804745025433,0.65625
8,21,0.4,4.0,4,0.15544174452297724,0.04928262633191863,0.394261010655349,0.01971305053276745,-4.7606193041998895e-05,-0.0003010970214737188,0.04101673968094767,0.0009822525932260409,0.65625
8,21,0.4,4.0,5,0.15428860016767926,0.04909948449444239,0.3927958759555391,0.019639793797776958,-0.00019500411626513189,-6.977430927776473e-05,0.0402369314062257,0.0007246645615833323,0.65625
8,21,0.4,4.0,6,0.15566357595129449,0.04931777949420448,0.39454223595363586,0.019727111797681794,0.00024173898838605553,0.0004715413875449534,0.041466205919233216,0.0008733134837722376,0.65625
8,25,0.0,4.0,1,0.26489554656301056,0.06433500536292074,0.5146800429033659,0.0,9.537881901946739e-05,0.0003918654095559637,0.10409644555908945,0.0022123555490882645,0.78125
8,25,0.0,4.0,2,0.27426380684862994,0.06546275263086515,0.5237020210469212,0.0,0.00022139585089038093,1.4775895716259702e-05,0.10970475878056203,0.002823595772240769,0.78125
8,25,0.0,4.0,3,0.26063752452439226,0.06381583910514402,0.5105267128411521,0.0,-0.00034011624108495344,-3.6378977072801244e-05,0.1013463988898476,0.0023384484478566545,0.78125
8,25,0.0,4.0,4,0.267063865636815,0.06459777783000925,0.516782222640074,0.0,0.0002082121987323182,-0.0001778045529762136,0.10507353437228797,0.002849522246298398,0.78125
8,25,0.0,4.0,5,0.2710311159931563,0.0650758110774892,0.5206064886199137,0.0,-0.0005356413726805846,-9.21929610848693e-05,0.10709757682575227,0.002074191788029142,0.78125
8,25,0.0,4.0,6,0.26586997807733365,0.06445322650929385,0.5156258120743508,0.0,7.481049420304071e-05,-1.67075823994077e-05,0.10592180635823745,0.002065336752892138,0.78125
8,25,0.1,4.0,1,0.2585329985054274,0.06355767539524478,0.5084614031619582,0.006355767539524478,-6.303256340092062e-05,5.492664926797994e-05,0.10005762280297933,0.002181701545436878,0.78125
8,25,0.1,4.0,2,0.2591351863544635,0.06363165318289704,0.5090532254631763,0.006363165318289704,0.00018452478097339547,-0.0001562165254637149,0.09930803499940692,0.002225000193057812,0.78125
