            k_x            k_y          value          error
    0.000000000    0.000000000    0.989156335    0.000126632
    0.000000000    0.523598790    0.988900516    0.000120311
    0.000000000    1.047197580    0.987753053    0.000089614
    0.000000000    1.570796371    0.985914421    0.000130443
    0.000000000    2.094395161    0.983415901    0.000211232
    0.000000000    2.617993832    0.981931702    0.000209136
    0.000000000    3.141592741    0.979038702    0.000549538
    0.000000000   -3.141592741    0.979038702    0.000549538
    0.000000000   -2.617993832    0.981931702    0.000209136
    0.000000000   -2.094395161    0.983415901    0.000211232
    0.000000000   -1.570796371    0.985914420    0.000130443
    0.000000000   -1.047197580    0.987753053    0.000089614
    0.000000000   -0.523598790    0.988900516    0.000120311
    0.523598790    0.000000000    0.988954287    0.000051933
    0.523598790    0.523598790    0.988493233    0.000082521
    0.523598790    1.047197580    0.987106741    0.000091847
    0.523598790    1.570796371    0.984468415    0.000165902
    0.523598790    2.094395161    0.980402337    0.000241137
    0.523598790    2.617993832    0.972085906    0.000500274
    0.523598790    3.141592741    0.277471808    0.002533273
    0.523598790   -3.141592741    0.277471808    0.002533273
    0.523598790   -2.617993832    0.972897273    0.000577987
    0.523598790   -2.094395161    0.980526132    0.000318942
    0.523598790   -1.570796371    0.984413351    0.000136787
    0.523598790   -1.047197580    0.987236493    0.000107176
    0.523598790   -0.523598790    0.988351448    0.000091729
    1.047197580    0.000000000    0.987892825    0.000113594
    1.047197580    0.523598790    0.987061332    0.000113448
    1.047197580    1.047197580    0.984751552    0.000151822
    1.047197580    1.570796371    0.977788705    0.000144244
    1.047197580    2.094395161    0.028663685    0.000270169
    1.047197580    2.617993832    0.022505843    0.000242891
    1.047197580    3.141592741    0.021353654    0.000151029
    1.047197580   -3.141592741    0.021353654    0.000151029
    1.047197580   -2.617993832    0.022607120    0.000171870
    1.047197580   -2.094395161    0.028052931    0.000299111
    1.047197580   -1.570796371    0.978048675    0.000236650
    1.047197580   -1.047197580    0.984478720    0.000158529
    1.047197580   -0.523598790    0.987013489    0.000121254
    1.570796371    0.000000000    0.986030239    0.000110457
    1.570796371    0.523598790    0.984763848    0.000172946
    1.570796371    1.047197580    0.977985047    0.000220841
    1.570796371    1.570796371    0.023472940    0.000208782
    1.570796371    2.094395161    0.016295410    0.000136311
    1.570796371    2.617993832    0.013404090    0.000082408
    1.570796371    3.141592741    0.012310516    0.000092934
