            k_x            k_y          value          error
    0.000000000    0.000000000    0.000000000    0.000000000
    0.000000000    0.628318548    0.039946282    0.000670131
    0.000000000    1.256637096    0.071043366    0.000299720
    0.000000000    1.884955645    0.105779748    0.000460719
    0.000000000    2.513274193    0.118134509    0.000712246
    0.000000000    3.141592741    0.131189586    0.000924674
    0.000000000   -3.141592741    0.131189586    0.000924674
    0.000000000   -2.513274193    0.118134511    0.000712246
    0.000000000   -1.884955645    0.105779769    0.000460719
    0.000000000   -1.256637096    0.071043380    0.000299720
    0.000000000   -0.628318548    0.039946267    0.000670131
    0.628318548    0.000000000    0.050596195    0.000542517
    0.628318548    0.628318548    0.040949560    0.000174991
    0.628318548    1.256637096    0.075473149    0.000419241
    0.628318548    1.884955645    0.101257765    0.000240513
    0.628318548    2.513274193    0.171787933    0.001228844
    0.628318548    3.141592741    0.130162120    0.000482710
    0.628318548   -3.141592741    0.130162120    0.000482710
    0.628318548   -2.513274193    0.173329553    0.001762414
    0.628318548   -1.884955645    0.102789553    0.000313163
    0.628318548   -1.256637096    0.076514285    0.000467826
    0.628318548   -0.628318548    0.039311179    0.000130304
    1.256637096    0.000000000    0.073883316    0.000515308
    1.256637096    0.628318548    0.076035717    0.000438392
    1.256637096    1.256637096    0.081165889    0.000217378
    1.256637096    1.884955645    0.111149248    0.000377260
    1.256637096    2.513274193    0.131754893    0.000594977
    1.256637096    3.141592741    0.152211600    0.001308991
    1.256637096   -3.141592741    0.152211600    0.001308991
    1.256637096   -2.513274193    0.132255311    0.000426009
    1.256637096   -1.884955645    0.111610989    0.000419671
    1.256637096   -1.256637096    0.081187869    0.000116529
    1.256637096   -0.628318548    0.075729164    0.000467329
    1.884955645    0.000000000    0.102250000    0.000714087
    1.884955645    0.628318548    0.102113657    0.000455200
    1.884955645    1.256637096    0.112819699    0.000384899
    1.884955645    1.884955645    0.120597252    0.000495711
    1.884955645    2.513274193    0.146064530    0.000470425
    1.884955645    3.141592741    0.142018496    0.000275840
    1.884955645   -3.141592741    0.142018496    0.000275840
    1.884955645   -2.513274193    0.143516583    0.000420946
    1.884955645   -1.884955645    0.121500449    0.000347945
    1.884955645   -1.256637096    0.113349730    0.000420247
    1.884955645   -0.628318548    0.102270860    0.000411880
    2.513274193    0.000000000    0.116971010    0.000677931
    2.513274193    0.628318548    0.163631921    0.001382452
    2.513274193    1.256637096    0.132968514    0.000545030
    2.513274193    1.884955645    0.144068233    0.000502410
    2.513274193    2.513274193    0.137998922    0.000359361
    2.513274193    3.141592741    0.135840615    0.000167410
    2.513274193   -3.141592741    0.135840615    0.000167410
    2.513274193   -2.513274193    0.138058043    0.000254170
    2.513274193   -1.884955645    0.143591955    0.000626097
    2.513274193   -1.256637096    0.136873749    0.000546641
    2.513274193   -0.628318548    0.153981514    0.001270169
    3.141592741    0.000000000    0.137276554    0.000921272
   -3.141592741    0.000000000    0.137276554    0.000921272
    3.141592741    0.628318548    0.130534883    0.000476597
   -3.141592741    0.628318548    0.130534883    0.000476597
    3.141592741    1.256637096    0.172998152    0.001058894
   -3.141592741    1.256637096    0.172998152    0.001058894
    3.141592741    1.884955645    0.142081300    0.000323865
   -3.141592741    1.884955645    0.142081300    0.000323865
    3.141592741    2.513274193    0.135368898    0.000280196
   -3.141592741    2.513274193    0.135368898    0.000280196
    3.141592741    3.141592741    0.133786707    0.000209529
   -3.141592741    3.141592741    0.133786707    0.000209529
    3.141592741   -3.141592741    0.133786707    0.000209529
   -3.141592741   -3.141592741    0.133786707    0.000209529
    3.141592741   -2.513274193    0.135368906    0.000280196
   -3.141592741   -2.513274193    0.135368906    0.000280196
    3.141592741   -1.884955645    0.142081311    0.000323865
   -3.141592741   -1.884955645    0.142081311    0.000323865
    3.141592741   -1.256637096    0.172998184    0.001058894
   -3.141592741   -1.256637096    0.172998184    0.001058894
    3.141592741   -0.628318548    0.130534876    0.000476597
   -3.141592741   -0.628318548    0.130534876    0.000476597
   -2.513274193    0.000000000    0.116971008    0.000677931
   -2.513274193    0.628318548    0.153981500    0.001270169
   -2.513274193    1.256637096    0.136873753    0.000546641
   -2.513274193    1.884955645    0.143591943    0.000626097
   -2.513274193    2.513274193    0.138058032    0.000254170
   -2.513274193    3.141592741    0.135840617    0.000167410
   -2.513274193   -3.141592741    0.135840617    0.000167410
   -2.513274193   -2.513274193    0.137998929    0.000359361
   -2.513274193   -1.884955645    0.144068251    0.000502410
   -2.513274193   -1.256637096    0.132968520    0.000545030
   -2.513274193   -0.628318548    0.163631897    0.001382452
   -1.884955645    0.000000000    0.102250019    0.000714087
   -1.884955645    0.628318548    0.102270878    0.000411879
   -1.884955645    1.256637096    0.113349731    0.000420247
   -1.884955645    1.884955645    0.121500456    0.000347945
   -1.884955645    2.513274193    0.143516592    0.000420946
   -1.884955645    3.141592741    0.142018515    0.000275840
   -1.884955645   -3.141592741    0.142018515    0.000275840
   -1.884955645   -2.513274193    0.146064547    0.000470426
   -1.884955645   -1.884955645    0.120597275    0.000495711
   -1.884955645   -1.256637096    0.112819729    0.000384899
   -1.884955645   -0.628318548    0.102113667    0.000455200
   -1.256637096    0.000000000    0.073883328    0.000515308
   -1.256637096    0.628318548    0.075729176    0.000467329
   -1.256637096    1.256637096    0.081187865    0.000116529
   -1.256637096    1.884955645    0.111610993    0.000419671
   -1.256637096    2.513274193    0.132255311    0.000426009
   -1.256637096    3.141592741    0.152211615    0.001308991
   -1.256637096   -3.141592741    0.152211615    0.001308991
   -1.256637096   -2.513274193    0.131754900    0.000594977
   -1.256637096   -1.884955645    0.111149271    0.000377260
   -1.256637096   -1.256637096    0.081165913    0.000217378
   -1.256637096   -0.628318548    0.076035717    0.000438392
   -0.628318548    0.000000000    0.050596181    0.000542518
   -0.628318548    0.628318548    0.039311181    0.000130304
   -0.628318548    1.256637096    0.076514277    0.000467826
   -0.628318548    1.884955645    0.102789532    0.000313162
   -0.628318548    2.513274193    0.173329533    0.001762415
   -0.628318548    3.141592741    0.130162118    0.000482710
   -0.628318548   -3.141592741    0.130162118    0.000482710
   -0.628318548   -2.513274193    0.171787960    0.001228844
   -0.628318548   -1.884955645    0.101257776    0.000240513
   -0.628318548   -1.256637096    0.075473157    0.000419242
   -0.628318548   -0.628318548    0.040949552    0.000174991
