            k_x            k_y          value          error
    0.000000000    0.000000000   -0.000000000    0.000000000
    0.000000000    0.785398185    0.040657070    0.000079992
    0.000000000    1.570796371    0.083507985    0.000125841
    0.000000000    2.356194496    0.131214711    0.000323883
    0.000000000    3.141592741    0.191303125    0.000948720
    0.000000000   -3.141592741    0.191303125    0.000948720
    0.000000000   -2.356194496    0.131214721    0.000323883
    0.000000000   -1.570796371    0.083508006    0.000125841
    0.000000000   -0.785398185    0.040657072    0.000079992
    0.785398185    0.000000000    0.040560627    0.000031150
    0.785398185    0.785398185    0.072494753    0.000106237
    0.785398185    1.570796371    0.108897030    0.000254499
    0.785398185    2.356194496    0.143215832    0.000285912
    0.785398185    3.141592741    0.168352451    0.000481712
    0.785398185   -3.141592741    0.168352451    0.000481712
    0.785398185   -2.356194496    0.143472849    0.000298743
    0.785398185   -1.570796371    0.108777011    0.000213067
    0.785398185   -0.785398185    0.072230809    0.000181597
    1.570796371    0.000000000    0.083504231    0.000092019
    1.570796371    0.785398185    0.108596772    0.000272986
    1.570796371    1.570796371    0.154601397    0.000389432
    1.570796371    2.356194496    0.203423021    0.000437575
    1.570796371    3.141592741    0.227341064    0.000667712
    1.570796371   -3.141592741    0.227341064    0.000667712
    1.570796371   -2.356194496    0.203635832    0.000594274
    1.570796371   -1.570796371    0.154629508    0.000353994
    1.570796371   -0.785398185    0.108498241    0.000217254
    2.356194496    0.000000000    0.130997180    0.000296516
    2.356194496    0.785398185    0.144063480    0.000244396
    2.356194496    1.570796371    0.203212473    0.000527452
    2.356194496    2.356194496    0.273181216    0.001213099
    2.356194496    3.141592741    0.289255572    0.001163764
    2.356194496   -3.141592741    0.289255572    0.001163764
    2.356194496   -2.356194496    0.273079987    0.000705948
    2.356194496   -1.570796371    0.202806717    0.000803537
    2.356194496   -0.785398185    0.143062623    0.000286268
    3.141592741    0.000000000    0.195101519    0.001095207
   -3.141592741    0.000000000    0.195101519    0.001095207
    3.141592741    0.785398185    0.168419780    0.000335065
   -3.141592741    0.785398185    0.168419780    0.000335065
    3.141592741    1.570796371    0.227067119    0.000869688
   -3.141592741    1.570796371    0.227067119    0.000869688
    3.141592741    2.356194496    0.289425683    0.000925017
   -3.141592741    2.356194496    0.289425683    0.000925017
    3.141592741    3.141592741    0.301494871    0.001719515
   -3.141592741    3.141592741    0.301494871    0.001719515
    3.141592741   -3.141592741    0.301494871    0.001719515
   -3.141592741   -3.141592741    0.301494871    0.001719515
    3.141592741   -2.356194496    0.289425691    0.000925018
   -3.141592741   -2.356194496    0.289425691    0.000925018
    3.141592741   -1.570796371    0.227067139    0.000869688
   -3.141592741   -1.570796371    0.227067139    0.000869688
    3.141592741   -0.785398185    0.168419781    0.000335065
   -3.141592741   -0.785398185    0.168419781    0.000335065
   -2.356194496    0.000000000    0.130997190    0.000296516
   -2.356194496    0.785398185    0.143062633    0.000286268
   -2.356194496    1.570796371    0.202806709    0.000803537
   -2.356194496    2.356194496    0.273079987    0.000705948
   -2.356194496    3.141592741    0.289255581    0.001163764
   -2.356194496   -3.141592741    0.289255581    0.001163764
   -2.356194496   -2.356194496    0.273181236    0.001213099
   -2.356194496   -1.570796371    0.203212501    0.000527452
   -2.356194496   -0.785398185    0.144063488    0.000244396
   -1.570796371    0.000000000    0.083504251    0.000092019
   -1.570796371    0.785398185    0.108498259    0.000217254
   -1.570796371    1.570796371    0.154629508    0.000353994
   -1.570796371    2.356194496    0.203635841    0.000594274
   -1.570796371    3.141592741    0.227341084    0.000667712
   -1.570796371   -3.141592741    0.227341084    0.000667712
   -1.570796371   -2.356194496    0.203423049    0.000437575
   -1.570796371   -1.570796371    0.154601439    0.000389432
   -1.570796371   -0.785398185    0.108596797    0.000272986
   -0.785398185    0.000000000    0.040560629    0.000031150
   -0.785398185    0.785398185    0.072230809    0.000181597
   -0.785398185    1.570796371    0.108776993    0.000213067
   -0.785398185    2.356194496    0.143472840    0.000298743
   -0.785398185    3.141592741    0.168352454    0.000481712
   -0.785398185   -3.141592741    0.168352454    0.000481712
   -0.785398185   -2.356194496    0.143215840    0.000285912
   -0.785398185   -1.570796371    0.108897056    0.000254499
   -0.785398185   -0.785398185    0.072494755    0.000106237
